FID,X,Y,BCE_Kaipara_Harbour_System_Seagrass
2580,1699116.897223373642191,5992890.253645674325526,
2581,1700318.867986256955191,5992895.689497249200940,
2582,1700777.658900830196217,5992867.959417139180005,
2583,1701943.051742594921961,5992858.687446312978864,-0.610000014000000
2584,1714369.340298013994470,5992700.469357475638390,
2585,1697757.167980094905943,5992892.381718401797116,
2586,1698344.959545843070373,5992886.647633898071945,
2587,1700761.391958896536380,5992858.181536531075835,
2588,1703272.835171248298138,5992828.997852217406034,0.516035719000000
2589,1703271.438483653357252,5992848.125668893568218,0.619568185000000
2590,1722870.768216508673504,5992626.808894869871438,-0.867610496000000
2591,1697942.314120575785637,5992884.756588719785213,
2592,1703280.091787616023794,5992822.823864833451807,0.800250009000000
2593,1714643.984016307862476,5992676.527233947999775,
2594,1715726.066936171380803,5992773.947633314877748,-0.635378038000000
2595,1716064.932329463772476,5992657.708574045449495,0.060415093000000
2596,1722538.711005162447691,5992576.061102285981178,-0.863010810000000
2597,1698289.789331298321486,5992866.663399436511099,
2598,1698330.168550768401474,5992866.208115375600755,
2599,1699045.474253098946065,5992858.494690212421119,
2600,1700227.669131925562397,5992848.819817192852497,
2601,1722873.027401733212173,5992554.874383408576250,-0.871999979000000
2602,1699218.073142624925822,5992850.401016066782176,
2603,1699363.763641819357872,5992844.524617656134069,
2604,1700161.966058928053826,5992841.114232641644776,
2605,1700392.003188546746969,5992834.932539064437151,
2606,1700413.299300977727398,5992836.718119964003563,
2607,1714567.579112640814856,5992720.261621602810919,
2608,1722489.667587931267917,5992569.150706994347274,-0.862125835000000
2609,1722881.123211779166013,5992544.592317842878401,-0.871625006000000
2610,1698266.028522189706564,5992847.693845299072564,
2611,1699557.470148408552632,5992832.349124365486205,
2612,1699355.460701240692288,5992824.687576551921666,
2613,1700774.734480282524601,5992830.288429933600128,
2614,1702024.744165689218789,5992798.643568628467619,-0.610000014000000
2615,1702639.434579965192825,5993150.462899996899068,-0.609006537000000
2616,1714532.721861936384812,5992658.666548946872354,
2617,1722436.648501811083406,5992530.185145160183311,-0.861000001000000
2618,1722455.029646566137671,5992530.653736342675984,-0.861000001000000
2619,1722476.878854387439787,5992530.547985318116844,-0.861000001000000
2620,1697909.777176009956747,5992831.075849992223084,
2621,1698132.454963858705014,5992828.955255403183401,
2622,1699298.816438638605177,5992815.367040743120015,
2623,1700146.452671378618106,5992809.889600871130824,
2624,1702183.339734619716182,5992782.577074842527509,-0.610000014000000
2625,1702585.679799533681944,5992777.313969221897423,-0.610000014000000
2626,1714560.391444235807285,5992650.376574529334903,
2627,1714594.234499332727864,5992631.968893702141941,
2628,1715597.662115846294910,5992626.550412419252098,
2629,1697845.219660745933652,5992821.633651370182633,
2630,1698168.774823282612488,5992822.454037684947252,
2631,1698192.397843853104860,5992823.834856477566063,
2632,1700122.653529325500131,5992800.761536150239408,
2633,1700417.077545604435727,5992797.687033346854150,
2634,1700663.684427977539599,5992790.275659617036581,
2635,1700633.719444664428011,5992894.821446325629950,
2636,1703076.632176184793934,5992769.090575627051294,-0.610000014000000
2637,1722416.188716583885252,5992511.265600102022290,-0.861000001000000
2638,1722444.294704019092023,5992511.072073386982083,-0.861000001000000
2639,1697586.522047732491046,5992814.768304227851331,
2640,1697852.594762875232846,5992811.585108930245042,
2641,1698159.898221336072311,5992807.929705653339624,
2642,1699183.805460350122303,5992803.362399606965482,
2643,1700267.685716626467183,5992784.347220423631370,
2644,1700429.523206337587908,5992782.082316846586764,
2645,1700647.570041269296780,5992779.568000013940036,
2646,1702186.285253515699878,5992762.454965798184276,-0.610000014000000
2647,1703037.691825123969465,5992752.052002930082381,-0.610000014000000
2648,1714251.656548885395750,5992612.697234353050590,
2649,1714529.682841788046062,5992608.666637769900262,
2650,1722892.745730692753568,5992509.544659635983407,-0.871717870000000
2651,1697869.388585048727691,5992801.631974142044783,
2652,1697917.789897626033053,5992810.853191521018744,
2653,1700348.329101026989520,5992773.453580199740827,
2654,1700387.940605874406174,5992778.947250914759934,
2655,1714556.249611265957355,5992604.255758945830166,
2656,1714701.868006088770926,5992601.906686740927398,
2657,1722419.786727864528075,5992491.482647195458412,-0.861000001000000
2658,1722872.044341182103381,5992485.120539561845362,-0.870596488000000
2659,1697780.117337031289935,5992792.667808329686522,
2660,1699683.416822300292552,5992774.190448503941298,
2661,1701978.631023122696206,5992752.376605888828635,-0.610000014000000
2662,1722395.721476152539253,5992490.168332685716450,-0.861000001000000
2663,1696488.046325047034770,5992796.895410737022758,
2664,1697715.399542067199945,5992783.427590606734157,
2665,1698046.505575213348493,5992779.710487120784819,
2666,1698077.238259247737005,5992778.112611035816371,
2667,1698108.338760393438861,5992790.511908176355064,
2668,1700438.385372741846368,5992753.023401928134263,
2669,1702647.835852664196864,5992731.417699364013970,-0.610000014000000
2670,1702827.367642686469480,5992724.637144272215664,-0.610000014000000
2671,1703097.472450605360791,5992742.640989402309060,-0.610000014000000
2672,1714319.316227453062311,5992581.528219167143106,
2673,1697747.590851553948596,5992773.100981757976115,
2674,1697828.348319854121655,5992772.195230725221336,
2675,1702681.885847629979253,5992716.385752332396805,-0.610000014000000
2676,1702839.091670544119552,5992713.747821015305817,-0.610000014000000
2677,1714348.911178839625791,5992574.249256867915392,
2678,1698016.498508514137939,5992761.193305307067931,
2679,1699564.196741586783901,5992746.797089146450162,
2680,1700355.946120320819318,5992733.502438355237246,
2681,1701067.362913458375260,5992725.083633424714208,
2682,1702867.511525830021128,5992704.231675442308187,-0.610000014000000
2683,1703114.759910803753883,5992707.624099475331604,-0.610000014000000
2684,1714302.903107804013416,5992561.810551384463906,
2685,1714609.787375246873125,5992557.781774948351085,
2686,1699806.355441441060975,5992734.062551273033023,
2687,1700436.264230548636988,5992726.829037524759769,
2688,1701195.710038899211213,5992713.830131087452173,
2689,1701332.997967083938420,5992712.235589879564941,
2690,1702875.790964190382510,5992693.765750061720610,-0.610000014000000
2691,1703125.390570206800476,5992691.018175475299358,-0.610000014000000
2692,1714520.821552111301571,5992548.984388597309589,
2693,1722725.660483446437865,5992441.566038436256349,-0.864163657000000
2694,1722856.001254069851711,5992450.357815167866647,-0.868496731000000
2695,1697845.616233448265120,5992742.642646436579525,
2696,1697896.040155915543437,5992766.816603104583919,
2697,1697978.285553474910557,5992741.750840200111270,
2698,1699766.187708897748962,5992720.339106914587319,
2699,1700396.095444107195362,5992713.108474148437381,
2700,1700468.452433400787413,5992716.492311378940940,
2701,1701212.071858924115077,5992703.674307926557958,
2702,1715631.719467800110579,5992524.737795607186854,
2703,1699402.666000910801813,5992714.525380062870681,
2704,1700339.450566732790321,5992703.794688235968351,
2705,1701340.842084055999294,5992692.212606425397098,
2706,1716015.225569870090112,5992513.647607619874179,
2707,1722816.050454142969102,5992447.498871785588562,-0.867253583000000
2708,1697941.608425079612061,5992726.441012811847031,
2709,1700557.380468122428283,5992691.318030994385481,
2710,1700953.091140784556046,5992686.745085909031332,
2711,1700387.675502037396654,5992683.307815671898425,
2712,1722749.752963217208162,5992404.157314104959369,-0.863529481000000
2713,1699882.703607525676489,5992684.234884065575898,
2714,1700557.150613612495363,5992671.388928672298789,
2715,1703221.950582303339615,5992637.798813767731190,-0.057371423000000
2716,1716030.862539803609252,5992483.968096076510847,
2717,1722344.496309981681406,5992434.878535155206919,-0.860340114000000
2718,1699536.053653066745028,5992673.523043396882713,
2719,1700529.364008115138859,5992662.126290313899517,
2720,1702220.800325398333371,5992642.601846018806100,-0.610000014000000
2721,1699659.966821988811716,5992673.645204905420542,
2722,1700258.120308028534055,5992654.900974698364735,
2723,1700544.535291361389682,5992650.817592114210129,
2724,1700960.705314097693190,5992646.793349575251341,
2725,1722297.026086170691997,5992386.838396435603499,-0.860000014000000
2726,1700411.443602189887315,5992643.170627779327333,
2727,1700508.351751343114302,5992642.053994711488485,
2728,1700613.335591834504157,5992640.843092944473028,
2729,1700879.833090349566191,5992637.763585976324975,
2730,1716145.419200615724549,5992501.799916154704988,-0.458639734000000
2731,1722695.112356686498970,5992374.979396302253008,-0.861229356000000
2732,1699240.357563437195495,5992646.613568763248622,
2733,1699773.351190854562446,5992640.530356028117239,
2734,1700588.993585287127644,5992631.158091873861849,
2735,1700936.247511021560058,5992627.144753448665142,
2736,1702636.964962368831038,5992628.714627331122756,-0.610000014000000
2737,1714400.274442518595606,5992466.591967482119799,
2738,1715951.693718377267942,5992444.448105050250888,
2739,1699377.856159539893270,5992635.081543127074838,
2740,1700061.377773730317131,5992630.338999821804464,
2741,1700362.760117870755494,5992623.799440938048065,
2742,1700553.223140618298203,5992628.118991743773222,
2743,1722619.585098631912842,5992339.172827801667154,-0.861000001000000
2744,1696591.485486118355766,5992656.229872332885861,
2745,1699369.336382804904133,5992624.810552270151675,
2746,1699547.005093314219266,5992623.186012802645564,
2747,1699636.741344965994358,5992632.933318218216300,
2748,1702959.581173118436709,5992582.690340967848897,-0.610000014000000
2749,1714330.194533008383587,5992442.238317053765059,
2750,1714378.827898235758767,5992443.994682307355106,
2751,1716026.112330309115350,5992419.832983070053160,
2752,1722264.500682642217726,5992353.690757272765040,-0.860000014000000
2753,1696599.450696759391576,5992646.175891994498670,
2754,1702696.554809682769701,5992576.488424378447235,-0.610000014000000
2755,1702900.665115302894264,5992574.081744109280407,-0.610000014000000
2756,1715755.984399467008188,5992423.538709141314030,
2757,1722233.883157700765878,5992327.868425520136952,-0.859747963000000
2758,1699417.567561232950538,5992604.731296262703836,
2759,1699441.469240113627166,5992608.676021111197770,
2760,1699538.701918652746826,5992603.349135235883296,
2761,1699714.974155273986980,5992615.323944388888776,
2762,1700071.693290984258056,5992597.247625445947051,
2763,1700577.922203036723658,5992598.860704137943685,
2764,1700959.430844960035756,5992602.577969874255359,
2765,1700988.870986034162343,5992587.054583275690675,
2766,1702749.417361939791590,5992569.626918830908835,-0.610000014000000
2767,1702349.237548187375069,5992768.307254019193351,-0.610000014000000
2768,1702970.849098157137632,5992563.488265704363585,-0.610000014000000
2769,1715772.347988544730470,5992535.486101716756821,
2770,1715988.912091088714078,5992400.012147272005677,
2771,1696618.776393769308925,5992632.093326882459223,
2772,1699272.092892891494557,5992596.423129301518202,
2773,1699546.985143914353102,5992592.886453858576715,
2774,1702815.999258697498590,5992563.761410771869123,-0.610000014000000
2775,1702906.126231051748618,5992554.286489494144917,-0.610000014000000
2776,1721678.240386409917846,5992304.997744667343795,0.852666676000000
2777,1722212.039201487088576,5992307.824126021005213,-0.859000027000000
2778,1723892.239664982073009,5992294.940595196560025,1.059646352000000
2779,1700646.632400455418974,5992574.901958221569657,
2780,1700701.362415048293769,5992570.065618615597486,
2781,1700919.404094194993377,5992567.544388108886778,
2782,1700960.051558285253122,5992843.348972426727414,
2783,1701405.924997404217720,5992571.264726995490491,
2784,1714906.494480208028108,5992394.412976892665029,
2785,1716000.517250269418582,5992382.974367540329695,
2786,1717450.396074722288176,5992374.719116873107851,0.313173793000000
2787,1721598.567739774007350,5992301.194677454419434,0.933563206000000
2788,1696486.613954732427374,5992609.761144077405334,-0.092703341000000
2789,1699139.211872077547014,5992578.386321752332151,
2790,1699231.487998803146183,5992576.953727335669100,
2791,1699392.999890845268965,5992575.113908352330327,
2792,1700927.685670520178974,5992557.080358549021184,
2793,1701250.388803111622110,5992553.740860991179943,
2794,1715851.547065510647371,5992371.536830919794738,
2795,1715884.293891064124182,5992398.886947399936616,
