OID,FID_,X,Y,BCE_Otago_
531,531,1422740.056111952,4926190.835945543,-9999.0
532,532,1418829.826313971,4926068.393736023,-9999.0
533,533,1418874.290744922,4926069.557840928,-9999.0
534,534,1419050.207018863,4926074.021155161,-9999.0
535,535,1422810.154456579,4926182.848510594,-9999.0
536,536,1422831.098473808,4926183.446225667,-9999.0
537,537,1417926.28701075,4926051.247060763,-9999.0
538,538,1417995.722289925,4926081.843893067,-9999.0
539,539,1419889.117584357,4926100.603247836,-9999.0
540,540,1423109.781095184,4926188.290047538,-0.991444477
541,541,1417076.285828773,4925999.653535223,-0.591441906
542,542,1417602.665271085,4926012.06047525,-9999.0
543,543,1420530.82674566,4926097.022236086,-9999.0
544,544,1422816.311553466,4926162.107121059,-9999.0
545,545,1418658.503847813,4926023.455947402,-9999.0
546,546,1417868.340419146,4925994.306087212,-0.598969281
547,547,1418037.19766727,4926014.241029283,-9999.0
548,548,1418134.121804589,4925997.685403213,-9999.0
549,549,1418160.008547572,4926011.152176625,-9999.0
550,550,1420242.467372805,4926059.090707137,-9999.0
551,551,1420285.433079897,4926060.776793922,-9999.0
552,552,1420413.010550334,4926063.64924597,-9999.0
553,553,1423074.750973991,4926147.101582093,-0.904365089
554,554,1419010.070726495,4926017.707916676,-9999.0
555,555,1419303.740225167,4926026.831530257,-9999.0
556,556,1422911.433220636,4926168.246482616,-9999.0
557,557,1417802.795257424,4925967.338239496,-0.57521875
558,558,1417823.694287192,4925968.023841542,-0.931333393
559,559,1418011.975885648,4925980.790678915,-9999.0
560,560,1418086.576104286,4926018.735487856,-9999.0
561,561,1418891.67445365,4925999.47673019,-9999.0
562,562,1419945.995219411,4926029.939838248,-9999.0
563,563,1420280.944100213,4926039.850126519,-9999.0
564,564,1420301.887867357,4926040.456389398,-9999.0
565,565,1420344.346332749,4926042.374517548,-9999.0
566,566,1420421.817433188,4926044.456640165,-9999.0
567,567,1418532.929690667,4925979.389062546,-9999.0
568,568,1418597.974983713,4925995.904016347,-9999.0
569,569,1416033.59525768,4925895.256623198,-0.967433329
570,570,1417562.830481122,4925940.96743404,-9999.0
571,571,1420344.353038706,4926021.708053661,-9999.0
572,572,1420423.78605731,4926024.835326248,-9999.0
573,573,1422779.680990123,4926099.345782911,-9999.0
574,574,1422999.396498775,4926100.158477958,-0.971056328
575,575,1416044.362836116,4925885.586625465,-9999.0
576,576,1418191.341650793,4925952.027240579,-9999.0
577,577,1418494.618422326,4925957.914190412,-9999.0
578,578,1417453.1669492,4925982.814258179,-9999.0
579,579,1418753.505795518,4925955.489099996,-9999.0
580,580,1420442.667630481,4926004.575034273,-9999.0
581,581,1415839.027901313,4925859.506245291,-0.942375034
582,582,1415940.23643931,4925862.522058549,-9999.0
583,583,1415996.107544232,4925863.449983669,-9999.0
584,584,1418205.980383855,4925929.867929653,-9999.0
585,585,1418495.202016462,4925937.953549414,-9999.0
586,586,1420357.538272358,4925998.25471062,-9999.0
587,587,1417265.547952193,4925900.778352846,-9999.0
588,588,1417330.94498421,4925919.388093969,-9999.0
589,589,1420420.430501282,4925997.623730527,-9999.0
590,590,1420443.244956193,4925984.614383435,-9999.0
591,591,1417207.241251667,4925893.029866586,-9999.0
592,592,1422800.823262164,4926067.22533988,-0.937240298
593,593,1415714.236539794,4925825.849873943,-0.5687
594,594,1417098.900132276,4925866.065593299,-9999.0
595,595,1418133.056964882,4925897.388178609,-9999.0
596,596,1418622.986388144,4925912.251779344,-9999.0
597,597,1420443.82228368,4925964.653732068,-9999.0
598,598,1420464.765782004,4925965.25945227,-9999.0
599,599,1422775.532420431,4926031.656168261,-9999.0
600,600,1422839.611358557,4926034.015098535,-0.945000005
601,601,1419549.349978185,4925931.424454241,-9999.0
602,602,1420401.109348155,4925972.428733703,-9999.0
603,603,1420641.119853601,4925950.909770259,-9999.0
604,604,1415701.014972453,4925800.484589621,-0.768681002
605,605,1417106.906764796,4925843.816524247,-9999.0
606,606,1417094.191647887,4925826.705814379,-9999.0
607,607,1417345.360338283,4925834.305980193,-9999.0
608,608,1420606.371251522,4925935.909276725,-9999.0
609,609,1420662.639917652,4925931.554172471,-9999.0
610,610,1422814.024891948,4926008.652667702,-0.974589093
611,611,1419405.080365912,4925884.57901558,-9999.0
612,612,1416846.944192631,4925797.337440109,-0.694593797
613,613,1417078.884918803,4925812.844288565,-9999.0
614,614,1417308.049582361,4925813.607319344,-9999.0
615,615,1419555.96237665,4925879.354952239,-9999.0
616,616,1416425.070803689,4925779.805210741,-9999.0
617,617,1416556.438825571,4925777.700410487,-0.76100005
618,618,1416867.922295801,4925789.886785333,-0.942727314
619,619,1422735.640264889,4925960.597941804,-0.937500022
620,620,1420627.639596824,4925890.058343031,-9999.0
621,621,1420648.582826433,4925890.663449828,-9999.0
622,622,1420762.018486,4925889.118546465,-9999.0
623,623,1420988.238816082,4925880.867075642,-9999.0
624,624,1421009.181981395,4925881.470966421,-9999.0
625,625,1422768.480474755,4925966.147774776,-0.833889021
626,626,1416397.637450282,4925736.22017312,-9999.0
627,627,1416627.904193868,4925729.426980212,-0.842923123
628,628,1421149.378164398,4925865.534439449,-9999.0
629,629,1416638.225952568,4925721.944359162,-0.703013371
630,630,1416724.047783197,4925728.662464899,-0.290315822
631,631,1417037.352497905,4925740.124453521,-0.90562502
632,632,1415700.295398433,4925699.154303221,-9999.0
633,633,1416106.926288892,4925698.382676438,-9999.0
634,634,1417165.803479019,4925780.62598792,-9999.0
635,635,1419397.720005419,4925794.843120091,-9999.0
636,636,1419638.066686144,4925801.453761739,-9999.0
637,637,1420902.670025502,4925865.255010763,-9999.0
638,638,1420942.115729533,4925845.996170357,-9999.0
639,639,1421090.116485517,4925843.472380875,-9999.0
640,640,1421166.907595061,4925845.685053333,-9999.0
641,641,1421249.297060525,4925848.724524373,-9999.0
642,642,1421286.83301219,4925849.668690028,-9999.0
643,643,1422426.117490017,4925890.221772892,-0.248629064
644,644,1422517.741877071,4925889.242136565,-0.836100006
645,645,1422541.06862069,4925891.60127735,-0.856777819
646,646,1422585.071703108,4925892.859007753,-0.990666727
647,647,1422727.318525816,4925900.736453707,-0.611207228
648,648,1415667.419561174,4925675.358029104,-9999.0
649,649,1416930.646820508,4925716.255183476,-0.892417604
650,650,1416995.024074929,4925718.889625493,-0.692054059
651,651,1417848.229511665,4925739.580824645,-9999.0
652,652,1416078.345891954,4925677.027775594,-9999.0
653,653,1418400.02000363,4925745.758748792,-9999.0
654,654,1418472.230155089,4925763.710278578,-9999.0
655,655,1418588.50655493,4925751.269940598,-9999.0
656,656,1419444.427143981,4925776.377090086,-9999.0
657,657,1419579.417673117,4925788.546050712,-9999.0
658,658,1415683.197966126,4925655.517266558,-9999.0
659,659,1418668.58138161,4925743.243508897,-9999.0
660,660,1418405.342907333,4925728.65492074,-9999.0
661,661,1419558.642916032,4925764.289024748,-9999.0
662,662,1419699.062848503,4925763.647871166,-9999.0
663,663,1422408.286273706,4925840.994339078,-0.979000032
664,664,1415647.843586065,4925638.080992424,-9999.0
665,665,1415671.345581937,4925635.365321178,-9999.0
666,666,1416086.940773833,4925652.641201891,-9999.0
667,667,1417978.050509934,4925703.056043908,-9999.0
668,668,1416045.95680857,4925634.999640757,-9999.0
669,669,1418439.085036305,4925706.568824074,-9999.0
670,670,1419560.02379977,4925739.630397435,-9999.0
671,671,1422399.93552765,4925828.16246535,-0.529062543
672,672,1416139.660127876,4925629.275963208,-9999.0
673,673,1417991.214673213,4925684.130797822,-9999.0
674,674,1419511.447401766,4925728.229441272,-9999.0
675,675,1416219.286279332,4925625.48831529,-9999.0
676,676,1417951.004803743,4925672.296212699,-9999.0
677,677,1418418.275524614,4925690.202971137,-9999.0
678,678,1418680.334398334,4925910.027428681,-9999.0
679,679,1419410.016218613,4925714.913489844,-9999.0
680,680,1419535.502390128,4925729.636474381,-9999.0
681,681,1418021.106534547,4925664.362813986,-9999.0
682,682,1418059.999482311,4925665.880064977,-9999.0
683,683,1418520.739170903,4925679.367161066,-9999.0
684,684,1419640.676467723,4925711.630825313,-9999.0
685,685,1416000.92917749,4925595.198024843,-9999.0
686,686,1416021.229689301,4925605.206790864,-9999.0
687,687,1416053.814558469,4925603.429419814,-9999.0
688,688,1416091.680737264,4925597.887422128,-9999.0
689,689,1417721.513832263,4925635.594820569,-9999.0
690,690,1417903.016729002,4925640.921930342,-9999.0
691,691,1421571.969446876,4925747.843666303,-0.98846157
692,692,1421679.675008041,4925750.561411954,-0.95903336
693,693,1415980.578252457,4925574.616570061,-9999.0
694,694,1416127.64866947,4925590.046656647,-9999.0
695,695,1418371.027793764,4925644.644672865,-9999.0
696,696,1416232.184926195,4925572.081406657,-9999.0
697,697,1417900.609818823,4925621.250681163,-9999.0
698,698,1417921.552395123,4925621.865015764,-9999.0
699,699,1418403.231680195,4925635.975189202,-9999.0
700,700,1420263.133089156,4925689.73023471,-9999.0
701,701,1421522.560511637,4925728.211837902,-9999.0
702,702,1421680.248404598,4925730.600747452,-0.957347834
703,703,1415981.16999659,4925554.655933525,-9999.0
704,704,1416001.470342451,4925564.664769266,-9999.0
705,705,1417733.36226432,4925606.353135225,-9999.0
706,706,1419181.390281299,4925648.325313112,-9999.0
707,707,1419269.057622205,4925653.865798065,-9999.0
708,708,1422346.910748867,4925744.947550138,-0.816428602
709,709,1417883.245330626,4925600.386242844,-9999.0
710,710,1419611.500635194,4925651.227699477,-9999.0
711,711,1421709.993422503,4925712.007996199,-0.89972842
712,712,1421771.572754627,4925713.246371679,-9999.0
713,713,1422083.171447245,4925721.980256988,-9999.0
714,714,1415942.869379963,4925533.164993981,-9999.0
715,715,1415981.761742544,4925534.695296467,-9999.0
716,716,1416085.341293872,4925543.134934009,-9999.0
717,717,1418018.785698898,4925636.419181422,-0.940378849
718,718,1418642.185704437,4925637.890634361,-9999.0
719,719,1419190.200584097,4925629.134354816,-9999.0
720,720,1419235.868999888,4925636.912934992,-9999.0
721,721,1419353.500037649,4925633.736007893,-9999.0
722,722,1419568.08980905,4925641.785118033,-9999.0
723,723,1417702.329812375,4925575.097875902,-9999.0
724,724,1417772.137943301,4925577.147627755,-9999.0
725,725,1418404.399576053,4925596.053890859,-9999.0
726,726,1418512.104205847,4925598.826678663,-9999.0
727,727,1419160.869923146,4925621.981667699,-9999.0
728,728,1419482.437529946,4925627.121045903,-9999.0
729,729,1419594.130589413,4925630.368206209,-9999.0
730,730,1415943.461253012,4925513.204356587,-9999.0
731,731,1415982.007147141,4925514.142345853,-9999.0
732,732,1418457.538007352,4925595.345388439,-9999.0
733,733,1418581.475824885,4925598.994652233,-9999.0
734,734,1418602.69599285,4925595.706410369,-9999.0
735,735,1420283.84390738,4925646.247416039,-9999.0
736,736,1420543.810251226,4925647.907507968,-9999.0
737,737,1420723.928556217,4925653.778677236,-9999.0
738,738,1422086.577100961,4925697.106543022,-9999.0
739,739,1415664.081685334,4925518.48868157,-9999.0
740,740,1415963.755996926,4925515.724581745,-9999.0
741,741,1417754.229217129,4925561.855771253,-9999.0
742,742,1418293.825134367,4925580.988764957,-9999.0
743,743,1420164.14354627,4925627.308151078,-9999.0
744,744,1415923.110799222,4925492.622698287,-9999.0
745,745,1415944.053127882,4925493.243718667,-9999.0
746,746,1416003.54122624,4925494.802527204,-9999.0
747,747,1417838.185436093,4925567.816679702,-9999.0
748,748,1420265.155956815,4925619.867929046,-9999.0
749,749,1420674.029955486,4925632.070657964,-9999.0
750,750,1415705.410197343,4925491.574625229,-9999.0
751,751,1416018.143237562,4925511.445278677,-9999.0
752,752,1416058.875067127,4925504.322102926,-9999.0
753,753,1417703.502235732,4925535.176582427,-9999.0
754,754,1418282.906028823,4925552.165707374,-9999.0
755,755,1418404.928933436,4925565.520754933,-9999.0
756,756,1419183.716208628,4925578.471498024,-9999.0
757,757,1419439.930930041,4925664.584453788,-9999.0
758,758,1420808.91603553,4925626.302450837,-9999.0
759,759,1415923.702743332,4925472.662059953,-9999.0
760,760,1417761.769563436,4925533.041428149,-9999.0
761,761,1419173.815664947,4925567.322871828,-9999.0
762,762,1420653.664318225,4925611.504951317,-9999.0
763,763,1420793.351943348,4925614.290754996,-9999.0
764,764,1422272.176964045,4925657.973449633,-0.825008065
765,765,1415602.887842315,4925457.940383362,-9999.0
766,766,1415679.754325641,4925457.585509646,-9999.0
767,767,1416009.077422789,4925467.24965727,-9999.0
768,768,1416035.690597501,4925465.993031046,-9999.0
769,769,1416095.524757619,4925468.143275045,-9999.0
770,770,1415903.352495557,4925452.08033019,-9999.0
771,771,1415924.294689264,4925452.701421094,-9999.0
772,772,1418303.824561067,4925538.609347913,-9999.0
773,773,1418423.3972634,4925526.310400551,-9999.0
774,774,1418588.24833603,4925549.979006697,-9999.0
775,775,1419195.266659227,4925549.218741318,-9999.0
776,776,1420305.204057007,4925581.449799259,-9999.0
777,777,1422143.683016305,4925638.242833771,-0.849329656
778,778,1415589.519372246,4925437.564962646,-0.704000056
779,779,1415959.907244638,4925459.542432848,-9999.0
780,780,1417586.002374667,4925491.76890736,-9999.0
781,781,1418333.369507774,4925517.953405783,-9999.0
782,782,1418382.12746769,4925532.276070817,-9999.0
783,783,1419120.026907897,4925543.14445583,-9999.0
784,784,1419442.960099581,4925560.65240263,-9999.0
785,785,1421436.371083655,4925604.104316879,-9999.0
786,786,1422219.272015735,4925645.52117481,-0.740016999
787,787,1418176.663827393,4925499.487293913,-9999.0
788,788,1418326.263163995,4925503.080761633,-9999.0
789,789,1418353.723409196,4925508.514679089,-9999.0
790,790,1419163.93682855,4925527.95130711,-9999.0
791,791,1415903.788227441,4925426.346610853,-9999.0
792,792,1415925.182611573,4925422.760461826,-9999.0
793,793,1417649.259627728,4925498.146417051,-0.955183348
794,794,1418364.742011204,4925493.840800921,-9999.0
795,795,1420478.993496661,4925562.638247903,-9999.0
796,796,1422167.942398591,4925614.746572014,-0.581818177
797,797,1420499.137069452,4925554.576800744,-9999.0
798,798,1416055.054483996,4925416.653168899,-9999.0
799,799,1417552.42363354,4925450.621366859,-0.937350038
800,800,1418156.598840251,4925468.932831977,-9999.0
801,801,1418345.077188636,4925474.451650296,-9999.0
802,802,1419455.00541951,4925506.835144759,-9999.0
803,803,1421603.11842573,4925568.362474448,-9999.0
804,804,1421692.603375394,4925577.396823616,-0.948000005
805,805,1421756.375751768,4925599.592109093,-9999.0
806,806,1421817.468658899,4925574.724151891,-9999.0
807,807,1415867.232722781,4925391.451519232,-9999.0
808,808,1415883.454806392,4925399.684695195,-9999.0
809,809,1419276.790588053,4925491.282935387,-9999.0
810,810,1421940.088566303,4925577.488461215,-0.957599998
811,811,1421984.843176262,4925573.758368065,-0.954763436
812,812,1422033.396354857,4925578.189044143,-0.873754854
813,813,1422105.162689283,4925598.268268143,-0.769401106
814,814,1417507.982568575,4925429.919065628,-0.992666706
815,815,1418292.405544938,4925464.607063466,-9999.0
816,816,1418317.53823325,4925448.091420414,-9999.0
817,817,1419126.984880048,4925472.040294494,-9999.0
818,818,1419162.697923017,4925486.162051403,-9999.0
819,819,1415987.982282036,4925369.363845693,-9999.0
820,820,1417686.077649385,4925414.79761142,-0.790812502
821,821,1419403.466724742,4925497.408972478,-9999.0
822,822,1419190.31902215,4925461.971034466,-9999.0
823,823,1419257.011047927,4925450.751846488,-9999.0
824,824,1419277.952922107,4925451.361619463,-9999.0
825,825,1421777.168657987,4925523.41952548,-0.819314276
826,826,1421986.515983546,4925531.924021606,-0.6065125
827,827,1417407.439522196,4925386.629163562,-9999.0
828,828,1418266.054675353,4925411.828022531,-9999.0
829,829,1418538.590318992,4925409.812749703,-9999.0
830,830,1420469.103958276,4925470.204029626,-9999.0
831,831,1421876.988785712,4925525.452182226,-0.571393287
832,832,1416018.889990505,4925325.647829314,-9999.0
833,833,1417366.143189106,4925365.436259893,-9999.0
834,834,1417387.084952272,4925366.052422244,-9999.0
835,835,1421238.604712015,4925477.966706188,-9999.0
836,836,1421847.834296652,4925495.482447467,-0.501144941
837,837,1419277.381933959,4925414.108125336,-9999.0
838,838,1417307.893622089,4925344.121273071,-9999.0
839,839,1417328.8353188,4925344.737634013,-9999.0
840,840,1417349.430557494,4925344.76169067,-0.981624976
841,841,1420657.766670485,4925446.537399389,-9999.0
842,842,1420728.372201522,4925443.855842001,-9999.0
843,843,1421576.960759893,4925457.736304411,-0.832933327
844,844,1419171.677383135,4925404.483178928,-9999.0
845,845,1420680.084868184,4925422.483681162,-9999.0
