OID,FID_,X,Y,BCE_Tauran
516,516,1862103.270452045,5846651.933716945,-0.200370373
517,517,1862545.893233826,5846646.48201519,-0.164756437
518,518,1860168.176357233,5846765.166550856,0.076393262
519,519,1861407.854289348,5846658.646689991,0.141805032
520,520,1861437.558741516,5846671.990911451,-0.026648385
521,521,1860003.651618913,5846696.446413616,0.051170731
522,522,1859959.803535362,5846674.788249785,0.066999998
523,523,1861463.111002154,5846632.545351697,-0.024811321
524,524,1859941.934488372,5846664.38817468,0.078199999
525,525,1861424.822676082,5846633.027377794,0.137410798
526,526,1862205.302508928,5846598.819461741,-0.206199998
527,527,1862179.733030288,5846586.639618512,-0.274786483
528,528,1862633.477975625,5846565.140133133,-0.713102551
529,529,1861520.292210925,5846584.683181092,-0.2243909
530,530,1861565.760788356,5846595.306230181,-0.478484143
531,531,1862643.434713805,5846544.467760565,-0.713999987
532,532,1860837.354425337,5846596.725712846,-0.334886217
533,533,1859844.799483006,5846621.529735674,0.190406728
534,534,1861469.004851244,5846571.526496542,0.125519949
535,535,1861606.961935045,5846547.39266055,-0.528963649
536,536,1859544.942222405,5846600.155421068,-0.006216493
537,537,1861539.581613543,5846554.667808003,-0.263398647
538,538,1862240.626173055,5846538.26945054,-0.263508206
539,539,1863662.955688503,5846551.117648095,-0.711855694
540,540,1859509.317480194,5846593.370314542,-0.108575002
541,541,1859595.225924886,5846578.549910503,0.63637838
542,542,1861558.370586136,5846519.398641324,-0.260574072
543,543,1862243.001623846,5846498.355036578,-0.43155625
544,544,1862269.94233559,5846497.362416761,-0.391056597
545,545,1862328.930660877,5846495.124838858,-0.23107272
546,546,1863759.157180864,5846454.662924719,0.144537499
547,547,1859608.323992301,5846569.33511117,0.403948054
548,548,1861063.292781333,5846616.013220617,0.19183261
549,549,1863710.847056403,5846441.01774051,-0.713999987
550,550,1859441.293349779,5846566.139905578,-0.188638893
551,551,1859739.041736362,5846555.96983072,0.06877027
552,552,1862374.394182701,5846482.634293033,-0.248619178
553,553,1862618.845481748,5846466.391246352,-0.399352372
554,554,1859636.966102827,5846538.924740654,-0.509820513
555,555,1861519.738003829,5846480.488352779,0.110648352
556,556,1861594.984536254,5846500.161561806,-0.364253722
557,557,1862488.004524493,5846450.706374423,-0.355803794
558,558,1862645.428237391,5846445.215649571,-0.636290907
559,559,1859715.939903063,5846524.118698625,-0.125523821
560,560,1862528.925524882,5846445.204375017,-0.377067801
561,561,1862557.730602082,5846438.0056717,-0.501410696
562,562,1862440.169823137,5846452.920341264,-0.303868195
563,563,1863757.539012734,5846394.836084402,-0.236439245
564,564,1859378.259595891,5846526.160715731,0.12884733
565,565,1859673.670945345,5846509.132950787,-0.574000001
566,566,1861115.883418819,5846463.826186428,0.287607476
567,567,1861622.27511496,5846459.294821453,-0.363825415
568,568,1860532.562657858,5846472.286995663,-0.526559762
569,569,1861575.768040354,5846439.7195374,-0.094942305
570,570,1863764.571132794,5846374.653632385,0.174044024
571,571,1860506.724267473,5846466.807462304,-0.420099999
572,572,1861666.761761931,5846426.173158328,-0.513145454
573,573,1862426.895302176,5846372.941676897,-0.713999987
574,574,1860479.188502429,5846455.618169214,-0.316506741
575,575,1863715.007474961,5846368.376615053,-0.713999987
576,576,1860077.894634736,5846426.644447397,-0.404937497
577,577,1860116.474323192,5846429.699660919,-0.282525419
578,578,1861637.522656044,5846393.12144564,-0.375866375
579,579,1859297.336190533,5846425.346461772,-0.093355181
580,580,1863721.44985034,5846285.632411183,-0.713999987
581,581,1860476.941789892,5846374.093008915,-0.245754719
582,582,1861718.916700534,5846314.757367751,-0.422854541
583,583,1861693.935619961,5846318.410815581,-0.399002271
584,584,1859964.18861603,5846350.365714137,-0.455956249
585,585,1860474.351341505,5846339.189270346,-0.356254006
586,586,1861749.43620204,5846273.878698429,-0.43916363
587,587,1861725.329329042,5846260.603904177,-0.265485293
588,588,1861748.074381571,5846243.775186129,-0.390604159
589,589,1860529.541041904,5846276.913548416,-0.383734835
590,590,1860523.910977201,5846242.09708397,-0.36718518
591,591,1860849.154922938,5846293.523135877,-0.057855179
592,592,1860927.300869563,5846234.528258796,-0.046492907
593,593,1860188.514149681,5846289.340229534,-0.165114045
594,594,1859693.949681618,5846246.122931903,0.196243339
595,595,1860064.018240025,5846251.923472255,-0.228374642
596,596,1861804.903039686,5846185.883648523,-0.334726605
597,597,1863763.501249141,5846090.266170043,0.421615381
598,598,1859469.911791354,5846242.562358227,0.285817375
599,599,1859266.446490894,5846214.420937615,-0.532999992
600,600,1861833.52838893,5846149.308332148,-0.262827369
601,601,1861867.069318739,5846133.697173567,-0.414042775
602,602,1860197.485446813,5846195.674611491,-0.206538226
603,603,1859642.004301715,5846198.603948295,0.2229332
604,604,1860134.729679907,5846186.594053099,-0.203782037
605,605,1859484.178599516,5846170.03622324,0.24537304
606,606,1860206.999085141,5846133.061622192,-0.255411214
607,607,1862238.549850854,5846075.8722524,-0.691271015
608,608,1862302.436797559,5846069.966767502,-0.710075936
609,609,1860806.451889328,5846119.213684684,0.114731563
610,610,1861862.469779596,5846070.52196573,0.108571428
611,611,1862327.239069501,5846055.892025968,-0.712182952
612,612,1863741.586525271,5846026.093340386,-0.713588684
613,613,1860797.558699717,5846093.806623607,0.181800004
614,614,1862354.652990748,5846045.025485707,-0.713571415
615,615,1860109.877736539,5846123.194013113,-0.195881125
616,616,1859502.921268546,5846128.11110143,0.158517572
617,617,1862009.029341978,5846052.840970351,-0.357548231
618,618,1862370.339822905,5846030.677890344,-0.713999987
619,619,1860962.404118151,5846137.319188689,0.098226645
620,620,1859517.120097058,5846084.392184704,0.094555555
621,621,1860949.90217202,5846045.834351731,0.28137572
622,622,1863735.400932317,5845956.431653041,-0.713999987
623,623,1860887.53090094,5846049.732333372,0.388820575
624,624,1862372.113490429,5845986.982339407,-0.658434777
625,625,1863745.052393982,5845941.155919868,-0.713391291
626,626,1860020.869491166,5846029.11225,-0.240400009
627,627,1860781.953894452,5845997.558089386,0.370226963
628,628,1860853.744768584,5845993.133521871,0.387203702
629,629,1860896.560370947,5845993.98386092,0.419270784
630,630,1860980.84550346,5845996.121562916,0.333823943
631,631,1863757.054368025,5845895.866501684,-0.596999989
632,632,1860829.565136701,5845971.438892785,0.404421875
633,633,1860217.581362413,5845963.081626544,-0.387083334
634,634,1860448.153767136,5845948.306141701,-0.395812619
635,635,1862359.424421706,5845896.147984101,-0.417675262
636,636,1863755.014795139,5845841.042836338,-0.71097958
637,637,1859478.732425581,5845987.466782141,0.011958904
638,638,1859883.797716611,5845997.909542307,-0.240664571
639,639,1862348.956387531,5845864.509257694,-0.272170205
640,640,1860330.418736446,5845946.665098608,-0.35270269
641,641,1860506.087992918,5845934.443561628,-0.232210385
642,642,1862419.363931302,5845833.204442584,-0.511185184
643,643,1863751.209463827,5845788.7817736,-0.713999987
644,644,1859457.721462558,5845931.221549074,0.02354119
645,645,1863761.323204723,5845770.984754155,-0.681074993
646,646,1862386.696703538,5845809.494909087,-0.38341593
647,647,1862415.266483182,5845810.320996633,-0.470324328
648,648,1859891.567141366,5845885.577153272,-0.159204544
649,649,1859971.293222305,5845855.440129731,-0.132658229
650,650,1863747.969767658,5845736.791306552,-0.713999987
651,651,1862409.366897411,5845763.143254181,-0.394000002
652,652,1859851.482265817,5845844.318327025,-0.115896338
653,653,1860117.286994742,5845831.226325704,-0.159920561
654,654,1862584.806289502,5845739.099816226,-0.713999987
655,655,1860029.931768545,5845823.667958314,-0.203887299
656,656,1860383.626869153,5845795.938289338,-0.061698417
657,657,1859821.987377959,5845811.191953042,-0.096617156
658,658,1862566.521160246,5845709.218838618,-0.713999987
659,659,1862603.068273675,5845707.004096999,-0.713999987
660,660,1859457.550114476,5845829.436127722,0.019517448
661,661,1862577.216403536,5845679.410057262,-0.713999987
662,662,1859412.372402352,5845770.345190583,-0.141347455
663,663,1860058.356116238,5845765.427022443,-0.122238806
664,664,1862422.901993029,5845671.185860099,-0.326375006
665,665,1859757.116657798,5845764.69988598,-0.074586673
666,666,1862457.925905977,5845806.555661279,-0.658568041
667,667,1862473.248968302,5845631.444046965,-0.528727279
668,668,1859497.351283932,5845705.796922407,-0.021199998
669,669,1862528.20637535,5845638.180846687,-0.684644161
670,670,1862729.862137326,5845594.282547706,-0.713999987
671,671,1859461.637478903,5845727.982001221,0.022426705
672,672,1859568.352244053,5845682.686147526,-0.026749998
673,673,1859681.423866199,5845707.868706223,-0.052485408
674,674,1860128.566845271,5845700.281838762,-0.028019258
675,675,1862428.449452667,5845614.874850937,-0.294656793
676,676,1863927.213141574,5845486.287500121,-0.70471249
677,677,1862441.709433285,5845528.329978992,-0.259325581
678,678,1862436.951031624,5845503.53150802,-0.217031249
679,679,1862632.44734827,5845568.215132817,-0.583435902
680,680,1862836.547078686,5845460.967125562,-0.713999987
681,681,1863983.723824702,5845424.063111352,-0.714023242
682,682,1862578.782310015,5845449.739077342,-0.2893211
683,683,1862469.551884277,5845458.220731896,-0.198383545
684,684,1862773.350504716,5845438.58785041,-0.713999987
685,685,1862493.882996293,5845426.886801549,-0.126903511
686,686,1862597.732032691,5845417.759309909,-0.311267912
687,687,1864047.177940486,5845362.645351714,-0.713999987
688,688,1862631.8629165,5845368.225379809,-0.358731482
689,689,1862873.21400385,5845350.239715835,-0.713999987
690,690,1862880.421304278,5845339.824247821,-0.713999987
691,691,1863059.282467499,5845333.580903592,-0.713999987
692,692,1864087.826837302,5845291.363303969,-0.713999987
693,693,1862872.135702627,5845325.636621213,-0.713999987
694,694,1862940.057898494,5845308.583813642,-0.713999987
695,695,1862679.896269245,5845313.622115027,-0.33934032
696,696,1864150.853689869,5845249.649487288,-0.713999987
697,697,1864165.526480543,5845229.223664357,-0.713999987
698,698,1864188.721149656,5845208.52694704,-0.713999994
699,699,1864323.869759392,5845203.643723975,-0.229426832
700,700,1864227.801250689,5845187.325179421,-0.713999987
701,701,1862892.943375494,5845219.880602375,-0.713999987
702,702,1864260.61273118,5845169.537650842,-0.712202618
703,703,1864391.145033393,5845153.233064142,-0.713999987
704,704,1864291.370604605,5845146.11269203,-0.713999987
705,705,1864414.276664461,5845143.132275802,-0.713999987
706,706,1862566.449519526,5845287.200472378,-0.201901509
707,707,1862624.616164416,5845154.395605871,-0.231082162
708,708,1864578.402657812,5844966.804364806,-0.713999987
709,709,1864600.521748471,5844969.315070758,-0.713999987
710,710,1864619.919676058,5844948.069922602,-0.713999987
711,711,1862853.764190977,5844981.400765002,-0.416287502
712,712,1862816.262204748,5845249.700793529,-0.551216682
713,713,1864616.211018409,5844905.721831981,-0.713999987
714,714,1864632.413647082,5844909.98793588,-0.713999987
715,715,1862955.755062258,5844938.25596535,-0.580825013
716,716,1864631.461175674,5844885.276642603,-0.713999987
717,717,1864655.447549471,5844884.304942142,-0.713999987
718,718,1862943.959619236,5844927.973808881,-0.560611118
719,719,1862742.696426666,5845026.22771506,-0.156645927
720,720,1864654.65374196,5844864.578502573,-0.713999987
721,721,1864681.701226289,5844863.509232639,-0.713999987
722,722,1862987.105149653,5844924.025910108,-0.713962027
723,723,1864669.903723806,5844844.133232403,-0.713999987
724,724,1864755.720209642,5844845.515165038,-0.141417305
725,725,1864478.649986762,5844830.262140376,-0.713999987
726,726,1864705.853019032,5844836.922825829,-0.712792121
727,727,1862993.047140973,5844870.553939438,-0.713999987
728,728,1863001.044843033,5844856.777838721,-0.713999987
729,729,1864478.151169667,5844809.38281364,-0.713865373
730,730,1864732.332029778,5844802.017686248,-0.713999987
731,731,1864788.437682527,5844817.573097348,0.089685499
732,732,1862960.699635411,5844848.490661777,-0.53181482
733,733,1864541.237515823,5844798.330745995,-0.713999987
734,734,1864493.598295651,5844791.249362364,-0.57956758
735,735,1862979.605730694,5844831.799795482,-0.587317669
736,736,1864421.466851189,5844782.182743377,-0.713999987
737,737,1864556.487617498,5844777.885690275,-0.713999987
738,738,1864747.422902144,5844776.587404131,-0.714140112
739,739,1864834.630550314,5844768.818918844,0.016746834
740,740,1864758.860096571,5844761.25330361,-0.713999987
741,741,1864500.587154057,5844759.705394611,-0.422481505
742,742,1864770.297246384,5844745.919196375,-0.713999997
743,743,1864594.929947877,5844736.742613529,-0.713999987
744,744,1864852.383433664,5844738.763000979,-0.04101626
745,745,1862913.704439051,5844789.34286876,-0.283219086
746,746,1864789.708578224,5844706.379398779,-0.713300244
747,747,1864525.624623525,5844722.616287515,-0.448058298
748,748,1864863.381632818,5844678.292026373,-0.092745453
749,749,1864577.828322928,5844683.844609853,-0.523741377
750,750,1864808.155402512,5844676.508535312,-0.713999987
751,751,1863066.956349526,5844721.865135167,-0.706277474
752,752,1864827.514066265,5844645.295736074,-0.713744886
753,753,1863068.520163393,5844677.608603566,-0.695785264
754,754,1864605.516295617,5844650.699432747,-0.698999997
755,755,1864847.337855392,5844606.241607725,-0.713999987
756,756,1863069.652475145,5844639.398732316,-0.713954874
757,757,1864860.521854666,5844583.366777875,-0.713993658
758,758,1864957.631622604,5844589.507837855,0.062719148
759,759,1864581.670578061,5844581.6980131,-0.713999987
760,760,1864593.778507893,5844557.519485364,-0.713999987
761,761,1864692.464795119,5844553.999884778,-0.713999987
762,762,1864879.169333587,5844548.527766087,-0.713999987
763,763,1864906.745077847,5844536.984114112,-0.698399987
764,764,1864997.089629896,5844542.120206019,0.179566822
765,765,1864898.008443584,5844517.510839814,-0.713999987
766,766,1865019.579812026,5844516.181473597,0.078568077
767,767,1864917.38704631,5844496.725473026,-0.713999987
768,768,1864106.798909822,5844517.849047679,-0.713999987
769,769,1864936.765638013,5844481.137899119,-0.713905051
770,770,1865042.134556707,5844475.542776822,0.00335577
771,771,1864936.550110976,5844456.195138296,-0.713999987
772,772,1865057.382824708,5844455.096695535,-0.026693022
773,773,1863116.916227765,5844504.030004838,-0.713999987
774,774,1864955.190515906,5844435.641110374,-0.713999987
775,775,1865078.292974886,5844431.71511115,0.020799999
776,776,1863132.168974732,5844483.587710671,-0.700849987
777,777,1863141.977310318,5844473.297451268,-0.713999987
778,778,1865080.436110699,5844412.042358753,-0.003675159
779,779,1864763.741982232,5844402.408604472,-0.713999987
780,780,1864974.092028025,5844405.098862167,-0.713999987
781,781,1864734.148692026,5844404.529006805,-0.713999987
782,782,1865011.599834417,5844334.771418601,-0.713999987
783,783,1864761.518376816,5844332.620607597,-0.713999987
784,784,1865138.330535981,5844320.021111423,-0.131075002
785,785,1864522.694864297,5844340.939681051,-0.71397886
786,786,1864542.364233847,5844329.035951748,-0.713999987
