OID,FID_,X,Y,BCE_Opua_I
2044,2044,1704745.810754814,6090961.089632606,0.409215899
2045,2045,1701554.5548004,6090975.860408637,-9999.0
2046,2046,1701589.147190524,6090965.505914774,-9999.0
2047,2047,1702189.408529423,6091068.222051368,-9999.0
2048,2048,1703375.243206263,6090947.93149687,0.361288864
2049,2049,1704218.544669747,6090935.4660633,-9999.0
2050,2050,1709632.325785636,6090877.030044077,-0.915000021
2051,2051,1709908.647421443,6090888.922386471,-0.915000021
2052,2052,1709934.745286554,6090874.738914585,-0.915000021
2053,2053,1701572.703204188,6090955.72695838,-9999.0
2054,2054,1701646.251695477,6090959.87947398,-9999.0
2055,2055,1703981.456506338,6090929.027894848,-9999.0
2056,2056,1701727.741045071,6090944.012884961,-9999.0
2057,2057,1707426.448524086,6090914.660350885,0.612731689
2058,2058,1701506.281025619,6090936.546949538,-0.561787883
2059,2059,1701588.810078102,6090935.616508832,-9999.0
2060,2060,1701607.970520122,6090946.875626571,-9999.0
2061,2061,1701666.381170012,6090934.394203927,-9999.0
2062,2062,1702155.899694373,6090936.077855357,-9999.0
2063,2063,1703348.539776305,6090915.597111702,-0.340611813
2064,2064,1702135.64273262,6090919.672270314,-9999.0
2065,2065,1702183.263537337,6090926.166864928,-0.467104557
2066,2066,1703871.094224726,6090904.603861894,-0.874045423
2067,2067,1709632.033546967,6090831.342655947,-0.915000021
2068,2068,1709668.779947128,6090830.895303437,-0.915000021
2069,2069,1701676.184301856,6090918.576852565,-9999.0
2070,2070,1702151.861311501,6090909.523921529,-9999.0
2071,2071,1704868.565115008,6090876.424423724,3.370928055
2072,2072,1702699.13314658,6090893.216172295,0.128355565
2073,2073,1701991.040963851,6090920.723930855,-9999.0
2074,2074,1703237.844426584,6090877.008829593,0.412825001
2075,2075,1703285.745516681,6090884.791972846,-0.291907001
2076,2076,1710260.155103654,6090807.621110444,0.103214573
2077,2077,1701312.482241964,6090942.003167678,0.515330986
2078,2078,1701952.207437924,6090899.672198747,-9999.0
2079,2079,1701972.038318678,6090881.463950975,-9999.0
2080,2080,1709733.621343546,6090790.246679022,-0.915000021
2081,2081,1709730.989001812,6090822.873842148,-0.915000021
2082,2082,1701424.829327814,6090878.404691488,-9999.0
2083,2083,1701539.84153881,6090911.340902063,-9999.0
2084,2084,1701661.683699024,6090879.990063787,-9999.0
2085,2085,1701690.644719819,6090875.261532636,-9999.0
2086,2086,1702159.575071471,6090869.578734339,-9999.0
2087,2087,1709749.831602498,6090780.084446246,-0.915000021
2088,2088,1701616.715926863,6090875.515302015,-9999.0
2089,2089,1701653.349290477,6090865.137518209,-9999.0
2090,2090,1709774.207639201,6090769.822663233,-0.915000021
2091,2091,1701580.340799847,6090855.996800156,-9999.0
2092,2092,1701966.323767743,6090861.989769422,-9999.0
2093,2093,1701428.276121023,6090853.036452205,-9999.0
2094,2094,1701516.14648651,6090852.302954542,-9999.0
2095,2095,1701559.655906821,6090846.846264544,-9999.0
2096,2096,1701963.254299837,6090841.501372891,-9999.0
2097,2097,1701979.752840891,6090841.518933523,-9999.0
2098,2098,1704821.027159195,6090878.842170314,1.320718172
2099,2099,1709794.751769745,6090755.231199713,-0.915000021
2100,2100,1701459.527358931,6090879.485867941,-9999.0
2101,2101,1701499.203783063,6090836.077724404,-9999.0
2102,2102,1702240.942594089,6090828.59340938,-0.18357499
2103,2103,1702705.650848335,6090827.140187965,0.357313433
2104,2104,1701951.384479343,6090822.491857472,-9999.0
2105,2105,1702102.012655071,6090820.204975772,-9999.0
2106,2106,1702205.432451054,6090843.438749954,-0.230539152
2107,2107,1702261.243718668,6090818.398529478,0.069905661
2108,2108,1709875.803001217,6090729.451537423,-0.915000021
2109,2109,1701277.16572471,6090819.553372797,-0.548200568
2110,2110,1701522.127967153,6090816.068961445,-9999.0
2111,2111,1701563.020735017,6090821.316712115,-9999.0
2112,2112,1701591.544446778,6090816.012819096,-9999.0
2113,2113,1709837.108378475,6090751.481349528,-0.915000021
2114,2114,1702199.169689886,6090793.624364295,-9999.0
2115,2115,1702713.685653803,6090787.520259172,0.734456875
2116,2116,1701408.01184241,6090808.743317851,-9999.0
2117,2117,1701570.793173417,6090786.353647034,-9999.0
2118,2118,1702052.566923295,6090780.90767253,-9999.0
2119,2119,1703845.020931548,6090806.919217828,-0.526717397
2120,2120,1710059.474896207,6090687.204064201,-0.915000021
2121,2121,1701529.90874703,6090781.832419594,-9999.0
2122,2122,1702072.924615401,6090775.694769619,-9999.0
2123,2123,1707433.2733406,6090833.534143141,2.044151162
2124,2124,1709903.923904845,6090691.582073869,-0.915000021
2125,2125,1710015.669300196,6090685.242944553,-0.915000021
2126,2126,1710177.151310432,6090675.015572606,-0.906452126
2127,2127,1701387.278809487,6090769.073124357,-9999.0
2128,2128,1701996.730767775,6090772.922662457,-9999.0
2129,2129,1702060.78117862,6090895.404189643,-9999.0
2130,2130,1710075.562849041,6090667.077982849,-0.915000021
2131,2131,1710160.702971892,6090665.660741571,-0.914241402
2132,2132,1701418.894002336,6090766.070686771,-9999.0
2133,2133,1701481.74094102,6090784.803771993,-9999.0
2134,2134,1701545.959220462,6090756.740460143,-9999.0
2135,2135,1702703.328835395,6090749.872563445,-0.125929871
2136,2136,1701603.006218015,6090746.132684858,-9999.0
2137,2137,1702035.188705298,6090741.246873754,-9999.0
2138,2138,1703848.611921364,6090725.502281254,0.374967999
2139,2139,1701346.171321353,6090747.784171753,-9999.0
2140,2140,1710124.208412746,6090635.343504949,-0.915000021
2141,2141,1710197.961034314,6090670.350652028,-0.563549717
2142,2142,1701431.072868446,6090733.124024731,-9999.0
2143,2143,1701461.952890442,6090730.28510028,-9999.0
2144,2144,1702631.326155321,6090720.476052104,0.054823114
2145,2145,1701341.370152262,6090719.187211378,-9999.0
2146,2146,1701501.47352797,6090729.28734021,-9999.0
2147,2147,1701553.675487281,6090716.79584027,-9999.0
2148,2148,1703915.417574372,6090696.753379832,0.390159996
2149,2149,1710063.854655443,6090777.048226671,-0.914177809
2150,2150,1701986.339102393,6090701.942474589,-9999.0
2151,2151,1701379.577205324,6090720.130803294,-9999.0
2152,2152,1701994.400086929,6090692.613340844,-9999.0
2153,2153,1702066.621758437,6090728.259996939,-9999.0
2154,2154,1701322.913662105,6090699.086296247,-9999.0
2155,2155,1701420.042394461,6090695.051377897,-9999.0
2156,2156,1701455.351705112,6090688.010760334,-9999.0
2157,2157,1701504.336895674,6090686.732246459,-9999.0
2158,2158,1701537.00733712,6090687.090554819,-9999.0
2159,2159,1710679.750271415,6090598.652281924,0.1599391
2160,2160,1701487.893501441,6090676.95314962,-9999.0
2161,2161,1710001.176692615,6090612.626018989,-0.915000021
2162,2162,1710159.759606327,6090575.058664113,-0.894999981
2163,2163,1701300.194296302,6090669.774612132,-9999.0
2164,2164,1701324.470360991,6090668.828797504,-9999.0
2165,2165,1701340.801446597,6090668.645052211,-9999.0
2166,2166,1701518.166717211,6090671.644584114,-9999.0
2167,2167,1701985.725335659,6090662.296085685,-9999.0
2168,2168,1704882.165814296,6090647.089614799,0.655105597
2169,2169,1710327.608580632,6090577.437016865,-0.576410387
2170,2170,1701131.047657462,6090666.406189105,-0.128054486
2171,2171,1701291.704308562,6090659.959542701,-0.602606471
2172,2172,1701389.095319064,6090658.86368241,-9999.0
2173,2173,1701406.077882488,6090663.654688284,-9999.0
2174,2174,1701536.670366327,6090657.201138724,-9999.0
2175,2175,1703922.713895357,6090640.260656694,0.120343439
2176,2176,1701283.426730616,6090650.088238879,-0.020430234
2177,2177,1701307.923305659,6090649.812720326,-9999.0
2178,2178,1701365.112791297,6090651.906851907,-9999.0
2179,2179,1701445.456822659,6090653.424232531,-9999.0
2180,2180,1701475.456893805,6090660.382149643,-9999.0
2181,2181,1702038.215099225,6090661.742160882,-9999.0
2182,2182,1701206.515845035,6090646.149219216,-0.27715545
2183,2183,1701340.310799556,6090639.688297417,-9999.0
2184,2184,1701535.850315484,6090637.281571823,-9999.0
2185,2185,1701880.00260224,6090652.923825488,-9999.0
2186,2186,1702001.880404545,6090632.015518786,-9999.0
2187,2187,1702015.639618644,6090638.786910024,-9999.0
2188,2188,1701407.997073914,6090632.632720657,-9999.0
2189,2189,1701528.16788392,6090627.403775831,-9999.0
2190,2190,1702009.933079092,6090621.959889675,-9999.0
2191,2191,1710222.503703515,6090588.77218447,-0.871127055
2192,2192,1710424.268736462,6090554.576377396,0.116959204
2193,2193,1701060.429647767,6090628.554833794,-0.277219661
2194,2194,1704905.431252481,6090605.438256402,0.863080005
2195,2195,1710254.029250379,6090531.385131767,-0.894999981
2196,2196,1701397.351488541,6090613.930936581,-9999.0
2197,2197,1701503.512394112,6090613.267255984,-9999.0
2198,2198,1704931.819570765,6090566.401479646,1.10334884
2199,2199,1710240.562366855,6090504.316741947,-0.894999981
2200,2200,1701427.180046343,6090612.773626886,-9999.0
2201,2201,1704039.059814468,6090566.328897587,1.881605255
2202,2202,1710355.362767324,6090493.672604745,-0.894999981
2203,2203,1701245.027876848,6090615.119172245,-0.575107228
2204,2204,1701458.368220156,6090593.314956567,-9999.0
2205,2205,1701497.774879428,6090587.485453425,-9999.0
2206,2206,1702033.747487095,6090586.814633495,-0.559132331
2207,2207,1701225.067601222,6090586.498007557,-9999.0
2208,2208,1701429.620738728,6090578.692160165,-9999.0
2209,2209,1702009.885475761,6090590.968301646,-9999.0
2210,2210,1702617.045482073,6090570.475393556,0.418194146
2211,2211,1703999.642533832,6090553.748871891,0.161618788
2212,2212,1704294.711066755,6090545.981732774,0.653319125
2213,2213,1710387.185423628,6090473.353103743,-0.894999981
2214,2214,1701396.902800773,6090574.078376732,-9999.0
2215,2215,1701463.233121854,6090572.085775378,-9999.0
2216,2216,1704184.045008618,6090557.105046755,0.747592101
2217,2217,1710304.576991048,6090504.668511222,-0.894999981
2218,2218,1710372.511835229,6090475.525912103,-0.894999981
2219,2219,1704094.787589632,6090539.257891639,3.421815184
2220,2220,1704276.50917254,6090531.448292501,0.738975
2221,2221,1704349.703751444,6090524.494319486,3.090877502
2222,2222,1710343.799026078,6090456.460559237,-0.894999981
2223,2223,1710390.585425477,6090453.382857319,-0.894999981
2224,2224,1710489.817281237,6090475.040090612,0.279429448
2225,2225,1701409.39089969,6090548.816205344,-9999.0
2226,2226,1701486.843211916,6090553.551689024,-9999.0
2227,2227,1701507.393960466,6090550.824239968,-9999.0
2228,2228,1710427.646715556,6090442.96280799,-0.894999981
2229,2229,1701440.089565146,6090545.194145199,-9999.0
2230,2230,1704358.962597805,6090514.36857855,0.956862062
2231,2231,1710411.541646192,6090438.17789289,-0.894999981
2232,2232,1701409.08328354,6090529.682031188,-9999.0
2233,2233,1702041.218587169,6090534.400330374,-0.058909602
2234,2234,1701265.476822267,6090520.957278944,-9999.0
2235,2235,1701376.309459498,6090520.086612302,-9999.0
2236,2236,1701289.86098863,6090510.718663394,-9999.0
2237,2237,1701322.685081865,6090510.145073114,-9999.0
2238,2238,1704062.139248053,6090520.394703187,0.502137416
2239,2239,1710537.345536834,6090429.267289728,0.752928993
2240,2240,1701272.985258716,6090500.739704537,-9999.0
2241,2241,1701298.076819855,6090500.457509599,-9999.0
2242,2242,1704453.318523952,6090485.985628337,1.030779235
2243,2243,1710375.767630823,6090412.647883658,-0.894999981
2244,2244,1710445.520547691,6090413.47604626,-0.894999981
2245,2245,1701199.854639052,6090495.945288238,-9999.0
2246,2246,1701223.034993327,6090516.210628218,-9999.0
2247,2247,1701265.311401388,6090491.588169606,-9999.0
2248,2248,1701439.098927567,6090495.007019691,-9999.0
2249,2249,1701161.449810551,6090492.028862624,-9999.0
2250,2250,1701468.18648316,6090513.462754791,-9999.0
2251,2251,1701502.026816557,6090491.693010555,-9999.0
2252,2252,1702048.876419808,6090476.54405954,-0.472192559
2253,2253,1704122.824705079,6090454.897070996,0.270245952
2254,2254,1710391.964066681,6090380.861065168,-0.894999981
2255,2255,1710475.622056498,6090372.825472035,-0.894999981
2256,2256,1701461.104009294,6090473.711285106,-9999.0
2257,2257,1701489.626660514,6090468.407687846,-9999.0
2258,2258,1710402.172985837,6090363.55709648,-0.894999981
2259,2259,1710483.989874955,6090362.349347967,-0.894999981
2260,2260,1701179.227040278,6090461.58890578,-9999.0
2261,2261,1702660.410044275,6090444.446659658,0.682057111
2262,2262,1701403.665970468,6090449.447202509,-9999.0
2263,2263,1710426.135292206,6090346.656442645,-0.894999981
2264,2264,1701161.486048792,6090448.167703158,-9999.0
2265,2265,1701942.466168292,6090433.399784385,-9999.0
2266,2266,1702023.957110699,6090432.681298201,-9999.0
2267,2267,1702058.345959338,6090443.059655312,0.107283415
2268,2268,1710516.244886404,6090342.228417374,-0.894999981
2269,2269,1701399.358937099,6090429.566888824,-9999.0
2270,2270,1701496.616170572,6090436.442814658,-9999.0
2271,2271,1702097.033316865,6090420.937297963,5.338222221
2272,2272,1710444.626249253,6090329.729049042,-0.894999981
2273,2273,1701245.470270419,6090421.737168913,-9999.0
2274,2274,1701501.313241052,6090418.453945792,-9999.0
2275,2275,1701814.347908085,6090421.397831495,-9999.0
2276,2276,1702066.060472131,6090411.166030241,-0.539892217
2277,2277,1710524.45546375,6090318.875474742,-0.85219998
2278,2278,1710546.064982824,6090347.41845296,0.174224707
2279,2279,1700407.062510564,6090419.784524673,0.467843752
2280,2280,1701445.823137439,6090425.164222207,-9999.0
2281,2281,1701516.936180568,6090408.313437669,-9999.0
2282,2282,1701995.639538838,6090403.485040706,-9999.0
2283,2283,1702020.226225517,6090409.340243066,-9999.0
2284,2284,1702089.698890486,6090401.838638546,-0.213699994
2285,2285,1703493.376703698,6090386.021039749,-9999.0
2286,2286,1710474.989885812,6090307.857932643,-0.894999981
2287,2287,1701125.647384375,6090402.54707427,-9999.0
2288,2288,1701262.122092616,6090408.431685776,-9999.0
2289,2289,1701468.539706594,6090408.858874951,-9999.0
2290,2290,1701924.611133897,6090399.427010505,-9999.0
2291,2291,1710547.71664867,6090291.18898965,-0.894999981
2292,2292,1701110.700193016,6090423.277171964,-9999.0
2293,2293,1703485.144839469,6090365.982323913,-9999.0
2294,2294,1700441.966367238,6090401.351384268,0.437472377
2295,2295,1701335.852649454,6090456.299688343,-9999.0
2296,2296,1701476.36821464,6090378.87743694,-9999.0
2297,2297,1703509.517909759,6090355.011149212,-9999.0
2298,2298,1703783.501270243,6090353.16496961,-9999.0
2299,2299,1701464.008036166,6090369.052297981,-9999.0
2300,2300,1701941.75848988,6090370.883627092,-9999.0
2301,2301,1700470.931904419,6090378.426878528,0.337318519
2302,2302,1701022.993496561,6090364.032925767,2.362645699
2303,2303,1701860.440092329,6090359.072548565,-9999.0
2304,2304,1701915.558577071,6090587.193545846,-9999.0
2305,2305,1710527.037636576,6090256.28185743,-0.894999981
2306,2306,1701319.405904932,6090356.67116285,-9999.0
2307,2307,1701851.466160776,6090344.545291463,-9999.0
2308,2308,1702006.829641556,6090347.973336402,-9999.0
2309,2309,1702126.069254223,6090364.815808118,0.209412357
2310,2310,1703464.534929298,6090331.55425961,-9999.0
2311,2311,1711993.053798641,6090225.291211984,1.855251866
2312,2312,1701008.112360633,6090347.258412628,-0.087366962
2313,2313,1701279.841191564,6090331.267816901,-9999.0
2314,2314,1701524.305840386,6090332.929656105,-9999.0
2315,2315,1701818.914034376,6090325.393255271,-9999.0
2316,2316,1701888.588641515,6090324.981465338,-9999.0
2317,2317,1710568.335003282,6090239.170826298,-0.894999981
2318,2318,1700982.263215645,6090324.31029524,0.188905408
2319,2319,1701287.902537179,6090321.939319287,-9999.0
2320,2320,1701810.30194704,6090315.117506485,-9999.0
2321,2321,1710654.771996697,6090211.718447841,-0.894999981
2322,2322,1700652.447673509,6090321.722107758,-0.201023153
2323,2323,1701834.689597365,6090305.286031262,-9999.0
2324,2324,1701924.135985343,6090325.321856523,-9999.0
2325,2325,1700539.729849615,6090314.09635296,0.13212329
2326,2326,1700945.289152968,6090303.568778816,4.296285562
2327,2327,1700964.645683734,6090312.319944837,0.470971433
2328,2328,1700619.947419627,6090303.717821368,-0.542896324
2329,2329,1700790.282721286,6090312.791719145,0.117625666
2330,2330,1701303.93694502,6090295.438988674,-9999.0
2331,2331,1701882.351824479,6090297.069416862,-9999.0
2332,2332,1711842.614050119,6090191.581257924,0.881745692
2333,2333,1700584.828253887,6090293.981494996,1.526156933
2334,2334,1701340.515954108,6090280.416137252,-9999.0
2335,2335,1701790.042647997,6090276.273801694,-9999.0
2336,2336,1704202.096231215,6090345.527000388,0.243603823
2337,2337,1710606.641205957,6090208.226985295,-0.894999981
2338,2338,1700456.223006164,6090278.790658381,0.088848488
2339,2339,1700470.824313402,6090281.270636414,-0.013490902
2340,2340,1701807.276807997,6090269.030577697,-9999.0
2341,2341,1700744.238202546,6090267.52496053,-0.845000029
2342,2342,1701825.961081434,6090255.562623243,-9999.0
2343,2343,1701271.374979979,6090251.647820403,-9999.0
2344,2344,1701850.343930169,6090245.322455973,-9999.0
2345,2345,1710649.313304396,6090147.81250055,-0.894999981
2346,2346,1700587.093943021,6090254.439358654,-0.77629219
2347,2347,1701899.263725204,6090223.909252743,-9999.0
2348,2348,1701923.642205037,6090228.707844825,-9999.0
2349,2349,1710668.099146835,6090121.13868141,-0.894999981
2350,2350,1701317.964344402,6090236.482272554,-0.998771015
2351,2351,1701833.675585076,6090215.617696424,-9999.0
2352,2352,1701807.901872138,6090219.921775973,-9999.0
2353,2353,1701845.535946787,6090204.734180596,-9999.0
2354,2354,1702070.276634941,6090210.229244277,-0.044119048
2355,2355,1710706.203125226,6090158.414484921,-0.894999981
2356,2356,1701278.913073426,6090206.201011073,-0.989078451
2357,2357,1711141.9800345,6090075.072805128,1.34368
2358,2358,1711288.76082994,6090073.630454652,1.036699983
2359,2359,1711321.421685683,6090073.226663662,0.851341184
2360,2360,1711354.23814058,6090082.741021432,0.882231472
2361,2361,1704384.221124211,6090200.878973889,1.428040352
2362,2362,1701255.245895268,6090192.176115135,-0.96372072
2363,2363,1701805.134022123,6090166.494562179,-9999.0
2364,2364,1711479.834022925,6090068.071615618,3.187829426
2365,2365,1700355.389803277,6090176.401698445,-0.205713026
2366,2366,1705766.446869332,6090123.64936095,1.19054769
2367,2367,1700323.060056838,6090151.471771112,0.46545951
2368,2368,1701250.432294289,6090148.96648695,-0.916360021
2369,2369,1701285.281851667,6090141.882980295,-0.916360021
2370,2370,1706429.504502717,6090081.691692174,1.397054633
2371,2371,1710749.366675382,6090040.421374975,-0.894999981
2372,2372,1701236.830831918,6090137.445628902,-0.916360021
2373,2373,1710692.692931702,6090027.656791266,-0.894999981
2374,2374,1710757.286750555,6090020.394405885,-0.894999981
2375,2375,1710820.567676687,6090058.60133468,-0.868845294
2376,2376,1711066.334647346,6090050.405295138,0.707056989
2377,2377,1706198.627261384,6090136.367123797,0.96414273
2378,2378,1711672.278456765,6090048.952951555,0.105989266
2379,2379,1701293.543568423,6090112.101184447,-0.916360021
2380,2380,1701951.505757542,6090112.304733509,-9999.0
2381,2381,1705967.1441817,6090063.892893124,0.183515151
2382,2382,1706033.399836526,6090057.248579169,0.543630954
2383,2383,1710957.915863155,6089997.192685392,0.270307692
2384,2384,1701931.167251502,6090103.115488439,-9999.0
2385,2385,1705783.724682985,6090059.460847574,0.704807477
2386,2386,1705873.576609645,6090059.210957487,0.287260636
2387,2387,1706064.892221337,6090046.759416494,0.412741224
2388,2388,1706102.089264056,6090043.11628537,0.449789461
2389,2389,1710771.820060926,6089998.116882007,-0.893213721
2390,2390,1710894.42212289,6090003.06389836,-0.793135467
2391,2391,1700262.811706994,6090120.705724069,0.247920608
2392,2392,1705697.357652038,6090044.372220744,1.188380899
2393,2393,1701916.24635339,6090082.191060142,-9999.0
2394,2394,1710716.443817447,6089971.072822684,-0.894999981
2395,2395,1700166.804885526,6090082.638971037,0.441240029
2396,2396,1701905.633058685,6090065.132919695,-9999.0
2397,2397,1706135.430245417,6090023.782058943,0.292273041
2398,2398,1704313.777512953,6090132.474962358,0.247200459
2399,2399,1704436.025407926,6090050.042362792,0.874717559
2400,2400,1701080.911156483,6090054.70419422,-0.916360021
2401,2401,1706216.533402698,6089995.384687742,0.210444447
2402,2402,1701068.839781693,6090044.006005168,-0.916360021
2403,2403,1701892.608829159,6090035.387957437,-0.916360021
2404,2404,1700141.110436929,6090070.957330904,0.537988021
2405,2405,1705590.414602618,6089998.12710749,0.273086061
2406,2406,1706231.516161107,6089974.940562399,0.057871684
2407,2407,1701055.75119229,6090025.093404558,-0.916360021
2408,2408,1701847.264368569,6090024.284584546,-0.916360021
2409,2409,1704388.604335927,6089992.10064923,0.267017126
2410,2410,1711003.033156135,6089932.775046244,0.414613655
2411,2411,1711484.622802622,6089903.390006875,0.155712043
2412,2412,1704525.848880167,6090005.454958647,1.019815819
2413,2413,1705576.972270925,6089965.798497293,-0.092200971
2414,2414,1706257.248732041,6089959.753579017,0.349218749
2415,2415,1711441.680455211,6089892.372600354,-0.16136735
2416,2416,1701758.470154694,6089997.046218002,-0.916360021
2417,2417,1701904.843771402,6089995.390852051,-0.882835021
2418,2418,1704406.080448909,6089970.057679316,0.300822687
2419,2419,1701897.048691846,6089975.550208803,-0.916360021
2420,2420,1701912.503319239,6089965.206524696,-0.916360021
2421,2421,1705529.696590996,6089933.981599716,-0.065315748
2422,2422,1711048.714390496,6089878.907096995,0.37752445
2423,2423,1704429.452952087,6089931.016407549,0.23401984
2424,2424,1705513.290252212,6089913.971438037,0.128142818
2425,2425,1710515.482217576,6089853.042935248,0.940063479
2426,2426,1710673.553344755,6089852.022827731,0.162747139
2427,2427,1710692.860805595,6089903.842256588,-0.810333324
2428,2428,1704608.208610164,6089920.355266891,0.83574159
2429,2429,1705460.158063293,6089912.523575443,-0.001313656
2430,2430,1705480.513755351,6089904.390897171,0.16371111
2431,2431,1710640.770911359,6089842.460943113,0.132358976
2432,2432,1710661.183280034,6089842.210176169,0.206518751
2433,2433,1701315.802855231,6089946.666070309,-0.916360021
2434,2434,1704443.451829653,6089906.51565971,0.345469538
2435,2435,1704614.915092386,6089904.525171483,0.784538455
2436,2436,1705420.150271157,6089904.17856531,0.068553047
2437,2437,1705472.064931961,6089894.320950018,-0.484142849
2438,2438,1711106.052265996,6089826.766942541,0.406900011
2439,2439,1701153.052885527,6089934.321256576,-0.916360021
2440,2440,1701299.360991675,6089936.886653377,-0.916360021
2441,2441,1701348.717316731,6089936.264581977,-0.916360021
2442,2442,1705386.383695192,6089885.564058006,0.048987946
2443,2443,1701756.557826132,6089922.856872545,-0.916360021
2444,2444,1705255.62458686,6089876.781850397,0.063165212
2445,2445,1705361.772329604,6089875.887494978,-0.201945453
2446,2446,1699891.04029175,6089923.907274099,2.006399999
2447,2447,1701141.027447717,6089917.294345299,-0.916360021
2448,2448,1701170.296917649,6089914.727417113,-0.916360021
2449,2449,1701926.992901488,6089926.000377256,-0.916360021
2450,2450,1704288.139578763,6089878.626514816,-0.879749975
2451,2451,1705239.182380437,6089867.356557064,0.225799182
2452,2452,1705275.932913325,6089867.653524282,-0.264090902
2453,2453,1705300.427608848,6089867.367095601,0.190438612
2454,2454,1705341.25210312,6089866.889566329,-0.283679246
2455,2455,1710583.71092023,6089832.43522686,0.185705429
2456,2456,1711138.343679668,6089796.473869317,0.208155844
2457,2457,1700232.461581551,6089933.024336704,0.280577295
2458,2458,1701956.787746709,6089895.158514427,-0.916360021
2459,2459,1705214.571265396,6089857.679622662,0.091010779
2460,2460,1705664.436145302,6089863.015205278,0.365495041
2461,2461,1704465.460793191,6089875.783713252,0.31287076
2462,2462,1704721.293533753,6089887.251960749,0.866586928
2463,2463,1705194.042644404,6089847.95493016,-0.271333365
2464,2464,1705683.818400434,6089832.255214558,0.223649999
2465,2465,1711178.799207397,6089766.080195939,0.389550002
2466,2466,1700221.319739824,6089890.034593059,-0.39877645
2467,2467,1701812.969481932,6089866.892606172,-0.916360021
2468,2468,1704993.974877405,6089867.509908655,0.945978566
2469,2469,1699957.716532664,6089906.989052056,0.867681449
2470,2470,1701262.847591797,6089862.921389231,-0.916360021
2471,2471,1705144.704331105,6089818.63755649,-0.38346166
2472,2472,1705695.888810189,6089820.078458377,0.314507217
2473,2473,1701274.187853633,6089843.279937364,-0.916360021
2474,2474,1704868.299281765,6089816.494941042,0.714383439
2475,2475,1705128.141969057,6089798.901843701,-0.295263186
2476,2476,1704229.895534886,6089799.380427775,-9999.0
2477,2477,1705119.860814887,6089789.033976302,0.029953593
2478,2478,1701347.617364697,6089823.047114788,-0.916360021
2479,2479,1701999.711007194,6089842.025445797,-0.804446925
2480,2480,1705029.815314035,6089770.155715243,-0.312900006
2481,2481,1705086.968949388,6089769.488825943,-0.566016698
2482,2482,1705143.960190441,6089769.027820446,-9999.0
2483,2483,1705746.495143028,6089751.613120408,0.167666666
2484,2484,1704949.80252438,6089763.866596669,0.317937541
2485,2485,1705050.661071863,6089757.100940183,-0.708505367
2486,2486,1706978.558925235,6089841.353908311,0.442061241
2487,2487,1701992.012806408,6089775.39070827,-0.916360021
2488,2488,1706634.927916369,6089801.829263505,0.43446832
2489,2489,1710426.403566942,6089675.691695152,1.21482144
2490,2490,1711118.495409037,6089692.037568271,0.260724834
2491,2491,1702013.654627815,6089761.720133004,-0.916360021
2492,2492,1703670.632245864,6089732.933911281,0.489999991
2493,2493,1705016.987058936,6089720.482591918,-9999.0
2494,2494,1705053.133130078,6089720.060914611,-9999.0
2495,2495,1700196.104677317,6089774.984243984,-0.721947372
2496,2496,1701962.969250952,6089750.912367959,-0.916360021
2497,2497,1702044.769092803,6089752.848999444,-0.439603001
2498,2498,1704646.350518802,6089745.985555831,0.30953117
2499,2499,1704882.144015908,6089711.36325955,-9999.0
2500,2500,1704996.450500668,6089710.030975582,-9999.0
2501,2501,1711161.359673495,6089643.698687601,0.283115088
2502,2502,1702072.560352287,6089734.339742016,-0.350542855
2503,2503,1705756.16536689,6089696.087359268,0.412286153
2504,2504,1711184.772696969,6089625.389279432,0.328213109
2505,2505,1702020.243866786,6089730.026552232,-0.916360021
2506,2506,1704710.298618952,6089694.365300951,-0.619290888
2507,2507,1701826.862662428,6089741.942158962,-0.916360021
2508,2508,1705796.043707994,6089671.419282541,0.391802518
2509,2509,1705820.007909257,6089660.88015502,0.181811783
2510,2510,1700174.452416272,6089715.529051049,-0.735000014
2511,2511,1705853.172529437,6089650.903019467,0.087699997
2512,2512,1702061.459469473,6089702.102193483,-0.735442509
2513,2513,1711243.553536564,6089576.70464873,0.297453858
2514,2514,1711286.439855345,6089555.489408152,0.275679158
2515,2515,1701803.14693776,6089667.715102636,-0.916360021
2516,2516,1711306.737526885,6089546.000296281,0.298134628
2517,2517,1711331.222744846,6089544.970909084,0.528492767
2518,2518,1702000.820899607,6089650.482448003,-0.916360021
2519,2519,1702058.031297148,6089660.259718843,-0.602176594
2520,2520,1701843.139806116,6089641.784080178,-0.916360021
2521,2521,1703695.468476663,6089627.1585435,0.730322946
2522,2522,1711353.354581498,6089518.215436795,0.232048916
2523,2523,1701786.310775319,6089623.06551807,-0.916360021
2524,2524,1701951.709892909,6089659.348827175,-0.916360021
2525,2525,1703715.387495075,6089598.81804532,0.786357783
2526,2526,1701971.763389379,6089610.840925192,-0.916360021
2527,2527,1702021.379684381,6089606.734031985,-0.817927588
2528,2528,1700136.189956245,6089616.659025728,-0.660800015
2529,2529,1700149.839410131,6089615.971557137,-0.735085527
2530,2530,1701777.801803498,6089578.117423542,-0.916360021
2531,2531,1711424.27377572,6089483.285048101,0.156248462
2532,2532,1711510.031193191,6089463.787601887,0.185443409
2533,2533,1711684.122721968,6089506.398564099,0.811049172
2534,2534,1702006.247132612,6089575.736356144,-0.238806012
2535,2535,1711550.568664646,6089453.299149146,0.201331634
2536,2536,1711741.562546864,6089459.387144811,0.871304358
