OID,FID_,X,Y,BCE_Whanga
442,442,1665340.844282693,6119788.391297571,0.148927115
443,443,1663296.049396231,6119606.363823729,-9999.0
444,444,1663296.949058732,6119530.939608213,-9999.0
445,445,1667555.820826605,6119257.054443126,0.322140494
446,446,1665853.132467035,6119260.961624732,-9999.0
447,447,1667593.065319182,6119211.901559588,-0.048168543
448,448,1667727.481684163,6119056.004686506,0.11785828
449,449,1667775.122933027,6119006.12606408,0.126025164
450,450,1667832.720925641,6118959.101220731,0.23733991
451,451,1667898.178739727,6118904.014456753,0.219406999
452,452,1667949.224414547,6118860.072740113,0.130805685
453,453,1667965.530842165,6118849.987908858,0.176688889
454,454,1668038.648168455,6118769.737585982,0.238162489
455,455,1668072.377051452,6118729.261711415,0.214446106
456,456,1668087.046547343,6118699.404532435,0.211346465
457,457,1668095.232804033,6118689.42121215,0.202163962
458,458,1668103.458228527,6118679.534953071,0.189655176
459,459,1668111.465991946,6118649.636858386,0.158055548
460,460,1668118.061095748,6118628.67599888,0.135880006
461,461,1668127.48522959,6118611.093116313,0.191608674
462,462,1668159.448632501,6118559.107384455,0.29221211
463,463,1668166.979045321,6118548.657525862,0.278614379
464,464,1668174.297057947,6118538.114904044,0.237901955
465,465,1668189.211472499,6118516.045334696,0.25999999
466,466,1668219.207821927,6118472.745124952,0.220341463
467,467,1668555.067906134,6118386.731713401,0.563822444
468,468,1668600.963532474,6118355.771882296,0.255217284
469,469,1668559.451057924,6118317.491605187,0.031686731
470,470,1668551.191427742,6118308.317407548,-0.066093059
471,471,1668575.198506097,6118279.104100891,-9999.0
