OID,FID_,X,Y,BCE_Waimea
2511,2511,1612624.54531677,5427108.898255887,0.594499998
2512,2512,1613593.477104174,5427109.483011176,0.895764714
2513,2513,1613773.945822066,5427109.143137594,1.046999985
2514,2514,1613833.553762864,5427109.029892642,0.719360014
2515,2515,1615292.739637586,5427106.309730914,-0.220230776
2516,2516,1615984.139534068,5427104.617109364,1.251083334
2517,2517,1613553.352786968,5427099.181956589,1.139777766
2518,2518,1613671.887434666,5427122.834812094,1.166111369
2519,2519,1613811.524515681,5427099.099391143,0.990799982
2520,2520,1613823.249281805,5427168.372363695,0.423604968
2521,2521,1615172.683691706,5427295.84717305,-9999.0
2522,2522,1615250.455519752,5427104.95912067,-0.32076486
2523,2523,1615303.751498826,5427095.528534258,-0.194960782
2524,2524,1615514.967137477,5427154.686151315,-9999.0
2525,2525,1615702.694634496,5427100.244596963,-9999.0
2526,2526,1616623.823538638,5427092.482129643,1.236600025
2527,2527,1617052.496447221,5427117.146985371,-0.901419074
2528,2528,1613563.361753363,5427089.5944707,1.085857127
2529,2529,1613608.488152232,5427094.496294497,1.15965367
2530,2530,1613954.527605832,5427088.649226378,-0.090192302
2531,2531,1614850.393897332,5427087.811578458,0.064736842
2532,2532,1615364.556270988,5427147.886158108,-9999.0
2533,2533,1615883.528367814,5427085.473970154,0.538823534
2534,2534,1617962.124206477,5427080.256156433,0.030807693
2535,2535,1618314.77518347,5427104.220812793,0.966553648
2536,2536,1616673.054194982,5427073.732694329,1.359529408
2537,2537,1617918.330111069,5427070.920979149,0.12713245
2538,2538,1618293.108895304,5427069.253422988,1.024524992
2539,2539,1613651.167633673,5427072.674361452,1.079395945
2540,2540,1614020.691098643,5427074.634746025,0.008737965
2541,2541,1615050.569283979,5427076.875416684,-0.613703695
2542,2542,1615243.618332722,5427071.613356535,-0.335413796
2543,2543,1615274.406043639,5427066.835172126,-0.059128713
2544,2544,1615495.343313352,5427070.204398517,-9999.0
2545,2545,1615841.403209639,5427079.260697284,0.353742501
2546,2546,1616022.197527825,5427064.643584433,1.181575006
2547,2547,1617503.385915116,5427061.43086573,-0.217607849
2548,2548,1617522.733847949,5427061.760791133,-0.144666667
2549,2549,1618274.284184767,5427058.98100049,0.911272727
2550,2550,1618336.797058113,5427062.837035639,1.209524323
2551,2551,1613634.740949472,5427059.54363934,1.065866709
2552,2552,1614973.605887457,5427057.488879502,-0.088240386
2553,2553,1615787.260069387,5427061.862635722,0.020324561
2554,2554,1616528.625781541,5427056.357725522,1.257153847
2555,2555,1616635.713455235,5427055.665730622,1.213451096
2556,2556,1617286.269261845,5427050.694592299,-0.904736869
2557,2557,1618262.980754502,5427049.384328463,0.915675019
2558,2558,1613585.84569392,5427049.662822496,1.163150004
2559,2559,1613664.799454176,5427049.1674128,1.018123704
2560,2560,1613694.877324684,5427049.110782627,0.956955355
2561,2561,1614074.45975477,5427048.937269862,0.176679241
2562,2562,1614093.681759574,5427069.520491763,-0.236876391
2563,2563,1614472.99158806,5427048.154344743,0.276641508
2564,2564,1614803.848214281,5427047.487762158,-0.000882352
2565,2565,1614833.926089846,5427047.426416658,-0.158075469
2566,2566,1614924.159716996,5427047.241633076,-0.434384618
2567,2567,1615021.296081867,5427058.929156367,-0.166712265
2568,2568,1615328.183973912,5427048.753583482,0.019207047
2569,2569,1616544.756687298,5427043.527604917,1.107134238
2570,2570,1616769.502845746,5427173.721214359,-0.603534501
2571,2571,1617571.176428763,5427046.104068533,-0.275500007
2572,2572,1618049.048741808,5427040.527543184,0.09280198
2573,2573,1613679.820921516,5427039.861427453,1.095314311
2574,2574,1614954.217067859,5427037.207412405,-0.015576923
2575,2575,1615033.322720862,5427036.839653227,-0.351843561
2576,2576,1615796.058049417,5427039.639584363,-0.033634615
2577,2577,1617105.886066604,5427095.78723531,-0.127392591
2578,2578,1617208.028429178,5427034.572149426,0.107355555
2579,2579,1617247.274186664,5427029.916160384,0.093154473
2580,2580,1618255.423689083,5427034.444658517,0.91451428
2581,2581,1613574.529229261,5427029.739149058,1.15592001
2582,2582,1613624.741993178,5427038.263616545,1.085761914
2583,2583,1614101.288210914,5427029.316982669,-0.551834933
2584,2584,1614454.702281178,5427028.622480473,0.312415842
2585,2585,1615428.083710865,5427031.025925916,-9999.0
2586,2586,1616555.990444947,5427023.557158033,0.969325007
2587,2587,1616634.956077835,5427028.363009623,1.198593302
2588,2588,1617349.690286712,5427022.286311714,0.102921568
2589,2589,1617424.88479077,5427022.10636618,-0.214789995
2590,2590,1613555.712005423,5427019.801872866,1.033557144
2591,2591,1614134.557302108,5427018.903363474,0.150137257
2592,2592,1615011.120873283,5427017.521790934,-0.084137265
2593,2593,1616775.986382626,5427024.533733081,0.100256358
2594,2594,1617623.57683367,5427011.278138441,-0.327769233
2595,2595,1617804.043392234,5427010.838158021,-0.735433942
2596,2596,1618254.811965301,5427010.035858834,0.992839191
2597,2597,1618285.438809525,5427009.438069884,1.147199976
2598,2598,1613691.043079841,5427009.575703015,1.160327276
2599,2599,1613723.186670865,5427009.515065052,0.958879124
2600,2600,1615352.68516721,5427006.45909677,0.05228
2601,2601,1616653.708998325,5427008.375190504,1.346299952
2602,2602,1616736.25999637,5427003.40379743,-0.31000002
2603,2603,1616770.248713827,5427003.120911143,-0.910000026
2604,2604,1617650.419854615,5427001.617100306,-0.282613859
2605,2605,1617676.188651669,5427001.177893756,0.076673077
2606,2606,1613465.441798643,5427000.024909492,1.068642873
2607,2607,1614126.999084897,5426998.973233842,-0.112807689
2608,2608,1614933.559442484,5427002.154897873,-0.026403773
2609,2609,1614953.618065847,5427005.434542083,0.015299363
2610,2610,1617507.931294136,5427014.553408002,-0.547772047
2611,2611,1617803.994518796,5426990.893397409,-0.454192299
2612,2612,1618290.079225583,5426996.030212983,1.154660035
2613,2613,1613543.111559587,5426997.611800767,1.171342228
2614,2614,1615813.597002089,5427006.089777938,-0.065559839
2615,2615,1616384.048393969,5426998.929078829,1.08900458
2616,2616,1616664.94240233,5426988.404567188,1.020113333
2617,2617,1617533.271360038,5426981.579307363,0.321692315
2618,2618,1617691.342349082,5426985.977836044,0.023526087
2619,2619,1613655.391090562,5426989.864066069,1.081122995
2620,2620,1614911.109960249,5426997.230684484,-0.239453237
2621,2621,1615345.102553636,5426976.557847114,0.087333334
2622,2622,1616623.585630014,5426988.499324807,1.383300345
2623,2623,1613518.022050062,5426970.010037662,1.210599983
2624,2624,1617495.626288509,5426961.725177996,0.494339998
2625,2625,1617813.864559272,5426973.653656626,0.318178032
2626,2626,1614880.280700717,5426965.685687592,-0.445717779
2627,2627,1614916.605831621,5426956.573699674,-0.545777793
2628,2628,1615893.556634036,5426964.22913347,0.344789043
2629,2629,1616525.753871018,5426953.818977536,1.102125002
2630,2630,1616540.946855493,5426981.633273796,1.017956195
2631,2631,1618232.994603999,5426955.35700967,0.708752933
2632,2632,1613698.19474338,5426954.713960274,0.933702969
2633,2633,1614164.159600893,5426953.25241332,-0.007599998
2634,2634,1615190.422157414,5426959.281735432,-0.205585799
2635,2635,1615386.944965419,5426946.928644093,0.0473
2636,2636,1616645.492767749,5426943.57320577,0.566607841
2637,2637,1616675.967233013,5426943.707837122,-0.406500034
2638,2638,1613668.353475412,5426939.811543309,1.075628528
2639,2639,1614816.035147634,5426955.785509287,-9999.0
2640,2640,1614878.968111447,5426936.706034085,-0.612124992
2641,2641,1615494.114322875,5426952.614525495,-9999.0
2642,2642,1617172.396737085,5426942.346949945,-0.399208696
2643,2643,1613476.591440772,5426930.197353899,0.962706654
2644,2644,1613729.037753356,5426929.724711353,1.184717365
2645,2645,1615094.377420119,5426929.837411297,-9999.0
2646,2646,1615848.771641527,5426915.642065524,-0.298359987
2647,2647,1613627.745897593,5426913.008169756,1.146130243
2648,2648,1614793.267546288,5426917.760600912,-9999.0
2649,2649,1614811.23441541,5426907.654317679,-9999.0
2650,2650,1616555.566467616,5426904.093457734,0.585769245
2651,2651,1615401.877996816,5426897.034882579,0.102558824
2652,2652,1615869.244203241,5426906.5759279,-0.242163902
2653,2653,1616525.466482796,5426894.189551351,0.551098033
2654,2654,1613646.250045306,5426889.991024276,1.095904782
2655,2655,1615879.086217768,5426885.249565734,-0.122461535
2656,2656,1616397.615617615,5426884.506797464,0.711615402
2657,2657,1616627.503561185,5426884.360874212,0.05977227
2658,2658,1613660.722985114,5426880.71856807,1.080510242
2659,2659,1615938.380474354,5426874.841820328,0.904624997
2660,2660,1614277.132668074,5426869.038350857,0.063039216
2661,2661,1614768.033806216,5426889.195125812,-9999.0
2662,2662,1615051.770151868,5426867.270291908,-0.668365207
2663,2663,1615867.187948565,5426866.200692411,-0.451611649
2664,2664,1616657.535054513,5426864.347214914,-0.910000026
2665,2665,1617298.403030114,5426863.13850764,-0.448900496
2666,2666,1613698.554226753,5426864.961559588,0.985444428
2667,2667,1614255.902516125,5426859.63674991,-0.017390729
2668,2668,1615012.408539664,5426896.208284902,-0.668886368
2669,2669,1615036.710946341,5426857.329059913,-0.66531429
2670,2670,1615908.795306761,5426855.67631338,-0.304647063
2671,2671,1616610.721141423,5426860.383617974,0.418846612
2672,2672,1616954.125654071,5426853.107638487,-0.910000026
2673,2673,1615916.595349315,5426845.277775297,-0.29425489
2674,2674,1616570.468650923,5426844.224887082,-0.530156851
2675,2675,1616788.70162666,5426853.49180139,-0.910000026
2676,2676,1616897.707905057,5426843.266643587,-0.910000026
2677,2677,1615349.116383464,5426837.311991918,0.275379999
2678,2678,1617312.807707033,5426833.339424944,0.072960563
2679,2679,1618212.317590969,5426836.766020509,1.027447847
2680,2680,1614338.036831555,5426835.636660011,-0.047606205
2681,2681,1615152.78795317,5426830.423341378,-0.264172415
2682,2682,1615952.474275062,5426833.133306568,0.339481296
2683,2683,1616166.601180895,5426824.985414794,0.609226181
2684,2684,1616302.363515221,5426831.164778829,0.495672731
2685,2685,1616379.17921386,5426905.494357338,0.86459103
2686,2686,1616852.359473455,5426913.33729232,-0.772551746
2687,2687,1616878.863409538,5426823.365579164,-0.910000026
2688,2688,1617217.078079687,5426822.776465211,-0.39754717
2689,2689,1617938.925478774,5426821.029977445,0.304673074
2690,2690,1618187.21177806,5426820.20816735,1.095925005
2691,2691,1613720.762958494,5426820.0437868,0.973074991
2692,2692,1615056.603235257,5426820.67036699,-0.553775293
2693,2693,1615966.320217781,5426818.373463708,0.283303575
2694,2694,1616487.992368095,5426814.495229448,0.40034616
2695,2695,1617228.086667322,5426811.99233815,-0.236568634
2696,2696,1617643.105886199,5426825.216569173,0.746354018
2697,2697,1618179.66758027,5426810.25460298,1.10058571
2698,2698,1613171.839735792,5426810.360153407,1.566879971
2699,2699,1614130.939289995,5426809.866220938,0.137299998
2700,2700,1615419.598085515,5426811.082516991,-0.561669926
2701,2701,1616480.298294883,5426804.335741668,0.487085717
2702,2702,1617619.85843391,5426802.242472314,0.753564366
2703,2703,1613179.342183812,5426801.101291167,1.509628551
2704,2704,1615149.22394301,5426797.465292517,-0.233058819
2705,2705,1615942.048230826,5426805.952277072,0.121260297
2706,2706,1616466.478608612,5426793.488936059,0.480051949
2707,2707,1616595.313368212,5426799.937353716,-0.910000026
2708,2708,1616916.389965035,5426793.360981706,-0.058269564
2709,2709,1616947.172366218,5426804.474472319,-0.226745125
2710,2710,1617938.8516087,5426791.112826994,0.326905655
2711,2711,1614290.532322762,5426789.898122848,-0.273177345
2712,2712,1615160.235544895,5426786.68430746,0.01932673
2713,2713,1615961.579470295,5426785.344508046,-0.363230775
2714,2714,1617720.77010854,5426781.675589349,0.696843147
2715,2715,1613209.382759255,5426781.101908799,1.385085673
2716,2716,1613540.225726436,5426779.765684284,1.29432608
2717,2717,1613690.612237595,5426780.938158688,1.073750036
2718,2718,1614840.895550545,5426778.156826499,-0.166211542
2719,2719,1615037.345737478,5426785.706828682,-0.550565399
2720,2720,1615724.240117843,5426781.388755285,0.063646767
2721,2721,1616472.55994885,5426774.640501853,-0.419980768
2722,2722,1616871.228376518,5426773.521131308,-0.788430407
2723,2723,1617678.254172554,5426789.415094717,0.761290995
2724,2724,1617698.188207668,5426771.758192041,0.765392156
2725,2725,1618141.971802787,5426770.459046605,1.316099989
2726,2726,1613551.487264216,5426770.499425359,1.631227938
2727,2727,1613661.063632555,5426770.294209227,1.127804303
2728,2728,1614311.32202204,5426769.623456877,-0.228735294
2729,2729,1615532.639752342,5426766.738400349,-0.369901966
2730,2730,1616111.853650183,5426769.958463623,0.437512824
2731,2731,1616549.946253491,5426764.287676981,-0.910000026
2732,2732,1616895.100146945,5426771.21911092,0.195759999
2733,2733,1617740.068608101,5426762.060166077,0.69148543
2734,2734,1613250.701922149,5426761.081835847,1.479279957
2735,2735,1613611.622011847,5426760.414592653,1.554800002
2736,2736,1614679.344003824,5426758.335683088,-0.931891917
2737,2737,1615021.037024787,5426763.146102089,-0.457485465
2738,2738,1616424.484545386,5426810.690655128,0.501295033
2739,2739,1618141.921997905,5426750.514277813,2.033947347
2740,2740,1613630.4012237,5426750.406971497,1.567885726
2741,2741,1614338.398023852,5426749.777798852,-0.270213337
2742,2742,1614668.045115814,5426748.386084963,-0.963800025
2743,2743,1617683.431247582,5426748.641949906,0.775202481
2744,2744,1617713.935775057,5426752.600238428,0.752257818
2745,2745,1613656.700184898,5426740.732510633,1.156639962
2746,2746,1614735.354687538,5426774.02291332,-0.791894743
2747,2747,1614996.939049863,5426742.614769854,-0.345977517
2748,2748,1615540.956461559,5426748.223578815,-0.249307697
2749,2749,1616173.449986063,5426744.444192206,0.533843912
2750,2750,1616298.882595567,5426777.860223435,0.432120752
2751,2751,1613401.039304198,5426735.875048939,0.676493336
2752,2752,1613699.629299012,5426738.140470754,1.039382121
2753,2753,1615386.856013704,5426736.226651439,0.21891694
2754,2754,1615449.033292348,5426759.733582395,-0.910000026
2755,2755,1616119.047332753,5426725.571278726,0.496792454
2756,2756,1616412.293776359,5426724.914727192,-0.244346166
2757,2757,1616911.215207401,5426723.162869172,0.503134617
2758,2758,1613532.596438867,5426720.67256421,0.428514292
2759,2759,1613600.420720969,5426720.750421628,0.305653843
2760,2760,1614401.453340843,5426719.583248054,-0.506397275
2761,2761,1614780.281304961,5426722.659465197,-0.161951921
2762,2762,1615442.454921921,5426716.864006154,-0.910000026
2763,2763,1615502.618589919,5426721.722090483,-0.905514312
2764,2764,1615983.680882772,5426715.897927213,-0.379849057
2765,2765,1616100.809671175,5426722.154477521,0.361971748
2766,2766,1616285.679094669,5426723.785399252,0.594191411
2767,2767,1616536.177134061,5426719.751466177,-0.551586219
2768,2768,1613510.020512215,5426710.742166034,0.910049998
2769,2769,1613579.445908325,5426716.121532161,0.46635814
2770,2770,1616073.888367806,5426705.726469711,-0.269333334
2771,2771,1618127.036029983,5426705.675421721,1.111706889
2772,2772,1613611.509907654,5426700.580306961,0.750853331
2773,2773,1614961.038303344,5426698.131017063,-0.227000009
2774,2774,1615389.62745275,5426697.235760732,0.082615384
2775,2775,1616201.691148622,5426695.470145891,0.34851999
2776,2776,1616314.477777777,5426695.217742494,0.365490193
2777,2777,1616510.576609499,5426699.033788036,-0.394262141
2778,2778,1616963.509426355,5426718.058792046,0.463189815
2779,2779,1613194.182701106,5426692.10496285,1.502978247
2780,2780,1613622.769868089,5426690.58678806,0.909000008
2781,2781,1615551.816003158,5426687.294510986,-0.05898
2782,2782,1615720.108186543,5426690.76935385,0.185009613
2783,2783,1616886.600211857,5426682.554390082,0.207254541
2784,2784,1617167.498810777,5426814.537602515,-0.90149389
2785,2785,1617225.506210749,5426704.400381099,-0.195494323
2786,2786,1615581.903751633,5426683.396238629,0.020274286
2787,2787,1615674.23873161,5426694.51495324,0.155304867
2788,2788,1616002.575092548,5426690.720756629,-0.441258337
2789,2789,1618003.017582804,5426671.661317043,0.599277238
2790,2790,1613239.259610909,5426671.350965322,0.872895653
2791,2791,1613875.046123235,5426669.499036049,0.310057692
2792,2792,1617780.630845384,5426661.860000735,0.671115395
2793,2793,1618062.437624383,5426666.254917759,0.899351493
2794,2794,1613765.42464846,5426660.605147343,0.276566038
2795,2795,1616262.947489461,5426676.676035592,0.441589893
2796,2796,1613193.957554489,5426651.693070753,0.91469813
2797,2797,1613224.185154403,5426651.433599056,1.184174991
2798,2798,1613652.923425883,5426650.845025955,0.977433973
2799,2799,1615051.16429388,5426648.082728391,-0.325769219
2800,2800,1616492.380833425,5426664.680671238,-0.379379865
2801,2801,1618074.489675599,5426646.539749883,1.0305631
2802,2802,1613799.771538982,5426640.971709049,0.920388342
2803,2803,1615483.139457424,5426654.093589647,-0.908996253
2804,2804,1615518.671800598,5426637.655809762,-0.218447368
2805,2805,1615855.681570033,5426636.398961977,0.118529412
2806,2806,1616472.242465386,5426634.618106551,-0.405903845
2807,2807,1616830.247638238,5426698.963590802,0.456373528
2808,2808,1618043.724299509,5426631.29397707,0.80903923
2809,2809,1616756.605447752,5426630.183311114,-0.910000026
2810,2810,1617592.557281158,5426622.428096488,0.618660379
2811,2811,1613570.005800819,5426620.87861071,1.24034543
2812,2812,1613644.647780004,5426620.738808051,0.987581806
2813,2813,1614184.932495857,5426620.573933498,0.023955447
2814,2814,1615058.782999979,5426622.931358159,-0.118276789
2815,2815,1615882.740196872,5426626.595131121,0.087212843
2816,2816,1616514.471354431,5426626.476789822,-0.910000026
2817,2817,1616795.516300708,5426614.342069598,0.131076928
2818,2818,1613712.847063471,5426609.910823158,0.903799984
2819,2819,1613992.601718733,5426646.615236898,0.250224
2820,2820,1614276.623140336,5426609.75643668,0.02154
2821,2821,1614859.895804034,5426608.963337207,-0.287705883
2822,2822,1615532.2986153,5426607.180269887,-0.079288457
2823,2823,1618073.877303819,5426601.097165976,1.120825018
2824,2824,1618100.193862789,5426601.031643494,1.21220002
2825,2825,1613629.193526687,5426628.421092781,1.082636363
2826,2826,1613705.310608696,5426600.679782861,1.345971417
2827,2827,1614832.670903982,5426602.88359791,-0.176116503
2828,2828,1615662.968068597,5426623.950113581,0.14000665
2829,2829,1615742.809433171,5426596.754707503,0.236903849
2830,2830,1613735.112855752,5426595.637286775,0.896138616
2831,2831,1616023.51169677,5426612.885740746,-0.488513397
2832,2832,1616434.838860149,5426585.249664214,-0.445942302
2833,2833,1616819.655394484,5426593.307553289,0.316503396
2834,2834,1615547.272619543,5426577.230948441,-0.03082353
2835,2835,1613705.254168079,5426570.762633009,1.254666695
2836,2836,1615522.867990134,5426578.062045052,-0.177187941
2837,2837,1614299.38553993,5426559.849556523,-0.35753845
2838,2838,1615517.153207219,5426556.941458751,-0.053903847
2839,2839,1614279.797341872,5426548.568457623,-0.025471482
2840,2840,1615965.093512041,5426597.943333716,-0.394411602
2841,2841,1615998.508080667,5426551.115634348,-0.068904349
2842,2842,1616478.328028586,5426562.900049112,-0.910000026
2843,2843,1617923.324740349,5426531.663029694,1.097728607
2844,2844,1613735.25326384,5426530.089141259,0.893062493
2845,2845,1615264.217197647,5426704.046913847,0.316528065
2846,2846,1617055.995983968,5426539.549599931,-0.910000026
2847,2847,1616418.771682786,5426541.23340046,-0.396930745
2848,2848,1613764.744317431,5426510.815636566,0.954565204
2849,2849,1615987.528668115,5426506.844927687,-0.067686277
2850,2850,1617066.111816153,5426511.042683013,-0.910000026
2851,2851,1617282.890061651,5426541.333301194,-0.12808211
2852,2852,1613657.943330646,5426501.044794345,1.106355563
2853,2853,1615757.631130754,5426496.99824881,0.381423074
2854,2854,1616463.221041171,5426507.646262175,-0.910000026
2855,2855,1613667.510576337,5426491.781540361,1.056937496
2856,2856,1613757.737265596,5426491.611225693,1.063320013
2857,2857,1615951.520378718,5426491.433039015,-0.463162857
2858,2858,1614137.202524704,5426489.174119431,0.044510417
2859,2859,1616795.808420389,5426465.442968173,0.249771811
2860,2860,1614697.536650261,5426459.12616909,-0.937600005
2861,2861,1616404.351696227,5426470.431040091,-0.468792343
2862,2862,1617881.786439319,5426456.972031309,0.930896661
2863,2863,1616855.275161556,5426444.672178185,0.461166665
2864,2864,1616927.253373197,5426444.881373592,0.203215683
2865,2865,1617229.303254594,5426443.590186457,-0.910000026
2866,2866,1617318.233655158,5426443.959798343,-0.123833343
2867,2867,1614738.849911959,5426439.097596215,-0.941401379
2868,2868,1614712.513778165,5426429.178569916,-0.961304374
2869,2869,1617027.548594106,5426436.213251434,-0.691429264
2870,2870,1617870.382863807,5426422.149324933,0.9878551
2871,2871,1614704.974762587,5426419.221407413,-0.92935444
2872,2872,1617136.676283165,5426435.633656356,-0.910000026
2873,2873,1614024.900087876,5426411.174883197,-0.033949997
2874,2874,1614058.185749827,5426410.73398327,-0.046352942
2875,2875,1614231.118331826,5426410.397257253,0.067607843
2876,2876,1614697.435767621,5426409.264236984,-0.874000013
2877,2877,1616667.212365773,5426405.216337258,-0.051078411
2878,2878,1617028.115231354,5426404.379312905,-0.858980797
2879,2879,1617738.483886926,5426407.76951074,0.329188123
2880,2880,1617385.760117666,5426383.963824167,0.371446611
2881,2881,1617854.593909347,5426388.445315958,0.831707543
2882,2882,1613846.858302904,5426403.823064835,0.034950161
2883,2883,1614085.828058199,5426392.682502794,-0.122800712
2884,2884,1616378.247350588,5426399.090529208,-0.534456563
2885,2885,1617155.94248723,5426381.015337178,-0.910000026
2886,2886,1614110.739919472,5426370.742390679,-0.22328846
2887,2887,1614629.687624707,5426370.238437718,-0.969195654
2888,2888,1616208.352030164,5426374.811092651,-0.201149123
2889,2889,1617171.180854612,5426363.743738717,-0.910000026
2890,2890,1614130.066413816,5426361.108958513,-0.224450977
2891,2891,1615856.711347774,5426361.369186085,-0.472017295
2892,2892,1616184.445743697,5426355.192709937,-0.168177032
2893,2893,1616900.17946088,5426354.815863843,0.403960793
2894,2894,1616919.525476036,5426355.147390153,-0.016980199
2895,2895,1617847.729076717,5426357.6433624,1.010520412
2896,2896,1614144.289252857,5426349.946702564,-0.251970583
2897,2897,1613685.599996608,5426342.099483082,0.268528846
2898,2898,1616389.011847042,5426336.564883418,-0.910000026
2899,2899,1613670.96837034,5426331.489135338,0.226185714
2900,2900,1613922.354832385,5426335.429801176,0.457572817
2901,2901,1614184.367800441,5426331.374757922,-0.295610838
2902,2902,1616749.735315741,5426325.246988822,0.247673074
2903,2903,1617320.973274189,5426336.482742847,-0.161793016
2904,2904,1615370.603657809,5426317.453683499,-0.828155365
2905,2905,1617411.359414529,5426313.718818227,0.283058819
2906,2906,1613656.432572478,5426314.545178709,0.279870056
2907,2907,1613983.922824954,5426333.549194828,0.230279111
2908,2908,1617299.284859673,5426316.556497511,-0.254909169
2909,2909,1614130.19867406,5426308.475708126,0.087301137
2910,2910,1614272.805226098,5426300.995346996,-0.355844679
2911,2911,1616645.751920256,5426296.097814954,0.026086666
2912,2912,1617223.344195948,5426294.222148689,-0.126769228
2913,2913,1616959.828834811,5426289.083349556,0.371291265
2914,2914,1616347.533718875,5426281.08276899,-0.910000026
2915,2915,1617263.434604762,5426293.627868298,-0.283554287
2916,2916,1613742.435190701,5426271.724257409,0.470076918
2917,2917,1614149.486665869,5426271.471894258,0.142533332
2918,2918,1616960.119972776,5426264.924161805,0.376500001
2919,2919,1614332.165817988,5426265.702289499,-0.260896553
2920,2920,1615433.809842717,5426258.355053243,-0.529173094
2921,2921,1617332.81924936,5426254.448521984,0.054520003
2922,2922,1617809.852338094,5426252.718392287,1.263749992
2923,2923,1613411.42506997,5426252.193586718,1.242285715
2924,2924,1613718.308089025,5426262.126225649,0.567874777
2925,2925,1613855.176315786,5426251.156216641,0.582692304
2926,2926,1613433.811188177,5426242.384309423,1.126346145
2927,2927,1613576.825878027,5426246.900106566,0.882840907
2928,2928,1613690.791785975,5426242.433633391,0.535986733
2929,2929,1617163.053249158,5426234.530170007,-0.329470596
2930,2930,1617260.795497512,5426234.298567526,-0.01078846
2931,2931,1617290.532524361,5426238.441462945,0.051009709
2932,2932,1617332.771658013,5426234.503738611,-0.137059404
2933,2933,1617361.396188059,5426242.160664958,-0.00282536
2934,2934,1613627.61490057,5426238.523568633,0.773898238
2935,2935,1613843.118708752,5426233.765985675,0.529172413
2936,2936,1615742.009821248,5426227.776365196,-0.60511322
2937,2937,1616944.651877519,5426229.284096364,0.131135923
2938,2938,1613460.240806103,5426222.186010773,0.868113323
2939,2939,1614012.688153441,5426211.373391527,0.066607843
2940,2940,1617570.334541291,5426204.168207937,0.043440001
2941,2941,1616633.447286408,5426196.248999178,-0.25826
2942,2942,1617054.488512486,5426195.272648488,0.11659
2943,2943,1617350.923828783,5426194.194044552,0.152867928
2944,2944,1617380.998202037,5426194.122143975,0.133735848
2945,2945,1613937.615220345,5426191.368463511,0.183457143
2946,2946,1616253.339862527,5426187.283109135,-0.910000026
2947,2947,1613552.05358282,5426196.351652531,1.038518133
2948,2948,1617561.396223412,5426173.743339917,0.053352943
2949,2949,1614305.835049401,5426170.912249927,-0.200000005
2950,2950,1617753.644607575,5426163.680109147,0.761509998
2951,2951,1613565.389619536,5426162.155871009,1.117266696
2952,2952,1613745.545256194,5426206.893982265,0.565025437
2953,2953,1617278.051225107,5426158.558473472,-0.110234635
2954,2954,1617690.510774594,5426154.014260052,0.495986756
2955,2955,1617794.058623794,5426153.748055242,1.237666705
2956,2956,1613598.807813505,5426186.264816973,0.946981328
2957,2957,1617756.805982989,5426143.350914088,0.881730767
2958,2958,1617786.415437829,5426143.94275023,1.448163926
2959,2959,1613569.111635784,5426142.204064575,1.061481811
2960,2960,1615004.999373996,5426139.584303216,0.018653847
2961,2961,1617146.690655147,5426135.545513901,0.090470588
2962,2962,1617388.536747478,5426139.051109673,-0.545899998
2963,2963,1617774.795334935,5426133.558833064,1.19508528
2964,2964,1617085.283657685,5426138.754407098,-0.559081665
2965,2965,1617065.333338088,5426115.091033986,-0.709725492
2966,2966,1617132.522077621,5426118.252317786,0.068344681
2967,2967,1617763.537113268,5426113.749408772,1.368183652
2968,2968,1617057.486966767,5426104.727989516,-0.550000016
2969,2969,1614388.704414225,5426100.941557008,-0.582313745
2970,2970,1614726.732901493,5426100.264076553,0.027076924
2971,2971,1616395.339512019,5426117.345705369,-0.910000026
2972,2972,1616866.292116201,5426095.987607071,0.104147059
2973,2973,1613680.744233452,5426134.382931844,0.848482509
2974,2974,1615185.001122175,5426093.561668332,-0.033163463
2975,2975,1617064.959569108,5426085.174565908,-0.037884619
2976,2976,1617113.387298625,5426090.126881393,0.058898735
2977,2977,1613606.750550357,5426083.217722509,1.034523819
2978,2978,1617478.451955561,5426074.218884537,-0.433313708
2979,2979,1617726.561453047,5426073.617611989,0.685923064
2980,2980,1613636.798693729,5426072.065817066,1.109169818
2981,2981,1615164.089959972,5426069.975998709,-0.131271521
2982,2982,1616314.739742447,5426074.726936758,-0.910000026
2983,2983,1616734.404003926,5426065.998758595,0.005941177
2984,2984,1617516.169747758,5426063.22390147,0.107708335
2985,2985,1614353.057387247,5426075.008074579,-0.534110817
2986,2986,1616726.558159152,5426055.635357431,-0.037980001
2987,2987,1616846.516515263,5426059.980767542,0.140705883
2988,2988,1617027.297038621,5426055.345605896,-0.194627458
2989,2989,1617508.476771376,5426053.792641048,0.012235296
2990,2990,1614374.61240993,5426051.636433718,-0.302573335
2991,2991,1616229.22926164,5426047.901360453,-0.910000026
2992,2992,1616997.199908059,5426045.443649375,-0.267480769
2993,2993,1617527.73540688,5426048.65608348,0.137381188
2994,2994,1615851.629160467,5426037.857100667,-0.910000026
2995,2995,1616192.856101957,5426037.104396879,-0.910000026
2996,2996,1616738.339899255,5426036.448909282,-0.057980198
2997,2997,1616858.611603082,5426026.198302642,-0.56731685
2998,2998,1617694.180495714,5426031.913649813,0.715553902
2999,2999,1614267.948410462,5426021.40032071,-0.270622638
3000,3000,1614350.96886466,5426026.102861754,-0.266962814
3001,3001,1614418.316519797,5426021.103386098,-0.17592308
3002,3002,1614288.234178946,5426015.836098103,-0.176113979
