OID,FID_,X,Y,BCE_Pareng
140,140,1591655.366970626,6184139.851315351,-0.584999979
141,141,1591671.525408703,6184139.865812378,-0.584999979
142,142,1593721.846289999,6184141.85386859,-0.654999971
143,143,1591642.834394326,6184129.674626359,-0.584999979
144,144,1592059.376879673,6184130.039931518,-0.584999979
145,145,1592442.028343047,6184151.565099925,0.05172372
146,146,1591654.613093054,6184119.724078218,-0.584999979
147,147,1591671.543265285,6184119.943543185,-0.584999979
148,148,1591749.990207487,6184127.249681231,-0.584999979
149,149,1591826.473652056,6184128.990404481,-0.584999979
150,150,1592515.799818984,6184113.816852176,0.035169643
151,151,1593568.735978936,6184113.909323222,0.285240111
152,152,1593910.659475948,6184124.927307406,-0.654999971
153,153,1591663.48274783,6184099.081809513,-0.584999979
154,154,1591695.64229368,6184104.036728428,-0.584999979
155,155,1594030.586047188,6184101.836254845,-0.437503612
156,156,1594181.303604938,6184103.548453879,-0.654999971
157,157,1593525.70485636,6184098.810443779,0.402963418
158,158,1592660.640832517,6184078.830920294,2.401829753
159,159,1593909.817852597,6184087.517676815,-0.654999971
160,160,1593998.014095157,6184097.443201136,-0.654999971
161,161,1594137.496801477,6184091.194227034,-0.654999971
162,162,1594208.716487044,6184083.191379622,0.286729729
163,163,1591923.761229972,6184070.737014596,-0.584999979
164,164,1593742.097049222,6184051.636470445,-0.654999971
165,165,1593774.494118003,6184041.697093627,-0.654999971
166,166,1593446.119178172,6184048.605312217,-0.107013355
167,167,1593742.279758435,6184031.510034453,-0.654999971
168,168,1593791.606779387,6184021.786267843,-0.654999971
169,169,1593869.566275191,6184042.483012799,-0.638286595
170,170,1592413.984873651,6184011.006787545,-0.584999979
171,171,1593317.564816182,6184014.114630231,-0.125327788
172,172,1593362.277140948,6184022.227065085,-0.100178563
173,173,1593725.627367533,6184011.780808971,-0.654999971
174,174,1593271.979828441,6184002.230210394,-0.141784319
175,175,1591717.272157321,6184003.234112371,-0.584999979
176,176,1591746.062830575,6183990.310905581,-0.584999979
177,177,1592437.114052224,6184006.808814282,-0.584999979
178,178,1593779.684935065,6183992.475697382,-0.654999971
179,179,1591725.465972711,6183980.340184999,-0.555911221
180,180,1591787.704471791,6184003.451285888,-0.584999979
181,181,1593222.78186735,6183982.888856919,-0.174805552
182,182,1593807.769993762,6183988.559898054,0.015847055
183,183,1592670.904848428,6184032.136584834,0.460057011
184,184,1592775.930307488,6183950.220977768,3.370408191
185,185,1593478.390571165,6183952.048006714,-0.654999971
186,186,1593743.476589969,6183952.760440817,-0.654999971
187,187,1592654.011622225,6183941.26737907,-0.584999979
188,188,1593202.035476419,6183947.999324267,-0.383915472
189,189,1592526.000270327,6183931.78496608,-0.584999979
190,190,1591783.237181994,6183925.596401744,-0.584999979
191,191,1591935.663613971,6183920.953655731,-0.584999979
192,192,1592084.469513386,6183920.673057343,-0.584999979
193,193,1593168.736531154,6183927.452929177,-0.168218972
194,194,1593399.884589229,6183922.252631019,-0.654999971
195,195,1593447.989858253,6183935.220435058,-0.654999971
196,196,1593478.411546409,6183922.164599588,-0.654999971
197,197,1592744.765127781,6183911.455260376,-0.584999979
198,198,1592018.809306784,6183905.358209739,-0.584999979
199,199,1593145.578154545,6183905.118882862,-0.270966656
200,200,1592010.69503405,6183890.930759788,-0.584999979
201,201,1592546.699937814,6183895.835529948,-0.584999979
202,202,1593783.081573309,6183909.124487999,0.184365902
203,203,1592657.108445674,6183882.167691387,-0.584999979
204,204,1592718.698884117,6183908.783863386,-0.584999979
205,205,1592586.035197607,6183880.436028121,-0.584999979
206,206,1592694.535347898,6183871.775610424,-0.584999979
207,207,1592735.776025884,6183871.807945837,-0.584999979
208,208,1593379.130582156,6183872.288676155,-0.654999971
209,209,1591783.285577592,6183870.810140116,-0.584999979
210,210,1592678.38555068,6183861.393191864,-0.584999979
211,211,1593088.343690569,6183864.661177342,-0.488567546
212,212,1593066.525413008,6183850.138106088,-0.514224468
213,213,1593521.062456479,6183858.850365548,-0.654999971
214,214,1591807.774477964,6183842.453537554,-0.584999979
215,215,1593045.419593221,6183840.391194992,-0.055760316
216,216,1591910.997123881,6183831.281903084,-0.584999979
217,217,1593346.16657665,6183832.420558737,-0.654999971
218,218,1593370.910875879,6183832.438246662,-0.654999971
219,219,1593536.21117047,6183832.554717415,-0.654999971
220,220,1593305.271850814,6183822.021476431,-0.654999971
221,221,1591826.564673144,6183824.469410952,-0.584999979
222,222,1593277.387337599,6183828.675377786,-0.654212368
223,223,1593407.852592142,6183817.626576295,-0.654999971
224,224,1593346.195111854,6183792.576008113,-0.654999971
225,225,1593385.75913712,6183800.461783296,-0.654999971
226,226,1593420.43474528,6183782.667736489,-0.654999971
227,227,1593560.820978867,6183782.561814035,-0.654999971
228,228,1593743.086305019,6183827.442670849,1.205962829
229,229,1593321.465239451,6183772.635977968,-0.654999971
230,230,1593391.246994427,6183774.181835806,-0.654999971
231,231,1593247.578654176,6183762.212865846,-0.654999971
232,232,1593731.776839402,6183762.756435984,-0.594462337
233,233,1593767.035714986,6183762.780163229,2.873879406
234,234,1593370.967734313,6183752.749143245,-0.654999971
235,235,1591864.529648558,6183771.09968283,-0.288896718
236,236,1593610.336712859,6183742.751428349,-0.654999971
237,237,1593792.398959447,6183732.933488544,3.191951183
238,238,1592901.022767414,6183721.586276868,-0.584999979
239,239,1593329.749044125,6183722.836210157,-0.654999971
240,240,1593709.157152438,6183723.100860472,-0.654999971
241,241,1592290.123529014,6183716.278121082,-0.584999979
242,242,1592377.282204277,6183711.938131376,-0.584999979
243,243,1593461.893385465,6183712.764719669,-0.654999971
244,244,1593649.964217138,6183968.633964951,-0.654999971
245,245,1592336.054558836,6183696.962483917,-0.584999979
246,246,1593400.047587661,6183692.798699671,-0.654999971
247,247,1593486.651332462,6183692.859814237,-0.654999971
248,248,1593803.971044987,6183698.915837431,0.340713333
249,249,1593832.68604725,6183692.59724101,2.963104584
250,250,1591979.839979742,6183689.627745967,-0.414025874
251,251,1592389.678674471,6183682.064855183,-0.584999979
252,252,1593502.869778744,6183677.92945972,-0.654999971
253,253,1592166.99614288,6183666.938049714,-0.042485613
254,254,1593750.437367531,6183663.361858752,-0.654999971
255,255,1592287.372168196,6183669.957433239,-0.284738136
256,256,1593366.72595162,6183658.219003902,-0.654999971
257,257,1592381.294066344,6183642.417673746,-0.584999979
258,258,1593252.050701636,6183643.467482029,-0.654999971
259,259,1592328.224047014,6183637.663872777,-0.515743398
260,260,1593923.725294438,6183633.492465288,3.540306704
261,261,1593271.651704615,6183622.978585662,-0.654999971
262,262,1593867.416659698,6183624.125388311,-0.654999971
263,263,1592351.682109821,6183617.688073724,-0.353584806
264,264,1592431.578073471,6183612.371048506,-0.584999979
265,265,1593734.747097961,6183613.341287092,-0.654999971
266,266,1592369.406910637,6183597.739371598,-0.466927849
267,267,1593251.40302864,6183600.18892689,-0.654999971
268,268,1593394.277995546,6183598.205713186,-0.654999971
269,269,1593691.022607768,6183623.385949562,-0.439298599
270,270,1592458.065440501,6183594.289669337,-0.584999979
271,271,1592391.413096623,6183578.470334671,-0.584999979
272,272,1593634.914404175,6183637.156544934,-0.180369036
273,273,1593890.880736251,6183573.60069184,-0.654999971
274,274,1592595.803819594,6183562.901926748,-0.584999979
275,275,1592410.687210225,6183557.940307219,-0.439513745
276,276,1593346.086212206,6183567.434779167,-0.654999971
277,277,1593371.881924491,6183553.322612791,-0.654999971
278,278,1592595.989005691,6183542.775496946,-0.584999979
279,279,1593763.530460789,6183542.967909912,-0.654999971
280,280,1593993.74041846,6183548.336067011,-0.654999971
281,281,1593005.890570935,6183528.140547706,-0.584999979
282,282,1593994.441841906,6183524.443309534,-0.654999971
283,283,1594108.958078186,6183531.806266648,-0.007605371
284,284,1592450.547021515,6183530.106808123,-0.519615365
285,285,1592663.830664021,6183523.721919243,-0.584999979
286,286,1592769.213104336,6183518.009025918,-0.584999979
287,287,1593778.961896856,6183517.086324449,-0.654999971
288,288,1593107.215567724,6183503.528558128,-0.654999971
289,289,1595330.700086997,6183561.230635904,0.660323934
290,290,1592530.573310454,6183498.539208487,-0.456941944
291,291,1592934.188472638,6183493.233138655,-0.584999979
292,292,1592988.2296441,6183493.854904857,-0.584999979
293,293,1593050.969993477,6183494.055659836,-0.651313343
294,294,1592571.293239456,6183482.988919965,-0.565703979
295,295,1593107.23774013,6183473.645130226,-0.654999971
296,296,1593712.050902123,6183521.582557702,-0.321331884
297,297,1593775.30830119,6183473.708231271,-0.654999971
298,298,1592912.198634196,6183471.855398634,-0.584999979
299,299,1594144.197792492,6183464.191521517,0.130813854
300,300,1592704.401681869,6183475.94434715,-0.543417835
301,301,1593000.575204094,6183465.063313745,-0.58949117
302,302,1592968.59036918,6183445.573323763,-0.584999979
303,303,1593734.089277949,6183444.205642401,-0.320684184
304,304,1593016.711391991,6183433.528645831,-0.653473935
305,305,1593391.980289269,6183438.783737454,-0.487043726
306,306,1593660.6284514,6183466.422680398,-0.18102243
307,307,1593227.46666588,6183424.30435583,-0.654999971
308,308,1593544.749973346,6183414.192560531,-0.128053568
309,309,1592993.265955639,6183418.64438014,-0.596350262
310,310,1594174.661121059,6183392.894955739,-0.363578
311,311,1593057.848128108,6183343.704848341,-0.654999971
312,312,1593977.63511816,6183339.57039104,-0.654999971
313,313,1593013.83361366,6183359.58557649,-0.515367033
314,314,1593954.165945546,6183330.453678336,-0.654999971
315,315,1593878.679591109,6183314.602836579,-0.654999971
316,316,1593978.088250498,6183305.287485329,-0.654999971
317,317,1593998.276796708,6183304.719730517,-0.654999971
318,318,1594139.260342544,6183312.535048148,-0.558784143
319,319,1593890.895145335,6183294.484300543,-0.654999971
320,320,1593011.971864924,6183281.527944609,-0.54259997
321,321,1593054.742972218,6183292.797947307,-0.654999971
322,322,1593292.631065833,6183292.313305186,-0.654999971
323,323,1593883.428559159,6183491.841042203,-0.654999971
324,324,1594054.658935101,6183288.150200904,-0.654999971
325,325,1594030.825416298,6183279.311671178,-0.654999971
326,326,1593871.414411431,6183254.831143971,-0.654999971
327,327,1593552.217101714,6183352.398869034,-0.164386782
328,328,1593932.334771024,6183244.910009839,-0.654999971
329,329,1593829.246691946,6183234.880934179,-0.654999971
330,330,1593857.943907352,6183235.104236591,-0.654999971
331,331,1593001.741831443,6183232.634210399,-0.454096748
332,332,1593742.484654134,6183225.066025825,-0.375571411
333,333,1593677.992575906,6183215.591358918,-0.654999971
334,334,1592948.62446203,6183207.120453863,0.240569508
335,335,1593021.003649811,6183209.40597843,-0.654999971
336,336,1593074.60527924,6183219.407253619,-0.508191977
337,337,1593717.931953866,6183194.233765058,-0.654999971
338,338,1592917.40911889,6183187.701254112,0.379018026
339,339,1593371.372880897,6183184.964009662,-0.654999971
340,340,1593821.032253643,6183185.06972098,-0.654999971
341,341,1592992.163537307,6183174.520231061,-0.654999971
342,342,1593735.752307718,6183175.785886058,-0.654999971
343,343,1593866.502542614,6183188.398187215,-0.655002911
344,344,1593058.320096246,6183164.813033475,-0.250758634
345,345,1592893.047224903,6183144.35718313,-0.654999971
346,346,1592919.797676866,6183151.406436754,-0.654999971
347,347,1592821.730690361,6183132.885308373,-0.251500009
348,348,1593536.534208362,6183125.109228832,-0.654999971
349,349,1593684.988009915,6183126.274525532,-0.654999971
350,350,1593701.482944092,6183126.285730652,-0.654999971
351,351,1592803.44132662,6183113.493624164,-0.286836349
352,352,1593024.644127563,6183119.189669528,-0.141258929
353,353,1593461.759868564,6183119.507634875,-0.654999971
354,354,1593741.319602216,6183128.563895669,-0.555922051
355,355,1592843.608019625,6183084.960862505,-0.654999971
356,356,1593057.744556458,6183119.993508448,-0.313473272
357,357,1592767.822063784,6183078.991746658,-0.314464098
358,358,1592737.475689416,6183043.917511114,-0.142870948
359,359,1593079.310340282,6183051.803887725,-0.40129164
360,360,1593124.392625236,6183063.786866671,-0.654999971
361,361,1595216.565392561,6183049.193617474,0.102438598
362,362,1592848.94047463,6183047.71086905,-0.654999971
363,363,1592918.04601492,6183030.027277158,-0.654999971
364,364,1592698.160382021,6183018.178322379,-0.390056429
365,365,1592876.651241326,6183015.258175611,-0.654999971
366,366,1593100.819316654,6183005.996383573,-0.361231684
367,367,1593339.876142336,6183023.754118288,-0.654999971
368,368,1592814.980902959,6182994.73631563,-0.654999971
369,369,1593371.507941545,6182995.702192564,-0.654999971
370,370,1593396.391658994,6182995.650697364,-0.645824972
371,371,1592649.032641465,6183005.155801266,-0.040169022
372,372,1592835.606709971,6182985.138859082,-0.654999971
373,373,1592840.231636943,6183008.770705543,-0.654999971
374,374,1593089.908665562,6182986.238223676,-0.288830413
375,375,1593317.818250943,6182990.050031871,-0.654999971
376,376,1593074.618250024,6182975.15470305,-0.276087713
377,377,1592813.146624424,6182965.199190527,-0.654999971
378,378,1592865.978787245,6182972.015529923,-0.654999971
379,379,1592925.895137423,6182973.06835354,-0.654999971
380,380,1593023.349731693,6182971.407423066,-0.623142829
381,381,1593186.56408317,6182966.061443117,-0.654999971
382,382,1595038.465333579,6182967.559409705,0.482815463
383,383,1592626.694890767,6182958.412321883,-0.223923068
384,384,1592843.866447494,6182969.064540616,-0.654999971
385,385,1593046.366916414,6182955.996387077,-0.571285686
386,386,1593400.090667501,6182968.669485761,0.725665227
387,387,1592767.844149575,6182968.582955278,-0.654999971
388,388,1593339.943440567,6182947.155463959,-0.654999971
389,389,1595149.663210287,6182993.763259464,0.155428992
390,390,1592601.636573829,6182918.311673443,-0.254515148
391,391,1592947.429305789,6182916.077163997,-0.654999971
392,392,1592776.947016536,6183669.377799436,-0.609864337
393,393,1595353.52409731,6182906.942823165,0.853391127
394,394,1592588.257720571,6182895.294405413,-0.26882499
395,395,1592695.30299934,6182895.583444052,-0.654999971
396,396,1592926.226526185,6182895.762185789,-0.654999971
397,397,1593338.759234827,6182895.862928201,-0.654999971
398,398,1593185.338381475,6182914.781731343,-0.654999971
399,399,1592695.318667494,6182875.661140274,-0.654999971
400,400,1592934.827216339,6182875.846417222,-0.654999971
401,401,1592887.48421203,6182864.833558216,-0.654999971
402,402,1596808.940994744,6182892.96742758,0.111760306
403,403,1593190.038982119,6182859.37742633,-0.654999971
404,404,1595095.705340487,6182872.232276502,0.308797619
405,405,1596740.420367466,6182843.201341293,-0.176234232
406,406,1593280.524584804,6182830.504795044,-0.654999971
407,407,1595269.371586991,6182910.848785765,0.038674014
408,408,1595210.760839453,6182817.531902759,-0.317124994
409,409,1596675.109468025,6182837.614090024,-0.040656958
410,410,1596927.156464921,6182836.590049088,0.072441343
411,411,1593328.684225529,6182844.543978751,1.944129702
412,412,1596645.945513649,6182808.723590284,-0.054555556
413,413,1595447.061426335,6182828.797742696,-0.029180094
414,414,1596629.458632672,6182788.067363576,-0.099749202
415,415,1593226.459425858,6182790.847231332,-0.654999971
416,416,1596621.215087288,6182778.103216292,-0.098787503
417,417,1596955.231609105,6182758.296386853,-0.725000024
418,418,1596785.999432418,6182748.48252582,-0.725000024
419,419,1596988.22340937,6182748.346021235,-0.725000024
420,420,1597216.076800376,6182752.522688035,-0.565709378
421,421,1593327.832580667,6182736.851799273,0.34070435
422,422,1596678.790253417,6182738.483654449,-0.471133335
423,423,1596737.221913253,6182739.193381804,-0.512693488
424,424,1595383.239731762,6182805.05696636,0.089966443
425,425,1596598.576218702,6182729.091412242,-0.225475406
426,426,1597218.67776826,6182729.160314354,-0.655927011
427,427,1592167.797131191,6182716.711429327,1.429282168
428,428,1592526.921058475,6182742.544737267,-0.603565548
429,429,1592547.165333956,6182715.960604361,-0.654999971
430,430,1595315.896546787,6182724.552482334,0.183835051
431,431,1597199.525505557,6182718.058152109,-0.725000024
432,432,1597217.29733627,6182708.572869951,-0.711041691
433,433,1596234.054235999,6182696.369694203,0.383653856
434,434,1596645.985346502,6182698.422965948,-0.725000024
435,435,1597263.154604461,6182689.570889978,-0.568523825
436,436,1593141.155917196,6182676.369341467,-0.654999971
437,437,1593071.324384842,6182667.141450738,-0.654999971
438,438,1595065.577125498,6182666.174136141,0.277777781
439,439,1592270.944896797,6182646.354468509,-0.004095651
440,440,1596307.874761657,6182647.760989148,-0.703653085
441,441,1596554.131582966,6182666.02980972,-0.013514838
442,442,1592332.581409605,6182635.043975532,0.027060635
443,443,1592439.958031204,6182634.422560791,-0.654999971
444,444,1596384.995525204,6182637.87113007,-0.336472018
445,445,1595185.248386726,6182661.06805196,-0.116467264
446,446,1596522.32683487,6182633.336358685,0.012596132
447,447,1596361.922622151,6182619.207631478,-0.725000024
448,448,1596104.552854063,6182642.808701077,0.038591478
449,449,1596184.185460061,6182607.866373753,-0.725000024
450,450,1596485.326086148,6182612.137088017,-0.02119697
451,451,1597373.356233468,6182762.527402994,-0.054785061
452,452,1592810.996078259,6182596.838917577,-0.654999971
453,453,1592873.448316745,6182597.263591186,-0.654999971
454,454,1596382.11601123,6182601.977989678,-0.725000024
455,455,1597503.269692834,6182598.368688228,0.173944446
456,456,1596148.363078799,6182591.926948283,-0.489219857
457,457,1596468.712689564,6182593.765142629,-0.172376485
458,458,1597536.700064888,6182589.129222813,0.209009755
459,459,1592143.005631104,6182576.375486472,-0.654999971
460,460,1592240.674767455,6182584.06665581,-0.654999971
461,461,1595232.347821648,6182569.45080102,-0.153392488
462,462,1595326.072272436,6182584.250369967,0.666174501
463,463,1597343.33215878,6182569.734455165,-0.51956758
464,464,1592825.729153833,6182562.849345661,-0.654999971
465,465,1596073.183319691,6182577.555994584,-0.154619002
466,466,1593273.033614476,6182547.174992957,-0.654999971
467,467,1595154.018451555,6182736.432966898,0.01771004
468,468,1596044.011137166,6182549.49669882,-0.175814808
469,469,1596020.827440619,6182566.629364687,0.014886888
470,470,1596125.524383147,6182551.742660026,-0.593201162
471,471,1595040.85276307,6182544.543577407,0.196220226
472,472,1597504.814133296,6182545.347279895,-0.069519921
473,473,1593030.464347177,6182530.866426903,-0.654999971
474,474,1595351.67849167,6182518.353435462,2.913795943
475,475,1592761.583932631,6182507.150071899,-0.654999971
476,476,1593195.148372861,6182641.906438984,-0.654999971
477,477,1592076.386743617,6182607.591586526,-0.144110648
478,478,1592773.70093715,6182496.413235901,-0.654999971
479,479,1592923.936409947,6182515.371897105,-0.654999971
480,480,1592974.652671375,6182499.855275868,-0.654999971
481,481,1593357.739705575,6182564.846843083,0.075314614
482,482,1591953.411252538,6182476.601497562,-0.654999971
483,483,1592012.954794248,6182480.433081329,-0.654999971
484,484,1592036.04526226,6182481.449033685,-0.654999971
485,485,1592680.627548356,6182467.772116562,-0.654999971
486,486,1592926.72203882,6182467.228382749,-0.654999971
487,487,1592906.112427404,6182457.251495973,-0.654999971
488,488,1592971.47332077,6182458.871991926,-0.500164678
489,489,1593085.175396869,6182484.388462013,-0.355380299
490,490,1591881.406036261,6182464.063581952,-0.53410301
491,491,1593198.361845613,6182466.95359109,-0.440338759
492,492,1596142.847262683,6182448.994468548,-0.725000024
493,493,1592555.466729884,6182437.258979656,-0.654999971
494,494,1592797.498008653,6182443.720968864,-0.654999971
495,495,1592858.399280997,6182443.489474847,-0.654999971
496,496,1592908.292318852,6182438.175808967,-0.559652145
497,497,1597536.850978654,6182501.428244623,-0.0614317
498,498,1592010.026472713,6182438.210181016,-0.654999971
499,499,1593253.746100397,6182435.681153821,-0.654999971
500,500,1595397.594466815,6182440.720616284,0.262046468
501,501,1591852.391319221,6182419.291833272,-0.244672891
502,502,1592877.881562432,6182417.385247571,-0.217239978
503,503,1592604.971699192,6182407.415037553,-0.654999971
504,504,1592650.928986095,6182407.828060936,-0.654999971
505,505,1592856.19781828,6182408.072137152,-0.380207189
506,506,1593288.800880978,6182415.866969873,-0.632183155
507,507,1595166.213650787,6182409.47794211,-0.588780803
508,508,1595425.133009986,6182413.205881778,1.224464515
509,509,1592844.306884991,6182397.437094727,-0.234274971
510,510,1597409.357975917,6182390.452306459,-0.725000024
511,511,1597606.424032291,6182396.173646936,0.126035658
512,512,1591699.069307868,6182382.07076996,-0.031462566
513,513,1591730.175777118,6182376.118494419,0.072346166
514,514,1592604.610273905,6182381.738888874,-0.654999971
515,515,1595000.250837782,6182375.605544795,0.023333334
516,516,1591969.999795459,6182367.043020342,-0.654999971
517,517,1591991.216459356,6182367.437882858,-0.654999971
518,518,1592051.789453633,6182380.766749586,-0.654999971
519,519,1597594.31659702,6182370.203208267,-0.478333357
520,520,1591796.744008335,6182382.269075016,-0.078858124
521,521,1592027.905250785,6182356.927462524,-0.654999971
522,522,1591994.7573714,6182347.14205981,-0.654999971
523,523,1592036.160584944,6182346.973378109,-0.654999971
524,524,1592738.380449311,6182374.678668489,-0.654999971
525,525,1594953.540868675,6182341.366004557,0.301097094
526,526,1591626.105791536,6182326.690324753,-0.221989245
527,527,1591887.566596013,6182327.12670119,-0.654999971
528,528,1592019.675579671,6182336.998065226,-0.654999971
529,529,1594939.0993415,6182329.38006594,0.238571429
530,530,1595277.324890145,6182329.469291658,-0.725000024
531,531,1591953.714334539,6182321.999382108,-0.654999971
532,532,1592552.888358669,6182320.788360881,-0.654999971
533,533,1595268.914182969,6182319.299569039,-0.725000024
534,534,1591970.390075383,6182306.867785489,-0.654999971
535,535,1595277.335229604,6182309.138412065,-0.725000024
536,536,1592517.224907763,6182294.081874253,-0.654999971
537,537,1594996.618166295,6182289.477645775,-0.725000024
538,538,1595021.532921964,6182279.325593954,-0.725000024
539,539,1594996.798132573,6182269.351138268,-0.725000024
540,540,1595411.182391869,6182311.195912831,0.143185627
541,541,1591889.411929392,6182265.641293474,-0.32967225
542,542,1594989.159462602,6182259.385856104,-0.725000024
543,543,1595441.922830815,6182259.543887296,1.145216545
544,544,1595877.270107492,6182262.153328214,0.099999999
545,545,1595200.58683745,6182267.264071448,-0.400402604
546,546,1595298.32405635,6182272.080038841,-0.451172788
547,547,1595371.250291912,6182261.476209298,-0.725000024
548,548,1591770.785036772,6182246.314104377,-0.565065728
549,549,1594807.139908769,6182240.426741006,0.100425533
550,550,1595818.019009943,6182246.38578052,0.090935811
551,551,1595390.196167047,6182235.393924281,-0.664928595
552,552,1591571.187765007,6182257.618562409,-0.198416027
553,553,1591541.395353242,6182201.246813701,-0.352757213
554,554,1591676.820341816,6182183.442496629,-0.126678199
555,555,1594881.393610526,6182179.637776869,-0.725000024
556,556,1594906.130769451,6182184.631956783,-0.725000024
557,557,1595540.246778938,6182179.300200569,0.727891627
558,558,1592415.654961159,6182172.970628122,-0.654999971
559,559,1595480.968118324,6182202.996664764,0.230819504
560,560,1595635.884828523,6182193.956305753,-0.066549282
561,561,1597575.602525722,6182187.698763398,-0.015253845
562,562,1591522.280773937,6182160.576638234,-0.320733309
563,563,1594860.788060585,6182159.704065394,-0.725000024
564,564,1594897.900554263,6182154.743954613,-0.725000024
565,565,1592448.500537942,6182138.337589698,-0.654999971
566,566,1594753.631075385,6182153.701095625,-0.110480927
567,567,1594842.469941499,6182145.858962441,-0.725000024
568,568,1591588.318278703,6182125.612481716,-0.299638137
569,569,1594918.178913967,6182125.179619553,-0.621654728
570,570,1594939.152993704,6182119.174495663,-0.253792449
571,571,1595623.618838021,6182119.522315992,-0.725000024
572,572,1594655.500225083,6182113.274477769,0.006666667
573,573,1594696.65429731,6182114.580671205,-0.265273193
574,574,1594923.272989728,6182099.971453616,-0.282854533
575,575,1594717.907083626,6182083.39980777,-0.725000024
576,576,1594899.936073611,6182085.030693303,-0.368472421
577,577,1595029.886273518,6182080.106802647,-0.725000024
578,578,1594637.717594338,6182102.298711388,-0.017521739
579,579,1594624.190762948,6182055.094913812,-0.359778762
580,580,1597531.145891843,6182072.70339039,-0.066774871
581,581,1595021.65575358,6182050.218905552,-0.725000024
582,582,1594642.327540577,6182030.085442632,-0.725000024
583,583,1592881.166418383,6182026.240596347,-0.181888075
584,584,1592184.718428403,6182008.624096461,-0.654999971
585,585,1595479.902162273,6182016.496379362,-0.518734645
586,586,1592199.117795722,6181992.371470866,-0.654999971
587,587,1597466.976402085,6182010.332664706,-0.222037513
588,588,1595157.790015888,6181988.455310527,-0.680798189
589,589,1595188.910876467,6181984.452694818,-0.326850881
590,590,1592192.998411845,6181968.786371391,-0.454571402
591,591,1595553.748859206,6181977.552363945,-0.564073867
592,592,1592555.604375065,6182565.093042944,-0.640568199
593,593,1594509.323284743,6181962.317342045,-0.400542481
594,594,1595603.765011937,6181953.941785078,-0.604949001
595,595,1593487.711414012,6181939.901195326,-0.577017833
596,596,1593586.66844289,6181939.970073706,-0.322263131
597,597,1592186.81581349,6181937.903751327,-0.146803281
598,598,1592436.470325033,6181928.938917652,-0.654999971
599,599,1595735.034216176,6181931.039977852,-0.725000024
600,600,1597381.503812401,6181932.384730179,-0.489103651
601,601,1593207.516468181,6181920.301780191,-0.508649094
602,602,1593677.849596225,6181949.93579964,0.143490066
603,603,1595714.422791901,6181921.069335217,-0.725000024
604,604,1592424.116963896,6181909.006503182,-0.654999971
605,605,1594462.623577421,6181928.954500838,-0.353171041
606,606,1594485.715070786,6181910.459747136,-0.725000024
607,607,1595648.213358745,6181923.754042502,-0.681389565
608,608,1594067.606169821,6181931.35025098,0.455871774
609,609,1595603.14407795,6181893.202390049,-0.333476871
610,610,1592408.486843079,6181893.273647587,-0.654999971
611,611,1594469.240088048,6181880.566442508,-0.725000024
612,612,1595781.900239959,6181885.630336301,-0.706143458
613,613,1595838.136650457,6181881.280947962,-0.725000024
614,614,1596448.198420236,6181881.738641287,-0.725000024
615,615,1594426.191075189,6181870.371019591,-0.531887953
616,616,1595862.880182376,6181871.330832323,-0.725000024
617,617,1592308.539432244,6181859.309892432,-0.654999971
618,618,1595821.650645509,6181866.331789166,-0.718052024
619,619,1597495.665956377,6181861.947889926,0.188235296
620,620,1594412.280554747,6181850.951740314,-0.366768307
621,621,1597463.205117433,6181889.41139651,0.00593295
622,622,1593963.959563598,6181843.156745018,-0.147403676
623,623,1595858.770333274,6181841.445493645,-0.724078812
624,624,1596360.363354129,6181837.226331479,-0.442774878
625,625,1597495.536953057,6181832.220714972,0.310421057
626,626,1594098.178966217,6181840.493362318,0.408755103
627,627,1592401.293156447,6181839.219204759,-0.654999971
628,628,1593867.132222084,6181810.664346957,-0.654999971
629,629,1593911.713265055,6181810.489397425,-0.654999971
630,630,1596415.239883979,6181811.997812481,-0.725000024
631,631,1596604.904840754,6181812.069103892,-0.725000024
632,632,1597482.603217855,6181817.855652283,0.014020339
633,633,1595941.231151655,6181803.719120222,-0.723637705
634,634,1595978.35936344,6181801.653408691,-0.725000024
635,635,1592349.443317086,6181793.823104212,-0.654999971
636,636,1594372.168669586,6181788.667342964,-0.725000024
637,637,1596415.247575901,6181792.075481992,-0.567839303
638,638,1597388.647504762,6181791.991719039,-0.656400023
639,639,1594015.750986418,6181785.654098218,-0.635548753
640,640,1594102.31941235,6181790.036815448,-0.105786586
641,641,1594342.109425286,6181775.474136195,-0.327727284
642,642,1594939.34804993,6181761.300547372,-0.725000024
643,643,1594973.650716905,6181752.092445619,-0.725000024
644,644,1596077.166730823,6181752.094124394,-0.725000024
645,645,1596439.688295017,6181757.537762304,-0.725000024
646,646,1592399.508253101,6181749.607608102,-0.654999971
647,647,1596044.4132991,6181746.944625304,-0.725000024
648,648,1594296.480083653,6181731.377251595,-0.093157893
649,649,1596293.63549871,6181743.463986134,-0.121382979
650,650,1592308.654958497,6181719.85353478,-0.654999971
651,651,1596075.131434551,6181725.578146393,-0.725000024
652,652,1596118.579973924,6181721.295787605,-0.442207543
653,653,1596168.057306887,6181721.316340216,-0.358388885
654,654,1596217.101328082,6181733.190299556,-0.194389465
655,655,1592345.35220898,6181716.706951987,-0.654999971
656,656,1594131.245689891,6181711.747010337,-0.581120518
657,657,1594146.537448422,6181709.861144594,4.662185539
658,658,1594282.908483031,6181717.125759586,-0.040410964
659,659,1592408.397861102,6181699.808993204,-0.654999971
