OID,FID_,X,Y,BCE_Whanga
533,533,1561251.17514381,5503495.804825712,0.771080005
534,534,1562358.151927086,5503499.65950157,0.96101221
535,535,1565115.360593269,5503509.414955935,1.160629149
536,536,1558808.128063075,5503488.871751365,1.493718075
537,537,1560771.40455766,5503484.943388388,0.281634897
538,538,1560190.235346976,5503451.133772545,0.075032256
539,539,1560792.679949714,5503453.903048083,0.440271187
540,540,1565137.990666894,5503480.259159958,1.050473684
541,541,1558725.515978008,5503431.169650054,0.661343277
542,542,1560800.957216579,5503444.189454334,0.477378376
543,543,1565153.336236095,5503464.299130098,0.398828572
544,544,1558543.150891032,5503420.264311022,0.666384721
545,545,1561209.297216656,5503441.822194853,0.543880334
546,546,1558695.05259798,5503411.32206319,3.378329648
547,547,1559095.655026658,5503457.313901342,1.397505013
548,548,1562201.7070875,5503462.539606647,1.261149483
549,549,1560815.558471078,5503424.377348424,0.813693454
550,550,1558452.081392938,5503388.958714501,2.75887497
551,551,1560841.182930849,5503403.643592579,0.429528844
552,552,1561190.530155453,5503410.476411518,0.627314286
553,553,1560532.72125554,5503443.542702434,1.343848519
554,554,1560512.085238108,5503375.071157064,0.677087714
555,555,1565170.806809188,5503420.115976923,1.779006279
556,556,1565419.662017937,5503387.508446243,0.70982279
557,557,1561148.434288062,5503356.97527021,0.300166654
558,558,1565199.476361233,5503379.888031117,1.268867836
559,559,1565412.997590442,5503375.127057521,0.835600054
560,560,1560838.579821767,5503365.557846372,1.132651405
561,561,1560944.752358884,5503345.654551575,0.375318184
562,562,1560266.286076223,5503332.721806874,0.699076531
563,563,1560250.232933653,5503319.606023618,2.250666664
564,564,1561118.486950326,5503326.347078456,0.105767442
565,565,1565219.183106798,5503356.915604684,0.592557895
566,566,1561110.425288345,5503317.140195179,-0.129931034
567,567,1565403.075874269,5503342.41821845,0.702318187
568,568,1560674.219557757,5503298.161024895,1.188376801
569,569,1561005.552399867,5503294.154536186,-0.077757139
570,570,1565243.152495827,5503322.519727112,0.212035896
571,571,1565263.526271235,5503303.213418536,0.208720305
572,572,1560905.813863451,5503269.05527644,0.261619468
573,573,1561078.856201393,5503284.626733802,1.494827025
574,574,1560895.643896566,5503243.720434806,0.333193341
575,575,1565342.357813003,5503277.35620487,1.014091902
576,576,1560291.39595688,5503221.409345794,1.982636401
577,577,1558359.628875939,5503259.269565574,1.882769857
578,578,1560487.289696755,5503265.18309777,1.359221987
579,579,1560840.437853509,5503247.663046156,0.710489847
580,580,1558271.476378168,5503138.915029583,1.073919424
581,581,1558256.045983891,5503129.467828066,1.24215999
582,582,1558241.033468356,5503119.50827235,1.566755709
583,583,1558218.047514063,5503110.242206,2.197428567
584,584,1560617.866017274,5503124.595618086,0.320333331
585,585,1560595.905488469,5503103.058103348,0.35413699
586,586,1558835.109313365,5503095.39814919,0.955333331
587,587,1560588.10484873,5503093.483485699,0.392000003
588,588,1560580.281820873,5503084.079737492,0.430708333
589,589,1559715.694238631,5503057.940608189,0.024680006
590,590,1559810.319841414,5503079.21409584,3.07748013
591,591,1560216.020238713,5503031.451522347,0.421474579
592,592,1558867.614425667,5503036.585667554,0.776838002
593,593,1560201.090449108,5503012.079591396,0.530627448
594,594,1559986.488414831,5503153.941787377,1.307084085
595,595,1558179.515517586,5503001.041283923,1.181970243
596,596,1558835.136660066,5502952.48688232,0.413851853
597,597,1559661.539605178,5502951.273057125,0.365500008
598,598,1560010.694021262,5502952.869349612,0.863585184
599,599,1560456.590029475,5503064.313725119,0.463960332
600,600,1561056.442863929,5503038.38829045,0.543008783
601,601,1558472.740824847,5502902.480560042,1.440714288
602,602,1558150.073429058,5502917.61667476,1.109660179
603,603,1558173.697622391,5502889.890214487,0.673432419
604,604,1558444.543559408,5502890.078007793,0.416871795
605,605,1558798.594500489,5502890.946629276,1.571442423
606,606,1559995.074538342,5502891.135336886,0.497296646
607,607,1558299.016836251,5502874.95917504,1.127771612
608,608,1559982.12344247,5502869.86513006,2.625529427
609,609,1560586.056907548,5502878.127414855,2.157198731
610,610,1559974.929751764,5502853.903681906,0.581360656
611,611,1559968.317326284,5502839.449859846,0.2285
612,612,1559318.432348474,5502768.884405665,1.15910593
613,613,1560471.132285928,5502834.300128285,0.838243569
614,614,1560544.567574335,5502785.270535958,0.872547396
615,615,1560227.879930804,5502748.934959986,1.766448777
616,616,1558593.769467859,5502822.586434008,1.859770279
617,617,1559357.898449538,5502729.06620544,0.940144568
618,618,1559172.150182144,5502663.596024621,0.594490324
619,619,1558479.186922737,5502642.019730417,0.794613341
620,620,1559960.818797367,5502741.582685821,0.901747793
621,621,1560128.804826043,5502664.009709032,0.999920742
622,622,1558463.90779431,5502622.283552359,0.528500005
623,623,1559379.074501854,5502660.53332354,0.290515831
624,624,1560151.414285185,5502632.631332476,0.374488891
625,625,1560169.264254648,5502631.77052534,0.320547948
626,626,1559396.764483069,5502609.785692452,0.272335501
627,627,1558441.394329724,5502572.300086215,-0.732357161
628,628,1559408.070715,5502558.400851093,0.292131573
629,629,1559420.380998512,5502531.010604358,0.119609488
630,630,1558841.880271995,5502473.267583611,0.477493998
631,631,1558471.952205574,5502482.639808086,0.800491859
632,632,1559946.533547212,5502416.022890518,0.491414295
633,633,1559560.345996432,5502376.752738222,1.986787399
634,634,1558724.188913301,5502362.385722332,1.853368675
635,635,1558890.554520307,5502384.7978208,1.346903012
636,636,1558762.907607558,5502336.01215144,0.076739645
637,637,1558904.812367743,5502322.411304406,1.948019942
638,638,1559480.30643652,5502378.203087861,1.061069697
639,639,1559597.741020222,5502290.221839468,-9999.0
640,640,1559547.263221234,5502264.264836948,0.719338997
641,641,1558524.380428678,5502318.88710645,0.896851227
642,642,1558535.263448001,5502185.565162464,0.329442706
643,643,1558924.018084564,5502223.489183362,1.057763832
644,644,1558548.929507706,5502131.828882657,0.487329192
645,645,1559940.011456078,5502138.0243438,0.766907553
646,646,1558573.181808752,5502114.599848785,0.339589041
647,647,1558946.560143558,5502134.762415784,0.796209815
648,648,1559919.746374056,5502110.694659066,1.058384188
649,649,1558975.609507281,5502084.301392293,0.705307082
650,650,1559922.88868516,5502296.835124497,1.339720775
651,651,1559044.81225368,5501897.844494315,0.913007245
652,652,1559072.782831608,5501692.804375954,0.867181861
653,653,1558963.747451369,5501597.454530632,5.396266588
654,654,1559227.375706681,5501590.454989228,1.057074073
655,655,1558946.256905452,5501570.727812451,2.634675443
656,656,1558918.176830279,5501532.919768425,0.211012499
657,657,1558974.739260439,5501528.911530801,-0.139135928
658,658,1558901.010125039,5501510.648605265,0.043905941
659,659,1558888.236812569,5501492.224541113,0.108689189
660,660,1558878.442127585,5501470.637631668,0.081695876
661,661,1558901.621328603,5501451.750398575,0.486555941
662,662,1559039.844108764,5501495.296018989,0.855067047
663,663,1559093.011906836,5501354.8430924,1.060608742
664,664,1559443.824421188,5501266.535397483,1.379461543
665,665,1559426.768809414,5501230.143392593,1.048262382
666,666,1559402.472955053,5501211.394372892,2.921437507
667,667,1559227.872012751,5501160.962657119,-0.585073706
668,668,1559278.116367808,5501152.376526563,-0.871416683
669,669,1559129.655486017,5501243.43914862,0.54546819
670,670,1559149.651180723,5501090.057646384,0.661967841
671,671,1559167.952889227,5501052.601262567,-0.594779675
