OID,FID_,X,Y,BCE_Opua_I
2778,2778,1704891.977544318,6089512.718765802,-0.425682619
2779,2779,1705255.4007799,6089508.443294937,0.392569103
2780,2780,1702103.769317885,6089534.773618121,-0.483125
2781,2781,1703467.34299657,6089524.274221047,1.292306491
2782,2782,1704186.120656432,6089516.777152283,0.603505944
2783,2783,1704647.497720886,6089511.661253002,-0.448398395
2784,2784,1704838.89169208,6089503.338624865,-0.185949982
2785,2785,1704939.442101891,6089510.298072813,-0.391753389
2786,2786,1704994.018351304,6089501.530774412,-0.87502626
2787,2787,1705443.347570753,6089503.74273292,0.519213661
2788,2788,1705829.940198835,6089499.592559555,1.74831233
2789,2789,1700193.216136546,6089551.256537843,0.820050007
2790,2790,1701395.597652243,6089530.243083793,1.044352966
2791,2791,1701434.804781821,6089543.102172443,0.912914288
2792,2792,1701564.798107311,6089530.905611311,0.574105534
2793,2793,1705018.395783517,6089491.281951144,-0.719425686
2794,2794,1705459.844799212,6089486.938933192,0.50006779
2795,2795,1705362.700074071,6089547.519591714,-0.159723485
2796,2796,1700970.401121731,6089541.775238586,2.731046632
2797,2797,1701387.561941416,6089520.041011909,0.849142866
2798,2798,1701497.370420878,6089533.962232387,0.908480148
2799,2799,1704194.357191716,6089497.690213033,0.559070283
2800,2800,1705468.234916648,6089477.636027155,0.529377755
2801,2801,1699466.137642221,6089534.612241685,1.003333344
2802,2802,1699810.304361238,6089527.986472164,0.885777798
2803,2803,1701527.836987048,6089511.740726313,0.983120524
2804,2804,1704373.003055682,6089479.062609704,0.650482741
2805,2805,1704590.304989993,6089526.801287472,-0.046331883
2806,2806,1704988.6355555,6089482.897650665,-0.222626859
2807,2807,1705493.949549931,6089465.792900769,0.50493955
2808,2808,1706935.304928369,6089610.729049459,0.954437683
2809,2809,1711435.513821415,6089394.20905814,-0.163422217
2810,2810,1700465.262338721,6089545.019192458,0.940979855
2811,2811,1700960.811777136,6089510.740992037,4.512778381
2812,2812,1705018.048144663,6089461.393577833,0.319324992
2813,2813,1705042.825791926,6089468.754878937,-0.340208811
2814,2814,1705254.876704034,6089463.60879879,0.524104771
2815,2815,1705483.65858552,6089456.178334068,0.541399972
2816,2816,1705877.002373077,6089514.101150693,0.689771513
2817,2817,1712137.123159709,6089372.503952089,1.608096711
2818,2818,1699792.774333157,6089510.706079857,0.791532452
2819,2819,1701368.620551875,6089492.971154914,1.029662347
2820,2820,1704380.936549973,6089459.041568553,0.741859667
2821,2821,1704821.982553859,6089453.712778149,0.481879623
2822,2822,1705490.877606831,6089445.899752554,0.541218151
2823,2823,1705507.639593179,6089445.907677824,0.512254543
2824,2824,1705769.300785953,6089462.562172649,0.763159312
2825,2825,1706038.698552505,6089439.678351124,0.77691358
2826,2826,1711752.393358463,6089371.811427438,0.360842108
2827,2827,1699434.859777143,6089504.532058124,0.909695653
2828,2828,1700207.036135492,6089515.858376743,0.823148909
2829,2829,1705254.57690341,6089437.974392986,0.620159988
2830,2830,1699465.697340707,6089494.759720928,1.019035708
2831,2831,1703477.922453068,6089488.384589793,0.481044255
2832,2832,1703719.382042459,6089446.758528371,0.611454541
2833,2833,1704743.273024266,6089442.303365302,0.46657355
2834,2834,1705233.60299292,6089429.64655256,0.610952387
2835,2835,1706054.894502288,6089419.748119066,0.871733337
2836,2836,1706267.740460644,6089472.124413582,0.55647815
2837,2837,1699620.912435107,6089528.189122767,0.520959341
2838,2838,1699758.512804167,6089489.057352775,1.643014416
2839,2839,1701588.342204954,6089461.093345551,0.745999993
2840,2840,1704764.678503633,6089424.745447906,0.505642271
2841,2841,1705026.162140766,6089437.410270107,0.469635577
2842,2842,1705193.318444541,6089420.036775824,0.591564265
2843,2843,1706063.253410129,6089410.183620143,0.87672132
2844,2844,1699424.984631376,6089475.280745385,0.979897816
2845,2845,1700127.238001106,6089467.872817528,0.777103728
2846,2846,1704204.89682214,6089421.030288061,0.374333342
2847,2847,1704772.977098436,6089414.896754989,0.433257774
2848,2848,1705033.794967924,6089411.385856889,0.623808334
2849,2849,1705049.528600269,6089411.202277144,0.451587884
2850,2850,1705216.623474561,6089416.971692561,0.627693815
2851,2851,1705701.799957831,6089409.48714546,0.47287306
2852,2852,1710553.003093509,6089345.30089919,0.140124277
2853,2853,1700143.409531648,6089463.854704774,0.794000004
2854,2854,1701610.184583485,6089538.741125259,-0.073638727
2855,2855,1704213.326439741,6089464.968101757,0.452680806
2856,2856,1705230.183456714,6089401.370544072,0.743488369
2857,2857,1699394.988423866,6089453.120892876,0.607166663
2858,2858,1699709.503160202,6089467.159103457,0.180491051
2859,2859,1700167.581811051,6089446.94434867,1.188705433
2860,2860,1705499.637790309,6089407.177651626,0.617869803
2861,2861,1706079.885720395,6089433.370742655,0.73185922
2862,2862,1699415.844692516,6089456.834764782,0.934503067
2863,2863,1701294.29850692,6089424.140230392,0.731578967
2864,2864,1703735.592283567,6089415.313968068,0.654851511
2865,2865,1705147.013326415,6089380.550712313,0.563967202
2866,2866,1705490.79891165,6089376.32512308,0.72870129
2867,2867,1706119.96052634,6089370.687535448,0.980608689
2868,2868,1706159.979116092,6089368.48673257,0.701563651
2869,2869,1711956.933468084,6089298.0562951,1.097075011
2870,2870,1701288.514439799,6089463.956955174,0.82497329
2871,2871,1703433.382362517,6089389.688976564,1.605482424
2872,2872,1705498.950888148,6089366.39699951,0.729432439
2873,2873,1706135.729898005,6089358.838501825,0.815416656
2874,2874,1706168.188450415,6089358.220969482,0.685000005
2875,2875,1706291.001274927,6089361.754032147,0.641961875
2876,2876,1710536.780008093,6089305.641003583,0.23696154
2877,2877,1711173.016260154,6089297.80631564,-0.070975001
2878,2878,1711729.577299605,6089400.355165014,0.324554219
2879,2879,1700043.559857696,6089477.260778724,0.068375691
2880,2880,1701278.489781979,6089415.298098387,0.873246394
2881,2881,1705131.186977011,6089360.426250335,0.486658322
2882,2882,1705507.123938166,6089356.499277445,0.743535194
2883,2883,1705571.904225388,6089355.473098303,0.683357149
2884,2884,1711197.386723919,6089287.540520852,-0.024950002
2885,2885,1711900.371185886,6089277.579425749,1.013357133
2886,2886,1701294.217187045,6089400.198892182,0.817370634
2887,2887,1704223.526648144,6089384.840488891,0.380172794
2888,2888,1704713.563331182,6089450.245207367,0.268540907
2889,2889,1705139.23505248,6089350.367699277,0.526171859
2890,2890,1705515.315141381,6089346.631049929,0.735059708
2891,2891,1705539.4099832,6089360.52797122,0.694850952
2892,2892,1706176.725508133,6089343.741026871,0.66932824
2893,2893,1711744.284809607,6089270.80383058,-0.646907951
2894,2894,1711891.850315075,6089268.122401642,0.956711855
2895,2895,1711923.741505597,6089268.778877798,0.850210521
2896,2896,1700207.116257967,6089440.448563823,1.175070039
2897,2897,1700215.990530952,6089396.555248423,1.715860783
2898,2898,1702214.05780264,6089513.589754566,0.339976436
2899,2899,1703746.362268373,6089364.534288674,0.680250164
2900,2900,1705523.576733589,6089337.650689339,0.734163281
2901,2901,1706159.682104005,6089328.439895139,0.770775006
2902,2902,1710543.982151112,6089275.658240015,-0.252300004
2903,2903,1701326.070514651,6089374.369299909,0.773250004
2904,2904,1701601.698411592,6089396.683628144,0.124703561
2905,2905,1705028.783860196,6089358.105782174,0.611636349
2906,2906,1705539.324750136,6089331.564581149,0.78161907
2907,2907,1706302.431437434,6089316.778370247,0.664647041
2908,2908,1705082.780230984,6089331.227874053,0.506089545
2909,2909,1705555.397207987,6089320.783536557,0.851953136
2910,2910,1706167.842545737,6089308.650055771,0.7640263
2911,2911,1703407.97034376,6089330.501546327,1.567301008
2912,2912,1705583.462222111,6089321.092354399,0.707459368
2913,2913,1706175.647856676,6089298.345382039,0.639124989
2914,2914,1701162.609853431,6089346.109950655,0.744843374
2915,2915,1701305.11019249,6089359.288743488,1.179985084
2916,2916,1703399.710727063,6089320.608331463,1.690196202
2917,2917,1705571.365569222,6089295.487590998,0.811021491
2918,2918,1705734.71181074,6089298.552813843,0.55092992
2919,2919,1706191.832392734,6089305.332258062,0.580335115
2920,2920,1701546.221439087,6089331.826674838,0.294503805
2921,2921,1703391.453881363,6089310.711733092,1.592032485
2922,2922,1704257.88121915,6089321.792319035,0.59083177
2923,2923,1705586.982163079,6089285.339857503,0.669843145
2924,2924,1701537.944807646,6089321.955508657,0.205400654
2925,2925,1704273.067890624,6089291.613349074,0.690776108
2926,2926,1704330.316152391,6089290.231320128,0.692149132
2927,2927,1706183.556870717,6089273.428870142,0.602971176
2928,2928,1706534.527870659,6089264.211644428,2.944144426
2929,2929,1706549.3901527,6089264.073226023,2.845073241
2930,2930,1703383.381432724,6089291.017042037,1.084600018
2931,2931,1703778.865501769,6089316.95828357,0.828290841
2932,2932,1704289.714378702,6089281.341557211,0.698044226
2933,2933,1704322.464513382,6089280.153429667,0.679415103
2934,2934,1704362.748676107,6089284.668775831,0.728822855
2935,2935,1705579.237830663,6089270.483821221,0.719904766
2936,2936,1706526.245594254,6089254.345038263,2.812525019
2937,2937,1706542.57433193,6089254.151799111,2.959322145
2938,2938,1702133.55219373,6089295.493428326,-0.390894743
2939,2939,1703415.35050185,6089280.859688002,0.715035744
2940,2940,1704806.142818143,6089316.326208618,0.652112968
2941,2941,1705140.101155617,6089400.195295458,0.498982004
2942,2942,1706309.831023473,6089251.921050176,0.642906238
2943,2943,1706517.963335751,6089244.478424761,2.65527267
2944,2944,1700019.049514252,6089309.066122282,0.788825014
2945,2945,1703398.421170416,6089279.198783738,0.768071012
2946,2946,1704333.94250694,6089265.073612462,0.716263455
2947,2947,1705572.254586608,6089245.324051622,0.624192308
2948,2948,1705586.947666836,6089245.686292548,0.552023389
2949,2949,1706325.983231175,6089236.783372374,0.620210719
2950,2950,1706362.722864755,6089236.349328605,0.715020531
2951,2951,1706509.681095151,6089234.611803924,2.520562452
2952,2952,1711938.993832838,6089168.736533493,0.304680861
2953,2953,1699643.777459176,6089309.335558295,1.254598643
2954,2954,1701217.722132239,6089312.08952186,0.46140908
2955,2955,1702141.644630621,6089274.541792351,-0.292592594
2956,2956,1706338.120644162,6089227.401983805,0.591152045
2957,2957,1706528.691950464,6089231.065318638,2.713255125
2958,2958,1711979.682909456,6089157.539036526,0.469164293
2959,2959,1701156.831190536,6089311.964420491,0.538634663
2960,2960,1701181.821452459,6089279.39335864,0.244751325
2961,2961,1703704.839944458,6089260.563220941,0.607999992
2962,2962,1704314.200469033,6089249.621924816,0.732319984
2963,2963,1701156.17971397,6089268.497594836,0.362300012
2964,2964,1701847.504791886,6089257.945267818,-0.809816353
2965,2965,1704322.926851813,6089231.194242024,0.787000014
2966,2966,1705586.597087121,6089215.79666171,0.29792857
2967,2967,1703389.177795634,6089250.823277194,0.828789352
2968,2968,1703561.897735423,6089229.148129015,0.357442855
2969,2969,1705554.531454461,6089205.147812209,0.49539683
2970,2970,1706495.930158746,6089197.319417957,1.913110811
2971,2971,1710517.566325941,6089154.67866122,0.139768815
2972,2972,1701169.654401889,6089246.386758611,0.274937496
2973,2973,1701871.780268332,6089238.468440157,0.107448053
2974,2974,1705765.046312615,6089238.586993729,0.707527403
2975,2975,1706475.646605279,6089188.360261914,1.668464303
2976,2976,1710640.241502762,6089134.96876072,-0.249949997
2977,2977,1699495.869456265,6089255.084035498,2.033224975
2978,2978,1704366.855364376,6089226.362555617,0.743744274
2979,2979,1705463.944800623,6089187.136206868,0.573
2980,2980,1705521.094593972,6089186.466626626,0.234207799
2981,2981,1710191.590193831,6089130.999594764,1.40882088
2982,2982,1700002.032727125,6089244.567808818,1.786490204
2983,2983,1701879.783670535,6089218.521228888,-0.150506329
2984,2984,1703374.037808604,6089201.112247008,1.219947357
2985,2985,1703545.225365233,6089199.446408159,0.621443038
2986,2986,1704346.262843093,6089191.36573174,1.543009872
2987,2987,1705390.632510814,6089177.78292649,1.300333319
2988,2988,1705778.711285702,6089177.610578735,0.793000013
2989,2989,1710199.122776683,6089120.450117666,1.14371431
2990,2990,1711750.346625461,6089101.326567764,0.251300001
2991,2991,1703366.04967723,6089190.941234943,2.055116381
2992,2992,1704354.368260844,6089181.379132196,1.413047385
2993,2993,1704380.149952724,6089182.590038351,0.729870974
2994,2994,1706212.333625184,6089218.565191172,0.4111715
2995,2995,1706247.481180483,6089157.993379699,0.566677769
2996,2996,1710648.09968827,6089109.960218164,-0.227712493
2997,2997,1701177.482710652,6089216.405543036,0.453456521
2998,2998,1701197.441054997,6089226.810411572,0.221034701
2999,2999,1703528.505262553,6089179.91405984,0.475642852
3000,3000,1705500.094326064,6089170.768442572,0.478313951
3001,3001,1705700.195562032,6089154.676011453,0.693297619
3002,3002,1706223.229280175,6089148.68353038,0.69695774
3003,3003,1706239.199320064,6089148.126517614,0.599974971
3004,3004,1710207.043147621,6089100.423622697,1.099912526
3005,3005,1701889.273836395,6089200.569883186,-0.152548385
3006,3006,1701896.412585514,6089220.506902648,-0.561284299
3007,3007,1703438.746591613,6089170.777054269,0.129300001
3008,3008,1704362.414984658,6089167.737754465,0.876408148
3009,3009,1705381.837623124,6089148.236699349,1.011749984
3010,3010,1705419.265155401,6089168.836129688,0.430605897
3011,3011,1706259.898352758,6089142.591746791,0.458105586
3012,3012,1706402.366896597,6089136.234732416,0.871111114
3013,3013,1710909.11271524,6089086.818533263,-0.219031248
3014,3014,1701898.937464011,6089181.646017657,-0.099428571
3015,3015,1703348.88718371,6089161.778670193,0.505164556
3016,3016,1705704.643433114,6089135.070873984,0.748576581
3017,3017,1706231.408175484,6089134.733592566,0.646046178
3018,3018,1710655.896588999,6089079.97002467,-0.225537501
3019,3019,1701191.928120927,6089189.948181337,-0.190244397
3020,3020,1701905.659612581,6089169.350634468,0.001842104
3021,3021,1701932.659489387,6089168.608902292,-0.238296298
3022,3022,1703595.362230093,6089261.903121419,0.233259424
3023,3023,1703519.9972984,6089150.118352451,0.468105263
3024,3024,1704370.218161156,6089146.254159866,0.876473694
3025,3025,1705390.373286553,6089133.760478048,0.708690252
3026,3026,1706239.045544392,6089118.439682551,0.589894756
3027,3027,1706254.579732604,6089118.051159408,0.436313719
3028,3028,1699486.939865525,6089185.42581269,1.765524987
3029,3029,1701912.157593651,6089158.699720342,0.137417841
3030,3030,1705365.272185393,6089118.401243909,0.796243246
3031,3031,1706400.859386368,6089179.851937691,0.776191201
3032,3032,1701193.139159493,6089156.443062359,-0.481361686
3033,3033,1701919.750482257,6089148.245576791,0.649725001
3034,3034,1702009.565603085,6089152.508392606,-0.147166668
3035,3035,1705357.056705635,6089108.442885389,0.90950451
3036,3036,1706254.34452526,6089098.124718187,0.424200006
3037,3037,1701951.21734357,6089148.458676125,-0.067511394
3038,3038,1702073.425073673,6089211.608716432,-0.168651432
3039,3039,1705348.709342849,6089098.660990545,0.896512186
3040,3040,1711610.077077827,6089027.762977135,0.825160719
3041,3041,1711926.315580606,6089211.384955909,0.84527761
3042,3042,1711136.914070351,6089019.237658004,0.050175013
3043,3043,1711507.567258638,6089034.351903887,0.860826437
3044,3044,1711578.763640067,6089030.90433349,0.828649953
3045,3045,1705423.145169548,6089078.736984858,0.623199194
3046,3046,1699494.390911446,6089135.726044166,-0.210472729
3047,3047,1703290.876059285,6089092.758916113,0.923099984
3048,3048,1703494.488391911,6089094.834956966,0.418778761
3049,3049,1703511.391197557,6089097.452852786,0.509632975
3050,3050,1705727.861448504,6089059.465116088,-9999.0
3051,3051,1699494.325151461,6089114.867150188,0.724372087
3052,3052,1701031.309864044,6089105.947602545,-0.369726403
3053,3053,1703257.990729006,6089073.207334744,0.058209622
3054,3054,1700686.180789913,6089092.37694405,-0.002450001
3055,3055,1703087.173018523,6089080.60755669,1.796478403
3056,3056,1703518.966107629,6089060.449722363,0.587854528
3057,3057,1706262.389934513,6089060.768782372,0.579711752
3058,3058,1700666.669612645,6089082.490428029,-0.002041665
3059,3059,1700702.453260369,6089087.212719393,-0.296606934
3060,3060,1703119.642430632,6089057.403899455,0.814999996
3061,3061,1705464.475681006,6089031.95484934,0.73485715
3062,3062,1703216.827321386,6089043.78595161,0.598549996
3063,3063,1705478.738496976,6089028.800164738,0.692253976
3064,3064,1700677.682409275,6089062.578763629,-0.4485587
3065,3065,1706263.552132143,6089010.002851166,0.679168448
3066,3066,1706390.7161802,6089033.431503137,0.542681254
3067,3067,1710215.640415809,6089110.10684427,0.882519594
3068,3068,1704415.692266067,6089090.012691445,1.196862412
3069,3069,1703526.552599043,6089010.131248626,0.710472716
3070,3070,1703534.668796907,6089029.898025844,0.757047317
3071,3071,1705358.002452642,6089036.786765661,1.226572266
3072,3072,1705677.854405431,6089070.578733689,0.905845488
3073,3073,1699380.843854631,6089046.153279465,1.441851851
3074,3074,1706278.450180546,6088968.860556336,0.675411681
3075,3075,1703168.049736392,6089030.547904667,0.678477997
3076,3076,1706294.16213238,6088948.397522414,0.514389611
3077,3077,1711496.893244328,6088894.046708882,-0.118271056
3078,3078,1699371.408431197,6089022.251839679,1.136139645
3079,3079,1699411.393049723,6089017.994486294,0.2158077
3080,3080,1699619.280495776,6089277.836858486,0.761715962
3081,3081,1706325.499408184,6088973.282789664,0.48879297
3082,3082,1706350.64924455,6088928.197013277,0.830933672
3083,3083,1703181.012981141,6088964.435934108,0.502167219
3084,3084,1711453.411025704,6088855.805174227,0.169386877
3085,3085,1711484.763203867,6088857.676293994,1.143471083
3086,3086,1711086.750612446,6088946.844557038,0.579551124
3087,3087,1711445.12491209,6088845.944731644,-0.289757055
3088,3088,1711093.879230751,6088840.402455119,-0.795000017
3089,3089,1711436.948380636,6088835.95001289,0.46241552
3090,3090,1703558.344423739,6088920.289335955,1.373575018
3091,3091,1711430.160719771,6088825.691217565,0.186640052
3092,3092,1711444.81196801,6088826.099444979,0.190400003
3093,3093,1703150.330682146,6088914.600542638,0.266888882
3094,3094,1711101.886556538,6088827.601088339,0.117542537
3095,3095,1711300.915442012,6088942.261041245,0.572589021
3096,3096,1701500.801842828,6088924.523947157,-0.208263184
3097,3097,1703405.33719374,6088908.208804272,1.025409834
3098,3098,1705561.379265759,6088950.041958421,0.930428795
3099,3099,1711145.444114516,6088828.674139488,-0.067100503
3100,3100,1703131.778880121,6088891.082512089,0.47885319
3101,3101,1711428.58571833,6088786.4410528,-0.017115527
3102,3102,1711637.700659348,6088907.920133549,0.869934864
3103,3103,1701509.143554262,6088900.390298836,-0.034238807
3104,3104,1701761.540158041,6088891.16441361,-0.351535721
3105,3105,1703157.575030153,6088875.273164902,-0.411892856
3106,3106,1701451.360687235,6088884.497045717,-0.305900423
3107,3107,1703121.563090923,6088875.828452399,0.394455249
3108,3108,1703173.788734719,6088865.12283588,0.601379321
3109,3109,1701431.188621088,6088893.41171164,-0.836320204
3110,3110,1701528.917310729,6088894.826111188,-0.673173524
3111,3111,1701565.543252073,6088873.244915011,-0.656112016
3112,3112,1703141.789634827,6088857.424653237,0.506878041
3113,3113,1711419.456368649,6088756.659608193,-0.228454542
3114,3114,1701533.023683194,6088869.350699499,-0.225246659
3115,3115,1701581.758648704,6088863.097499388,-0.555575012
3116,3116,1701549.090994969,6088858.604759533,-0.019712419
3117,3117,1703165.480058753,6088835.161673826,0.45630233
3118,3118,1711404.118725917,6088741.806171466,-0.267600476
3119,3119,1701565.262272677,6088848.337009381,0.501700146
3120,3120,1701759.877908915,6088845.240755207,-0.521295367
3121,3121,1700714.419733704,6088845.866238749,-0.255362747
3122,3122,1701352.209163814,6088853.002192971,-0.748701085
3123,3123,1701598.403757106,6088844.779045971,-0.348474503
3124,3124,1701581.308881465,6088823.244836774,1.058478482
3125,3125,1703173.333230596,6088810.124780715,0.728604934
3126,3126,1700654.598312857,6088823.691355918,0.055835291
3127,3127,1701304.824206031,6088823.73187444,-0.786007953
3128,3128,1701887.852259791,6088809.534123191,0.545063738
3129,3129,1700617.638181946,6088804.175836357,-0.039199996
3130,3130,1701274.883441421,6088801.786817928,-0.734212528
3131,3131,1701905.880050952,6088799.366855598,0.216545913
3132,3132,1701795.779666368,6088802.508665446,-0.456558387
3133,3133,1700837.726955257,6088771.819587433,-0.364377325
3134,3134,1701564.306583441,6088763.650096698,1.256325009
3135,3135,1703132.325434644,6088744.976560586,0.766092296
3136,3136,1703164.140241911,6088735.694995125,0.865553566
3137,3137,1711006.888758426,6088796.923320285,0.594209114
3138,3138,1701842.39699227,6088760.105913304,-0.519249767
3139,3139,1700257.763546868,6088748.405296352,-0.845000029
3140,3140,1701857.865999965,6088730.439404499,-0.322575002
3141,3141,1703172.075655426,6088715.675043839,0.504409474
3142,3142,1701882.082050634,6088720.405222365,0.307199975
3143,3143,1703152.151536361,6088706.315175559,0.439455858
3144,3144,1700249.37782493,6088728.569927644,-0.845000029
3145,3145,1701506.598031876,6088714.478935625,0.514641969
3146,3146,1700812.676180799,6088712.447667811,4.160307896
3147,3147,1700820.618102925,6088702.260392325,2.286896098
3148,3148,1701465.554677478,6088695.012738078,0.319067619
3149,3149,1710898.251084083,6088584.13078187,1.129054423
3150,3150,1701555.080964435,6088684.243059055,0.177912279
3151,3151,1701742.847179585,6088682.122456854,0.47583334
3152,3152,1701008.160723772,6088680.22880055,0.525625008
3153,3153,1701433.118821283,6088674.947338278,0.293126762
3154,3154,1701465.167427495,6088675.292708347,0.121052631
3155,3155,1703212.371604602,6088655.221705309,0.70452675
3156,3156,1710600.605696402,6088567.463046914,1.012802485
3157,3157,1700248.989422699,6088693.698911646,-0.845000029
3158,3158,1700877.266869223,6088671.936763201,0.434999997
3159,3159,1701024.463673905,6088678.424799961,0.498556523
3160,3160,1701425.127069896,6088664.792181818,0.33062228
3161,3161,1701575.864968609,6088664.455905277,0.196495495
3162,3162,1701706.047590001,6088662.405139826,0.580012576
3163,3163,1710608.647086053,6088557.399434587,0.78767501
3164,3164,1700952.89688183,6088706.793905235,0.126505055
3165,3165,1701417.32381621,6088654.670412666,0.25161702
3166,3166,1701729.550368635,6088654.942980058,0.779081394
3167,3167,1701899.494977604,6088671.773636569,0.22077102
3168,3168,1703195.807291716,6088634.756068097,0.261622643
3169,3169,1700537.510195564,6088672.790227112,0.159736318
3170,3170,1700648.977952449,6088734.194424459,0.543506848
3171,3171,1701042.080749548,6088668.746138766,0.504557374
3172,3172,1701636.439065228,6088643.989161902,0.176745105
3173,3173,1701750.722837796,6088641.971301896,0.609249994
3174,3174,1703347.002479114,6088835.855990779,0.872321058
3175,3175,1700248.490044664,6088648.864714749,-0.845000029
3176,3176,1700922.509376618,6088645.831472544,0.710000038
3177,3177,1701794.180694323,6088637.992982032,0.520189938
3178,3178,1701136.020385558,6088712.047398914,-0.041194
3179,3179,1701767.001815773,6088622.069258045,0.603532469
3180,3180,1700827.726460101,6088622.669835409,0.733796589
3181,3181,1700907.688576177,6088623.126253938,0.696260862
3182,3182,1701431.838774461,6088615.881783168,0.309847952
3183,3183,1701914.253933533,6088610.227694863,0.299381823
3184,3184,1701400.101492088,6088605.369628577,0.897573507
3185,3185,1701921.709618805,6088600.178730305,0.32324584
3186,3186,1700803.742186323,6088602.292447291,2.991015586
3187,3187,1701626.806703533,6088594.243443735,-0.189413774
3188,3188,1701791.663708239,6088599.652274141,0.651257516
3189,3189,1700593.557773316,6088616.415886849,0.736968849
3190,3190,1701383.046540344,6088575.880587241,0.896473667
3191,3191,1701817.634791242,6088600.90561378,0.647690653
3192,3192,1701823.591939613,6088570.599190246,1.122358429
3193,3193,1700803.00956127,6088563.066403992,2.938480755
3194,3194,1701398.510547693,6088556.470739206,0.574089283
3195,3195,1701550.12609074,6088560.958633701,2.514033918
3196,3196,1701584.041990149,6088619.188459846,0.318958278
3197,3197,1701839.982486537,6088558.085519483,0.891746077
3198,3198,1703153.950796794,6088541.401697393,1.055169805
3199,3199,1701367.613771008,6088545.925270653,1.759292925
3200,3200,1701853.324535992,6088541.739957994,2.166729858
3201,3201,1701574.255282002,6088545.891373988,1.012029154
3202,3202,1700516.779092147,6088546.228423689,0.130649999
3203,3203,1700296.14010052,6088528.760915195,-0.845000029
3204,3204,1701351.627939984,6088514.580706767,0.798666666
3205,3205,1701381.734361377,6088516.802004831,0.672206918
3206,3206,1701871.48187042,6088516.04965353,1.612825644
3207,3207,1700517.040528839,6088516.332295432,0.116145456
3208,3208,1701343.950691837,6088503.744401599,1.44022221
3209,3209,1703218.922610942,6088491.871967352,1.279648319
3210,3210,1700320.245973574,6088508.768042135,-0.845000029
3211,3211,1701365.182747201,6088497.059576457,0.683982149
3212,3212,1701381.50989506,6088496.875668705,0.683824567
3213,3213,1701953.71798627,6088490.207297225,0.02875
3214,3214,1703234.888508647,6088480.65106423,1.23614582
3215,3215,1700303.37503,6088498.787344054,-0.845000029
3216,3216,1700320.353434349,6088488.838010848,-0.845000029
3217,3217,1701325.452432965,6088475.343081876,0.923013185
3218,3218,1701871.098933565,6088471.41830918,0.64595454
3219,3219,1701961.116991416,6088475.176797633,0.329362499
3220,3220,1703199.521800156,6088539.704130531,1.102719991
3221,3221,1700311.91193152,6088478.763249295,-0.845000029
3222,3222,1701316.814951856,6088466.228174851,1.105384635
3223,3223,1703283.444305238,6088445.151824182,1.439655175
3224,3224,1701308.23595009,6088456.943236188,1.044369225
3225,3225,1701383.946081403,6088460.221147167,0.705407926
3226,3226,1700841.890742588,6088509.508739207,1.003821995
3227,3227,1701299.697389098,6088447.474891499,1.019432092
3228,3228,1701822.593670076,6088440.707530503,0.961035736
3229,3229,1701291.45084678,6088437.64112342,0.948297284
3230,3230,1701838.156174321,6088431.728996653,0.72264167
3231,3231,1700336.013988239,6088428.877044463,-0.845000029
3232,3232,1701893.206557072,6088417.227024303,0.438699952
3233,3233,1701379.817491456,6088407.425926091,5.214285714
3234,3234,1701826.391320257,6088413.471771101,1.603359921
3235,3235,1700327.535477829,6088413.863889436,-0.845000029
3236,3236,1701870.950431532,6088392.369563089,3.811600003
3237,3237,1701903.618055074,6088396.680046293,0.245196431
3238,3238,1701879.344662548,6088383.104229561,2.066246485
3239,3239,1710635.799665759,6088606.669910263,0.713799859
3240,3240,1702034.406070959,6088360.885731759,2.832905371
3241,3241,1701291.968829423,6088390.526249954,1.354863543
3242,3242,1701322.903599611,6088347.93231985,1.262667099
3243,3243,1701902.561853427,6088351.284335454,0.298015747
3244,3244,1700343.573800732,6088381.918643675,-0.845000029
3245,3245,1701985.981710477,6088384.389487621,0.634082402
3246,3246,1700351.174126992,6088338.824133551,-0.845000029
3247,3247,1701967.53081175,6088320.655062394,2.752036023
3248,3248,1701887.193255594,6088301.062875051,1.970980401
3249,3249,1701340.113067321,6088319.138595852,1.683204766
3250,3250,1701357.355137575,6088375.116273433,0.990674501
3251,3251,1701950.931283229,6088296.464167335,0.685535982
3252,3252,1700603.631817538,6088296.352202103,0.951852582
3253,3253,1701354.229994236,6088287.72548706,2.121949016
3254,3254,1700369.179745171,6088282.333598034,-0.845000029
3255,3255,1701356.175263599,6088268.145047831,2.852982494
3256,3256,1700362.659906833,6088273.810531159,-9999.0
3257,3257,1700595.134327979,6088266.553972941,0.837052627
3258,3258,1701362.056716574,6088257.744028916,2.505518064
3259,3259,1701861.063810733,6088251.5285066,1.503694443
3260,3260,1701844.371042099,6088241.980180643,2.458733813
3261,3261,1700372.79825683,6088257.745721933,-0.845000029
3262,3262,1701835.901296867,6088232.465465674,0.920102578
3263,3263,1701827.62522055,6088222.594657611,1.04513581
3264,3264,1701369.771151738,6088217.799389443,2.371963575
3265,3265,1701929.295718297,6088213.228206906,4.21004545
3266,3266,1700377.284911788,6088210.43083819,-0.845000029
3267,3267,1701857.253320271,6088211.175637854,1.422868325
3268,3268,1701953.354962277,6088207.175855248,0.84268519
3269,3269,1700547.143159479,6088286.667634538,0.337527359
3270,3270,1701427.710655541,6088193.782469865,2.73069159
3271,3271,1701383.175987466,6088161.283676068,2.834584131
3272,3272,1701984.596506578,6088184.778185588,1.11754357
3273,3273,1700382.942957421,6088139.344271427,-0.845000029
