FID,X,Y,BCE_Manukau_Harbour_System_MHS__Seagrass
478,1752676.673294998472556,5910408.100591966882348,
479,1752700.673695742385462,5910407.668814105913043,
480,1752780.675038387766108,5910406.229064043611288,
481,1759800.906454904237762,5910296.584658573381603,0.689469944000000
482,1748967.533146246569231,5910470.987467249855399,-0.587793640000000
483,1750079.322838535299525,5910494.556226289831102,-0.834836448000000
484,1750239.870974014746025,5910441.233821919187903,-0.867818193000000
485,1750352.043041559169069,5910439.773167513310909,-0.939999994000000
486,1752620.501990427030250,5910397.894988992251456,
487,1752640.218910109018907,5910398.001247532665730,
488,1752739.621391345746815,5910397.076189593411982,
489,1754620.527261945419014,5910362.940033147111535,
490,1754879.941853693919256,5910357.827036211267114,
491,1754985.806391743710265,5910360.671466766856611,-0.864930811000000
492,1756620.568034736439586,5910326.267017370089889,-0.050377356000000
493,1762669.026701532304287,5910228.087046620436013,0.245589519000000
494,1748943.906338104046881,5910454.569250578992069,-0.578836718000000
495,1752727.717997955856845,5910386.457461722195148,
496,1752934.010688170557842,5910415.083187288604677,
497,1753744.430355655495077,5910369.197523617185652,
498,1753921.692122230539098,5910391.910796831361949,
499,1752395.450765030225739,5910387.958087570965290,
500,1753039.550084734801203,5910371.272982136346400,
501,1752815.848839160753414,5910372.103897658176720,
502,1753159.371884890366346,5910359.141803816892207,
503,1753512.818519066786394,5910353.294804217293859,
504,1753667.968835840001702,5910350.331279309466481,
505,1756424.462073233211413,5910302.611505358479917,-0.037651714000000
506,1751735.177243627374992,5910374.753881432116032,
507,1753048.632764618610963,5910351.708517666906118,
508,1748874.839203254552558,5910418.234959069639444,-0.548547890000000
509,1750174.395539991790429,5910421.185241950675845,-0.901417633000000
510,1750570.898874308448285,5910390.614898736588657,-0.539069782000000
511,1752031.248634584713727,5910364.269416744820774,
512,1752053.851127667818218,5910391.110970568843186,
513,1753587.607031189138070,5910331.846474435180426,
514,1753866.929981578374282,5910331.499296348541975,
515,1760719.138473053695634,5910199.407916857860982,-0.164909079000000
516,1762611.809391184709966,5910176.837854173034430,0.177122908000000
517,1752386.405437109759077,5910347.980091286823153,
518,1752469.727849090006202,5910366.005522401072085,
519,1752934.830294021172449,5910333.281865005381405,
520,1753047.154213311849162,5910331.257058296352625,
521,1753062.831438080174848,5910330.974334577098489,
522,1754970.762415424222127,5910301.445542481727898,-0.766488368000000
523,1755406.857181809144095,5910288.376042152754962,-0.018545455000000
524,1760247.208972993073985,5910204.081266068853438,0.030000005000000
525,1762599.247101140208542,5910158.408684678375721,0.176163522000000
526,1748735.229624430648983,5910404.127675531432033,0.215238099000000
527,1748835.629960367688909,5910397.735968184657395,-0.591163839000000
528,1750566.637155392672867,5910365.656277318485081,-0.542363607000000
529,1751451.149813707452267,5910739.034346519038081,-0.608360404000000
530,1752166.968221826478839,5910337.114240216091275,
531,1753070.967419601045549,5910320.455473109148443,
532,1753454.654904015827924,5910313.929037380963564,
533,1752290.376375969732180,5910330.026216607540846,
534,1752814.470338579267263,5910315.510507430881262,
535,1753145.720599142834544,5910327.397341622970998,
536,1753206.005216537741944,5910320.342527532018721,
537,1753432.951072625815868,5910310.258251787163317,
538,1755058.804732241434976,5910285.255045241676271,-0.526127559000000
539,1759872.676093956455588,5910207.075553183443844,0.657282354000000
540,1750506.191482139984146,5910351.884421024471521,-0.610280366000000
541,1750546.009158775676042,5910345.297732603736222,-0.573703731000000
542,1752147.293851979309693,5910335.178397493436933,
543,1752551.731571519048885,5910310.806307621300220,
544,1752908.785724243847653,5910316.909939497709274,
545,1753091.392904146807268,5910309.013930046930909,
546,1751734.108136991271749,5910314.955249118618667,
547,1752094.109022367512807,5910308.511313132010400,
548,1752721.615135322790593,5910298.047391028143466,
549,1752798.111366967670619,5910295.865674281492829,
550,1754798.122484535910189,5910259.621705005876720,
551,1760083.889953612349927,5910176.433932660147548,0.556113029000000
552,1750609.542914595454931,5910336.673863064497709,-0.512361643000000
553,1751373.635133455507457,5910315.641631251201034,-0.694629636000000
554,1752266.520912060514092,5910295.833058180287480,
555,1752315.768511432688683,5910295.390673161484301,
556,1752874.522374070947990,5910284.902883042581379,
557,1752911.374246411025524,5910284.394760338589549,
558,1753008.718141282908618,5910307.142370420508087,
559,1753134.255859697237611,5910279.837364045903087,
560,1755410.535055159823969,5910238.842440898530185,-0.010545455000000
561,1755493.945306502282619,5910236.931665855459869,0.122181818000000
562,1749890.344962738221511,5910328.162603345699608,
563,1751515.213004620512947,5910302.003287127241492,
564,1751953.468345801346004,5910291.552126551046968,
565,1752616.668460810324177,5910306.791026386432350,
566,1753054.075864256592467,5910271.314024897292256,
567,1753125.745835230918601,5910269.618782319128513,
568,1756378.159908859524876,5910206.127011352218688,
569,1751861.573417876381427,5910282.766498471610248,
570,1751941.566128834150732,5910280.932330671697855,
571,1752968.485067916801199,5910271.584983957931399,
572,1753005.573172333417460,5910262.218897979706526,
573,1753045.565948091447353,5910261.095366010442376,
574,1756072.015143013093621,5910472.104430750943720,-0.597154851000000
575,1760318.027122062398121,5910140.894219169393182,0.089350877000000
576,1751493.396047265036032,5910279.376974298618734,
577,1752110.836495429277420,5910268.871652627363801,
578,1754845.395458005834371,5910218.880091405473650,-0.878094347000000
579,1750433.813519395189360,5910288.638174945488572,-0.703148179000000
580,1755028.420978462323546,5910234.289126233197749,-0.553523666000000
581,1755053.213944774121046,5910205.115954156033695,-0.467818178000000
582,1751483.474207436433062,5910260.289868423715234,
583,1751953.628166571492329,5910251.592824025079608,
584,1753372.739635883131996,5910229.901237240061164,
585,1755032.757084514247254,5910194.734473651275039,-0.508102822000000
586,1755221.031978178769350,5910192.078402571380138,-0.288070172000000
587,1756101.033393021440133,5910175.937534827739000,-0.555535716000000
588,1750433.460198025684804,5910268.705337128601968,-0.692500022000000
589,1752190.501728521194309,5910242.656540105119348,-0.782675150000000
590,1753113.444260969758034,5910220.777567231096327,
591,1755052.849765372462571,5910185.182965054176748,-0.462857143000000
592,1755488.760699478210881,5910182.302837816067040,0.128644862000000
593,1756371.113493131939322,5910165.560151218436658,0.195974026000000
594,1750324.694442223757505,5910260.280094977468252,-0.799454556000000
595,1751452.684730685548857,5910240.225152787752450,
596,1752313.268918558722362,5910225.206589998677373,-0.409906542000000
597,1752385.796825145604089,5910242.396670504473150,-0.523404721000000
598,1753030.116632007295266,5910212.466590200550854,
599,1753513.262610736070201,5910203.585060599260032,
600,1754460.249038114212453,5910194.139348747208714,
601,1754885.020327965030447,5910229.176635790616274,-0.817647360000000
602,1751924.502866828581318,5910221.822399158030748,
603,1753106.928486194927245,5910201.247777790762484,
604,1754788.657461131457239,5910170.591842999681830,-0.904500004000000
605,1754940.485923552885652,5910167.295503314584494,-0.625277781000000
606,1755188.485200785798952,5910162.764131381176412,-0.317407401000000
607,1756356.640932114562020,5910141.121191718615592,0.520374996000000
608,1751900.030375690665096,5910216.509744168259203,
609,1751980.323935315944254,5910210.853292290121317,
610,1753148.314328666310757,5910189.856309091672301,
611,1753207.968265315052122,5910216.188704042695463,
612,1753300.019639386329800,5910191.336254776455462,
613,1755011.584208552027121,5910161.979357494041324,-0.519861797000000
614,1752104.053182688308880,5910203.762139783240855,-0.715953481000000
615,1752636.147824377752841,5910221.172375562600791,-0.721673329000000
616,1754440.715244751656428,5910156.848520883359015,
617,1756355.327731220284477,5910121.210964827798307,0.200192307000000
618,1751520.562611879082397,5910199.518031666986644,
619,1751547.972107438603416,5910198.645671213045716,
620,1751899.967900866642594,5910192.352668467909098,
621,1753495.668043066048995,5910164.102276240475476,
622,1753691.949633916374296,5910160.089034909382463,
623,1753760.539309313055128,5910159.229543184861541,
624,1754966.417475144378841,5910142.819167731329799,-0.571733670000000
625,1755012.262484617764130,5910136.075309128500521,-0.499418182000000
626,1755051.646577684674412,5910139.574838360771537,-0.447727277000000
627,1756080.523923402884975,5910116.878411511890590,-0.658545462000000
628,1751427.795754720456898,5910190.821237666532397,
629,1752912.771846537245438,5910179.006676766090095,-0.658712397000000
630,1753365.214483431540430,5910156.568939486518502,
631,1753480.370244747726247,5910153.085118805058300,
632,1755000.356434194138274,5910125.459679606370628,-0.516564802000000
633,1755027.757401726907119,5910125.822447993792593,-0.489509114000000
634,1755485.622458908008412,5910133.719464623369277,0.110525478000000
635,1748727.594079180387780,5910314.177605582401156,-0.638426955000000
636,1750365.815892028855160,5910361.885339943692088,-0.780274607000000
637,1750299.635630830423906,5910200.906660994514823,-0.829629631000000
638,1751456.207664943765849,5910180.727564406581223,
639,1751920.201023433124647,5910172.434165615588427,
640,1752047.955758847994730,5910183.475353606045246,-0.802287578000000
641,1753053.561384087195620,5910156.335084925405681,-0.203434163000000
642,1754747.735670061549172,5910120.762140065431595,-0.890049987000000
643,1762544.210622654063627,5910016.202290715649724,0.185770289000000
644,1749987.464751612860709,5910196.460018065758049,
645,1750316.961166160879657,5910194.379900529980659,-0.806137722000000
646,1751282.779517825227231,5910188.910681479610503,-0.355856076000000
647,1752039.588478774065152,5910159.742330395616591,-0.641750006000000
648,1753571.409632668830454,5910132.361962735652924,
649,1754796.385067408438772,5910132.340615036897361,-0.817039836000000
650,1755208.864205836784095,5910133.926075523719192,-0.299107551000000
651,1756086.092068781144917,5910095.220585265196860,-0.798831686000000
652,1751436.703993954230100,5910161.292167435400188,
653,1753117.124354758765548,5910147.362184071913362,-0.569332681000000
654,1752146.335713119711727,5910154.384311513043940,-0.410227914000000
655,1752759.566720200702548,5910132.286894000135362,-0.195514027000000
656,1753227.211935157887638,5910118.442954548634589,-0.942500014000000
657,1754707.190977372694761,5910091.591955233365297,-0.960307727000000
658,1756352.243018844164908,5910082.713504643179476,0.310798897000000
659,1761559.417805070523173,5909968.206808566115797,0.101481483000000
660,1748698.858155545080081,5910192.351000593043864,-0.496784490000000
661,1749666.518846870167181,5910180.337361672893167,
662,1751346.900973991025239,5910142.013831033371389,
663,1751376.061566090909764,5910164.826241441071033,
664,1751436.348302544793114,5910141.359294073656201,
665,1753243.031720161205158,5910108.187580789439380,-0.899977131000000
666,1753568.279905577190220,5910103.651676582172513,
667,1753634.867551328148693,5910101.304171264171600,
668,1762477.937334440182894,5909936.677850501611829,0.019175266000000
669,1748707.106791584054008,5910178.711588160134852,-0.579740725000000
670,1751793.864951892523095,5910153.979349947534502,
671,1751984.988022674340755,5910137.504646969027817,-0.767924715000000
672,1752114.714921130333096,5910118.718686834909022,-0.419285711000000
673,1752746.491147571709007,5910112.680238919332623,-0.251545445000000
674,1754650.009986351709813,5910111.933577531017363,
675,1755194.662559123244137,5910062.952856917865574,-0.306545448000000
676,1755442.908077230677009,5910063.193100334145129,0.042770833000000
677,1756303.875118629774079,5910045.923846693709493,0.154302325000000
678,1756335.477816985454410,5910046.728001700714231,0.178254545000000
679,1762426.760004397947341,5909927.410157375037670,0.114625003000000
680,1751714.867602506652474,5910115.906713787466288,
681,1751898.711651244433597,5910113.143800593912601,-0.917959207000000
682,1755423.075545313768089,5910047.939520269632339,0.011203704000000
683,1756154.466067789122462,5910035.376103135757148,-0.820185175000000
684,1751738.365977667970583,5910105.516961687244475,
685,1751923.407388929277658,5910108.534727001562715,-0.862976608000000
