OID,FID_,X,Y,BCE_Whanga
112,112,1721739.132292792,6044405.596643615,0.543837493
113,113,1721755.379964343,6044405.373614629,1.344249993
114,114,1721832.522756386,6044404.382419228,0.593335813
115,115,1722311.725537132,6044387.752812708,-0.401774993
116,116,1720594.477762213,6044515.191965519,-0.216092085
117,117,1721860.716032259,6044383.995048966,0.487637502
118,118,1721876.371308349,6044383.779934762,0.245849057
119,119,1720971.027271387,6044386.555683764,-0.448427262
120,120,1721178.365766868,6044383.08513994,-0.016723678
121,121,1722438.44910827,6044369.82167783,1.920432934
122,122,1721869.197035506,6044371.379344871,0.601366674
123,123,1722583.155113197,6044395.445365936,0.025144015
124,124,1721009.587772342,6044368.501709266,-0.421861752
125,125,1721121.040693782,6044364.229352802,0.0755625
126,126,1721137.29818279,6044364.734000071,-0.003407407
127,127,1721877.907882312,6044355.205988606,0.421183678
128,128,1720568.322129709,6044412.435666049,0.292040759
129,129,1720569.529996728,6044352.375637152,-0.218461542
130,130,1721112.64478169,6044344.412159687,-0.431212498
131,131,1721132.954193063,6044344.13479706,-0.471131246
132,132,1721887.945543507,6044337.98066157,0.268500004
133,133,1722850.971431314,6044320.7082917,0.982964264
134,134,1722613.908325247,6044304.013793754,3.573839479
135,135,1722859.049299828,6044305.443014321,0.99263922
136,136,1722867.248766412,6044287.057352047,1.079622793
137,137,1720620.870619575,6044296.854879747,-0.717000043
138,138,1720632.384480544,6044280.46916102,0.49742593
139,139,1721904.788809807,6044355.750745987,-0.347169904
140,140,1720494.156095152,6044273.109069067,-0.898428568
141,141,1720648.506000261,6044271.010862359,1.546022464
142,142,1720815.041900794,6044268.743570653,-9999.0
143,143,1721590.953557596,6044369.392460302,-0.18834473
144,144,1721887.234984099,6044249.380785532,-0.153999999
145,145,1722871.619887507,6044246.829941937,1.058874156
146,146,1720461.525999059,6044263.586521687,-9999.0
147,147,1720599.696140293,6044266.691768616,0.679028848
148,148,1720664.626598687,6044261.317926912,0.811333334
149,149,1720437.019648315,6044253.953527985,-9999.0
150,150,1720731.542873292,6044275.451235957,-0.303599938
151,151,1720802.6525594,6044253.963713173,-0.381408674
152,152,1720835.079284638,6044248.538827383,-9999.0
153,153,1722776.688295503,6044230.952626801,1.831592592
154,154,1720396.266308045,6044244.540640458,-0.804857177
155,155,1720843.06727733,6044238.464187565,-9999.0
156,156,1720355.512639136,6044235.128061322,-0.814906215
157,157,1720420.745816539,6044245.055976596,-0.486714274
158,158,1720444.705876253,6044233.712970519,-0.911999971
159,159,1720314.759328393,6044225.71504275,-0.658657863
160,160,1720375.829322704,6044232.781671523,-9999.0
161,161,1720843.360206219,6044209.377039256,-0.210746259
162,162,1722853.779246089,6044180.730366793,1.044503923
163,163,1720851.543760925,6044200.092174811,0.058608712
164,164,1720318.299749898,6044210.370348142,-0.530702803
165,165,1722898.258397162,6044160.392684055,1.058267872
166,166,1720265.476838704,6044186.520132339,-0.286654321
167,167,1720468.56680693,6044183.763782804,0.645964288
168,168,1720885.201423189,6044182.001292939,0.07479166
169,169,1720907.173513456,6044172.812080497,0.313268762
170,170,1721891.096010474,6044199.639732801,-0.54984544
171,171,1722917.135664625,6044144.265454115,1.018463215
172,172,1720903.347376316,6044194.220780889,-0.197653655
173,173,1720955.711283318,6044157.201333797,0.327695473
174,174,1721881.801108457,6044144.522201717,-0.644792209
175,175,1720240.862400708,6044162.448385237,0.184146391
176,176,1720983.397842997,6044155.791593983,0.048098064
177,177,1720996.193241335,6044146.683122586,-9999.0
178,178,1721040.872980677,6044146.073508844,-9999.0
179,179,1721256.138182192,6044142.405975044,0.029363644
180,180,1720151.829393145,6044145.617157958,0.592351348
181,181,1721081.354728769,6044135.554703187,-9999.0
182,182,1721275.449411559,6044150.662080951,-0.919666688
183,183,1721146.649583666,6044145.296591361,-0.285963854
184,184,1720151.097637272,6044128.070819699,0.585807015
185,185,1720110.305666837,6044108.615246077,0.6944054
186,186,1720102.727293884,6044098.243859803,0.70669493
187,187,1720296.619609202,6044086.438887366,1.054400003
188,188,1721882.529806456,6044064.821698689,-0.111559989
189,189,1720093.54809739,6044079.053315962,0.70184616
190,190,1721894.392594487,6044095.398163703,-0.488819904
191,191,1720279.470123905,6044047.116676295,0.803000008
192,192,1720068.486888039,6044039.701106491,0.75165169
193,193,1719994.658168918,6043980.777443622,0.746421678
194,194,1720253.633208496,6043978.0661099,1.277046875
195,195,1723129.817454251,6043980.734094555,1.201464983
196,196,1721900.173116121,6043978.43621236,-0.611437049
197,197,1723170.863955514,6043897.494238273,1.298156891
198,198,1723178.417733113,6043887.218910473,1.379821418
199,199,1719904.41083218,6043923.057224519,-0.168680025
200,200,1719937.043673717,6043930.306528931,0.565541797
201,201,1723194.364990673,6043877.2357373,1.465425012
202,202,1719774.292862864,6043914.123080371,-0.547380982
203,203,1719790.549431365,6043914.630030613,-0.952000082
204,204,1719825.289993146,6043922.22082265,0.037365687
205,205,1719884.394161498,6043913.215989479,-0.128969211
206,206,1721853.907400348,6043883.446769533,-0.68105002
207,207,1719745.726632224,6043904.542988067,-0.5670294
208,208,1719806.490411061,6043903.926646513,0.244434767
209,209,1723185.964770892,6043857.420382143,1.500599994
210,210,1719668.295894878,6043886.383186885,-0.797500029
