OID,FID_,X,Y,BCE_Whanga
412,412,1836079.208052994,5928109.344492437,0.141300004
413,413,1836272.837036425,5928107.580757483,1.199000037
414,414,1836303.747838973,5928102.406094511,0.910599999
415,415,1836311.584671049,5928093.044423409,0.97313923
416,416,1835686.566684432,5928112.230231368,0.436590905
417,417,1835146.45124147,5928121.775825795,1.018021819
418,418,1835488.91421953,5928095.717923723,1.233704404
419,419,1834770.736914571,5928121.870513894,1.443389537
420,420,1835476.669052979,5928086.154229344,1.304307683
421,421,1834794.777690455,5928099.870075568,1.422049994
422,422,1835486.802070262,5928069.48533687,1.134799993
423,423,1835740.717242555,5928058.843147521,0.236850005
424,424,1834808.116872899,5928081.786454476,1.399132072
425,425,1835507.864385661,5928055.293235512,1.551250004
426,426,1835515.609361934,5928045.104101434,1.364580271
427,427,1835531.374217403,5928034.693738312,1.31203701
428,428,1835747.911535926,5928028.717919674,0.031925002
429,429,1834825.663270972,5928047.295851325,1.397670194
430,430,1835755.380992198,5928008.560617239,0.215822787
431,431,1834986.881053186,5928027.453679808,1.318468961
432,432,1834887.818880745,5928034.3861039,1.226391022
433,433,1836109.521151639,5928032.409288201,0.721658785
434,434,1834947.70296403,5928012.658249089,1.308000028
435,435,1836107.256506746,5927968.709718066,0.957592594
436,436,1834851.319575563,5928020.509258788,1.222117217
437,437,1836020.892977596,5927982.281043163,1.113443916
438,438,1835761.749466195,5927948.53156242,0.419050633
439,439,1836070.445510074,5927961.89296722,0.809053153
440,440,1836114.460551032,5927938.986462278,1.327107185
441,441,1835773.070130511,5927937.658921336,0.295439255
442,442,1836082.602742343,5927938.426210761,0.742223302
443,443,1836133.441154387,5927939.580986361,0.3740639
444,444,1836098.788567567,5927930.635333748,0.778423061
445,445,1835760.936548284,5927922.841312204,0.353249997
446,446,1835802.434189103,5927919.525791755,0.270971431
447,447,1835995.620173096,5927922.418814871,0.782290163
448,448,1836114.591540086,5927920.166759562,1.0981579
449,449,1835808.255357926,5927907.245489399,0.021000012
450,450,1836130.268353843,5927905.819604732,0.361313559
451,451,1836145.719034217,5927868.551503923,-0.364064519
452,452,1836160.535418765,5927857.706292277,-0.305518516
453,453,1835783.331543495,5927858.155757299,0.230800004
454,454,1836168.279460174,5927847.516516657,-0.332443039
455,455,1835775.036538198,5927848.409285587,0.2739375
456,456,1836176.023482405,5927837.326732961,-0.372949996
457,457,1836189.869863094,5927834.872375363,0.48853847
458,458,1836183.767485461,5927827.136941186,-0.33817499
459,459,1836191.23571874,5927806.979192611,-0.353449995
460,460,1836022.373543091,5927801.471989833,0.946636376
461,461,1836214.191744366,5927766.441793796,-0.290911393
462,462,1836041.726319322,5927767.163195767,0.843933348
463,463,1836221.935631615,5927756.251960983,-0.287499993
464,464,1836229.679499686,5927746.062120093,-0.080199989
465,465,1836245.416038904,5927735.619285616,-0.258556956
466,466,1835996.696141533,5927737.541970261,1.069373427
467,467,1836258.433938372,5927722.379360731,0.03353333
468,468,1835719.605819281,5927730.233383653,0.94954321
469,469,1836028.199840322,5927721.909078986,1.003925942
470,470,1836003.442168252,5927712.41658809,1.165450962
471,471,1835698.731212472,5927700.883089971,1.584049989
472,472,1835881.211634083,5927709.546381702,1.075888919
473,473,1835689.886088518,5927671.200670866,1.037350007
474,474,1835769.644948532,5927659.224236158,1.24673216
475,475,1836291.077990759,5927644.607195684,-0.31307499
476,476,1835697.492870939,5927656.027372191,1.215378903
477,477,1835745.311034798,5927649.920661174,1.088254564
478,478,1835994.068878092,5927642.334713078,1.103999972
479,479,1835728.996715291,5927640.395594347,1.039690911
480,480,1835986.836185306,5927627.697745188,1.274956539
481,481,1835706.387657193,5927627.452938753,1.252903123
482,482,1835719.945979345,5927612.973048126,1.101312488
483,483,1836228.149973542,5927578.911651098,-0.406555565
