OID,FID_,X,Y,BCE_Whanga
305,305,1733779.953705828,6039966.454503508,0.3186
306,306,1718810.030515419,6040174.966427138,-0.253306243
307,307,1733779.066882408,6039946.542980209,0.270367087
308,308,1733770.570561582,6039921.754814488,0.136928572
309,309,1718780.959729317,6040120.526929907,-0.826512814
310,310,1733786.693367639,6039920.972818253,0.36240196
311,311,1733793.104150823,6039896.405408786,0.453830192
312,312,1733778.163887542,6039886.75692471,0.388949997
313,313,1718778.221122054,6040151.901504178,-0.22379018
314,314,1718796.664795284,6040080.452740279,-0.789151883
315,315,1718804.650934151,6040070.379727508,-0.625824994
316,316,1731049.406833294,6039897.65625967,-0.912999988
317,317,1718821.642137622,6040103.31934351,0.456224772
318,318,1718842.649299857,6040047.866684711,0.71069564
319,319,1730967.323097402,6039839.071984755,-0.607913057
320,320,1718772.317221072,6040076.061196055,0.759961289
321,321,1730948.068662875,6039820.96095079,-0.155957871
322,322,1733780.65741491,6039750.603332787,0.436657405
323,323,1730920.209700648,6039779.523221386,0.53787889
324,324,1718934.711939992,6039934.87966163,0.989120478
325,325,1718876.49051926,6039907.06582787,-0.80354708
326,326,1733779.166568303,6039687.440256483,0.246000001
327,327,1718859.082360724,6039890.26334951,-0.884925009
328,328,1720328.736612067,6039870.416506168,0.431599998
329,329,1733766.883004733,6039677.629036634,0.275625002
330,330,1718858.832558522,6039938.028781938,0.285941036
331,331,1729950.437625787,6039724.488463318,0.523219518
332,332,1730055.349301784,6039711.094438604,1.136152172
333,333,1718655.204566153,6039861.186808063,-0.221703712
334,334,1718822.142963716,6039860.861371035,-0.845175
335,335,1718639.157364432,6039853.553147342,-0.797142854
336,336,1718769.231933186,6039851.605243925,-0.873117666
337,337,1720373.677946037,6039829.60140873,0.481874135
338,338,1730075.825088828,6039692.730314669,0.418056605
339,339,1718724.440605458,6039842.239958609,-0.876834335
340,340,1720251.361815335,6039842.349898609,0.523344681
341,341,1730095.995399984,6039682.470273584,0.257974356
342,342,1718699.948308892,6039832.602389225,-0.835215195
343,343,1730111.954358662,6039662.318276135,0.168999999
344,344,1730895.284970361,6039635.824622038,-0.505664899
345,345,1733765.528365862,6039587.950139608,0.195919541
346,346,1729928.621808644,6039693.187565874,0.307698793
347,347,1729739.400673802,6039621.9389276,0.418538469
348,348,1730249.267213197,6039611.194282757,0.150367345
349,349,1730882.663607085,6039606.111803679,-0.212134989
350,350,1718907.824047826,6039765.092260039,1.083427891
351,351,1729696.973960325,6039608.607591446,0.410925002
352,352,1733770.95989245,6039558.455362774,0.460276786
353,353,1719693.067008412,6040442.00992513,0.753627025
354,354,1730882.221807992,6039576.218869382,-0.450112507
355,355,1733756.247028308,6039534.491046565,0.062163122
356,356,1733731.996102376,6039518.690370727,-0.108425
357,357,1729631.500720092,6039565.622782464,0.200620151
358,358,1729663.83085397,6039572.625474678,-0.0304329
359,359,1733698.673599059,6039492.730751229,-0.221000012
360,360,1729524.849437646,6039541.362028521,0.335636369
361,361,1727673.346023732,6039555.893584155,-0.037804875
362,362,1727718.552304227,6039532.819443561,-9999.0
363,363,1720039.855200162,6039636.354001285,1.086322374
364,364,1727771.003698893,6039525.102922009,0.441166673
365,365,1723159.033285354,6039583.397082119,-0.607093758
366,366,1727795.25578576,6039516.660321588,0.429475007
367,367,1733015.958212504,6039439.980527876,-0.18953847
368,368,1732983.193739672,6039430.161992778,0.286209881
369,369,1727859.924201609,6039495.794043613,0.681374998
370,370,1732873.72748301,6039421.97843028,0.161775001
371,371,1720032.377659608,6039575.459900405,0.782389346
372,372,1720015.733926499,6039545.787502429,0.876999995
373,373,1723279.507839696,6039486.001462942,-0.093248509
374,374,1722966.566457029,6039465.437621175,-0.430427716
375,375,1723279.161033421,6039461.091110103,-0.349600001
376,376,1719983.336325517,6039519.559300496,0.884930868
377,377,1722970.349371872,6039445.452921726,0.283769229
378,378,1722962.091684061,6039435.601512558,-0.024425001
379,379,1723270.556187848,6039426.329564909,-0.264396456
380,380,1719969.964391556,6039469.852970938,0.900352117
381,381,1732834.499076838,6039243.168720997,0.040204545
382,382,1723259.129469071,6039383.302204785,-0.588703321
383,383,1732858.707416333,6039232.839069109,0.304473252
384,384,1720005.723769312,6039406.400108327,0.822775
385,385,1732913.573216497,6039218.244660035,0.577923073
386,386,1720013.707928522,6039396.325944185,0.81015001
387,387,1732184.341122185,6039223.203756177,-9999.0
388,388,1732930.520373313,6039208.621809602,0.636583346
389,389,1732863.77153206,6039209.507972162,0.286797022
390,390,1732946.936836593,6039199.143625102,0.662916669
391,391,1723242.371556955,6039343.440405759,-0.620508482
392,392,1732960.265822719,6039190.603784006,0.688555559
393,393,1722838.366886777,6039297.793523626,-0.290549999
394,394,1723221.211475034,6039307.599483876,-0.518532565
395,395,1732932.749477908,6039165.009728754,0.760594321
396,396,1722813.731265011,6039278.205313579,-0.255149994
397,397,1723206.296446654,6039275.907849489,-0.577499981
398,398,1732382.234213885,6039140.310554462,-0.922150001
399,399,1732868.841910462,6039133.659588243,0.444144824
400,400,1722789.186606805,6039268.598257122,-0.316368646
401,401,1732405.139500538,6039133.323698292,-0.858931011
402,402,1732438.771083903,6039119.531978565,-9999.0
403,403,1722730.151492176,6039250.267496738,0.036960668
404,404,1732454.860543633,6039109.324756956,-0.813767416
405,405,1732816.167437215,6039103.91223752,0.488324999
406,406,1722707.631392153,6039239.809930987,0.338175001
407,407,1732475.009589196,6039099.056767272,-0.890545433
