OID,FID_,X,Y,BCE_Tamaki
1060,1060,1767113.453077751,5911652.62213615,1.159132259
1061,1061,1767574.652544902,5911603.836522399,-0.690887397
1062,1062,1767573.495502274,5911587.147705493,0.330375003
1063,1063,1767637.410729309,5911580.900464752,-0.837842339
1064,1064,1768125.515092676,5911571.249507044,-0.196790134
1065,1065,1765844.835702787,5911606.132520341,-0.520625021
1066,1066,1766608.996307286,5911591.172342981,-0.01525
1067,1067,1767602.444529197,5911577.916978434,0.451269844
1068,1068,1767665.220025494,5911570.380627378,-0.679874229
1069,1069,1766620.803287711,5911580.970084679,-0.088000001
1070,1070,1767621.014968131,5911561.284601799,1.641249986
1071,1071,1768043.940662439,5911557.579371459,-0.749335183
1072,1072,1766628.609474497,5911570.846155246,-0.053375001
1073,1073,1765836.250039567,5911576.388834108,-0.673625002
1074,1074,1766648.417895051,5911560.487174855,-0.071265823
1075,1075,1767669.149546677,5911547.739526709,0.927469881
1076,1076,1767996.699167639,5911533.917169916,-0.544375021
1077,1077,1768028.705884589,5911533.283823899,2.092500006
1078,1078,1768060.712603392,5911532.650357114,0.924125008
1079,1079,1768118.010112692,5911532.256039575,0.669565213
1080,1080,1766510.451181014,5911564.533456513,0.608448033
1081,1081,1766588.375342776,5911551.896146843,0.920185193
1082,1082,1766668.226488472,5911550.127789759,-0.118583336
1083,1083,1767164.328952597,5911540.375096049,0.545000006
1084,1084,1767184.333210127,5911539.980950484,0.234187481
1085,1085,1767484.493835239,5911539.050681932,0.014937499
1086,1086,1767851.641219441,5911540.81414043,-0.683056609
1087,1087,1767940.490281747,5911525.058539192,1.642098757
1088,1088,1768076.617315787,5911527.35023227,1.087701855
1089,1089,1768180.526002551,5911519.580341898,0.95727274
1090,1090,1767476.197142495,5911524.258723847,0.029875
1091,1091,1767780.167068101,5911525.660420117,0.656781378
1092,1092,1768094.587953032,5911514.790867635,1.122500009
1093,1093,1768188.344642458,5911510.181881913,1.937124971
1094,1094,1766450.538421496,5911542.181520043,0.38707317
1095,1095,1766526.58500635,5911541.41328238,1.197100414
1096,1096,1767467.998943172,5911514.449861359,0.007974681
1097,1097,1767821.704525298,5911515.369139303,0.786118011
1098,1098,1768204.249245331,5911504.881513666,1.596499999
1099,1099,1768220.055096815,5911494.597761488,0.860562496
1100,1100,1765755.440240424,5911527.927518288,0.010133332
1101,1101,1766443.398789285,5911514.656001941,2.654500009
1102,1102,1768227.760532667,5911479.489169539,0.655000014
1103,1103,1767853.552468728,5911493.766048375,1.137553198
1104,1104,1765762.873154349,5911508.028480474,-0.299249991
1105,1105,1766590.536279496,5911513.759169514,1.129303611
1106,1106,1767446.390480546,5911485.617211939,0.065150376
1107,1107,1767867.743795093,5911466.703396301,1.316666659
1108,1108,1767882.691280579,5911478.47126139,0.64276786
1109,1109,1766634.850568031,5911480.989361842,0.967250004
1110,1110,1767427.008175597,5911465.405072336,0.046249998
1111,1111,1765754.579715048,5911493.234709872,0.203562501
1112,1112,1766663.046626329,5911478.624114392,0.801778843
1113,1113,1766682.664412247,5911470.080315205,0.80075
1114,1114,1766882.689550705,5911465.424097405,0.069230767
1115,1115,1767882.744515893,5911446.637016127,0.256842103
1116,1116,1768202.965832581,5911440.097953429,1.337374997
1117,1117,1768271.14792889,5911482.290613847,0.390090387
1118,1118,1766698.471881244,5911459.799455781,1.017500011
1119,1119,1766921.181505817,5911475.011159617,-0.730978451
1120,1120,1767418.613377225,5911445.629854122,0.278999996
1121,1121,1768194.766794967,5911430.289767115,1.693874996
1122,1122,1768354.798575903,5911427.118026522,0.315750006
1123,1123,1766714.279312684,5911449.518565455,0.951410246
1124,1124,1766794.730685015,5911472.254373353,0.004431635
1125,1125,1766928.257290982,5911453.338045241,0.54881355
1126,1126,1766962.327632438,5911444.644030058,0.360874995
1127,1127,1767882.350368667,5911426.703624269,0.353571428
1128,1128,1768186.567775856,5911420.481573408,3.023714293
1129,1129,1768308.498792012,5911429.08959325,0.767711013
1130,1130,1766722.085158666,5911439.394771034,1.391125016
1131,1131,1767034.145614957,5911433.261157274,1.100631429
1132,1132,1767404.893283051,5911426.362546643,0.199406781
1133,1133,1767850.318916913,5911417.892132252,3.546304319
1134,1134,1768178.394148985,5911410.641058439,3.171944429
1135,1135,1768378.408032789,5911406.70859499,0.342624999
1136,1136,1765665.689296419,5911450.100144865,0.381499996
1137,1137,1765681.69061232,5911449.79004845,-0.190124997
1138,1138,1766729.890985549,5911429.270968645,1.019749999
1139,1139,1766749.481786805,5911449.603889961,0.736823901
1140,1140,1767041.282884476,5911452.503388652,-0.582472812
1141,1141,1767130.75100765,5911430.496682812,0.479022353
1142,1142,1767836.199939649,5911406.602281073,2.99124996
1143,1143,1768170.354238242,5911400.64034444,1.514133333
1144,1144,1768186.33041711,5911400.343819139,-0.127543861
1145,1145,1768350.268872128,5911408.448570821,0.616042395
1146,1146,1765659.098890693,5911439.960625415,1.780425524
1147,1147,1767393.822737467,5911406.236215408,0.200625004
1148,1148,1768370.109988421,5911391.917221867,0.413562503
1149,1149,1765673.300126524,5911430.0131342,-0.314875
1150,1150,1767233.693672206,5911404.40673033,1.335921052
1151,1151,1768162.078609878,5911385.421150115,0.579121623
1152,1152,1768193.77958741,5911380.456257627,3.337200008
1153,1153,1767377.426665039,5911386.618261072,0.123875002
1154,1154,1768177.224152887,5911361.044211617,0.099272723
1155,1155,1766749.025659685,5911398.820428573,1.155723266
1156,1156,1768408.747248573,5911373.466365893,0.304856714
1157,1157,1766760.529235246,5911375.492072926,1.193448246
1158,1158,1767240.811743911,5911359.399033225,1.780250004
1159,1159,1767830.715728466,5911365.333433057,1.679163444
1160,1160,1768425.047874323,5911336.716139403,1.659245273
1161,1161,1767392.420860652,5911349.413659828,0.751004673
1162,1162,1768144.835266666,5911331.507467584,3.815178579
1163,1163,1768394.75036129,5911337.202512597,0.792849315
1164,1164,1765416.086743993,5911375.205486095,0.019374999
1165,1165,1765432.089740825,5911374.893395981,-0.46250001
1166,1166,1768136.728019183,5911321.584802995,4.013137251
1167,1167,1768408.635047557,5911316.373435793,2.421499971
1168,1168,1768440.47551977,5911315.540559519,0.229636367
1169,1169,1765112.050899775,5911370.890255435,0.652631554
1170,1170,1767216.29980574,5911329.861616821,1.447142863
1171,1171,1767260.189669471,5911382.608433967,0.310896699
1172,1172,1767809.257462692,5911333.790865147,1.287142857
1173,1173,1765103.971841999,5911360.938265319,0.611891895
1174,1174,1767208.020632321,5911320.162690075,1.036624996
1175,1175,1767407.612738325,5911320.650006752,0.944324314
1176,1176,1768422.176984041,5911303.381869033,2.906666655
1177,1177,1767199.822900691,5911310.353585799,1.781249996
1178,1178,1767423.87765116,5911306.665190747,1.014074068
1179,1179,1768156.933665505,5911295.540723593,5.01666673
1180,1180,1765154.161719345,5911366.055043935,0.387464008
1181,1181,1767191.625187568,5911300.544474129,2.428666672
1182,1182,1767349.524314065,5911317.71577325,2.881322821
1183,1183,1768442.726101978,5911283.725399874,4.737156924
1184,1184,1765135.067043469,5911330.824010027,0.178124998
1185,1185,1767399.75702324,5911292.167591088,1.902569445
1186,1186,1767439.487417313,5911286.416217691,1.141818178
1187,1187,1768142.417058845,5911272.753223537,0.386216215
1188,1188,1768463.958495661,5911272.428696397,4.959756124
1189,1189,1765023.090229891,5911321.32428534,0.89903845
1190,1190,1765046.874417515,5911322.574534665,0.75599999
1191,1191,1765062.874812196,5911322.984563011,0.648599997
1192,1192,1767415.492948635,5911276.575867504,4.261363669
1193,1193,1768127.927270325,5911286.623813219,4.374697969
1194,1194,1768482.801870726,5911263.056475968,3.216163518
1195,1195,1765014.91051415,5911312.880212289,0.963918924
1196,1196,1767431.459937934,5911267.009665706,5.710000277
1197,1197,1765008.345472855,5911303.05978378,0.969024367
1198,1198,1767447.439553623,5911256.61674582,3.473750018
1199,1199,1768121.855585212,5911246.414202288,3.181533752
1200,1200,1768508.789074585,5911242.966681775,3.381926364
1201,1201,1767462.839689871,5911245.543998234,1.329999987
1202,1202,1767471.043335022,5911236.097468674,1.391000038
1203,1203,1765014.800351285,5911278.08133069,2.738995822
1204,1204,1765109.899742614,5911271.490558575,-0.056962026
1205,1205,1765333.951544248,5911267.857749718,0.501698126
1206,1206,1765352.376687462,5911271.114774443,0.332810655
1207,1207,1765373.749925955,5911256.385121102,0.268625003
1208,1208,1767241.685079934,5911223.046183446,3.358433695
1209,1209,1765061.504273035,5911252.491290187,0.715974004
1210,1210,1765381.557057783,5911246.26270075,0.229499998
1211,1211,1765941.650133624,5911235.333468964,-0.4607563
1212,1212,1765901.448444912,5911226.148039101,-0.411499997
1213,1213,1765977.461038492,5911224.662760188,-0.398687491
1214,1214,1765077.119344207,5911232.246514895,0.201874999
1215,1215,1765877.24974575,5911216.650881601,-0.383235294
1216,1216,1765933.259045463,5911215.556526951,1.105443049
1217,1217,1765993.268847563,5911214.383492971,-0.352075468
1218,1218,1765857.051972461,5911207.07495617,-0.374374995
1219,1219,1765949.247014594,5911212.641889583,1.834666679
1220,1220,1765068.730606927,5911212.468828806,-0.310769219
1221,1221,1765824.851994374,5911197.733792866,-0.389124999
1222,1222,1765973.424684793,5911196.707005698,2.373877608
1223,1223,1766028.885280089,5911193.745768921,-0.259875009
1224,1224,1765060.53557223,5911202.657937482,-0.191875
1225,1225,1765800.653599839,5911188.235592393,-0.3648125
1226,1226,1765989.327983164,5911186.833467124,2.21840908
1227,1227,1767189.019888222,5911160.890388,2.595789485
1228,1228,1767212.066324518,5911244.237284398,0.796906265
1229,1229,1765776.45516898,5911178.73802889,-0.347437501
1230,1230,1766012.808238004,5911174.715001566,0.587910445
1231,1231,1764996.151958463,5911184.695755594,0.582884625
1232,1232,1765372.110705167,5911181.001050564,1.235040658
1233,1233,1765568.227708015,5911172.830958252,-0.1059375
1234,1234,1766037.244852644,5911173.409496039,-0.088914024
1235,1235,1766068.306506429,5911163.063541021,-0.125750007
1236,1236,1765716.056481141,5911159.975979903,-0.338958329
1237,1237,1766036.828091765,5911154.864303213,0.747796606
1238,1238,1767172.285968314,5911131.425929882,4.889722188
1239,1239,1767209.341209448,5911136.377716411,0.835545018
1240,1240,1764956.599765494,5911163.734860095,0.734464289
1241,1241,1765011.738870682,5911162.997961884,-0.036938762
1242,1242,1765144.206537791,5911161.733367749,0.779181808
1243,1243,1766052.03442229,5911148.485035983,0.522658225
1244,1244,1767164.30458322,5911121.373216444,3.503428648
1245,1245,1764948.454802421,5911153.862975581,0.648421039
1246,1246,1765117.864940691,5911159.878687239,0.534444443
1247,1247,1765173.873305756,5911145.225048638,1.244813664
1248,1248,1766065.549171731,5911130.6188559,1.749282286
1249,1249,1767163.11251934,5911101.694907345,2.202499988
1250,1250,1765098.990352583,5911138.763239318,0.348290598
1251,1251,1766076.252862619,5911115.002640922,3.513414598
1252,1252,1765129.49466281,5911122.058957665,1.001041669
1253,1253,1765201.007350148,5911127.539502589,1.278762384
1254,1254,1765639.768448711,5911146.7288721,0.182119047
1255,1255,1767155.68162902,5911086.885395343,4.086562504
1256,1256,1767193.176803598,5911093.547055845,0.997647045
1257,1257,1766157.231950623,5911094.29964838,-0.111210857
1258,1258,1767163.107187069,5911071.783356545,4.380845053
1259,1259,1765122.122340002,5911102.088726437,0.975671628
1260,1260,1766105.025880121,5911094.417202792,2.74291443
1261,1261,1765228.202911919,5911102.581497308,1.105898301
1262,1262,1765290.280155048,5911088.714594743,0.921454545
1263,1263,1765564.064425817,5911115.583105262,0.368073703
1264,1264,1766130.900301914,5911078.822367573,2.081654147
1265,1265,1766178.666027478,5911076.154841542,-0.184687497
1266,1266,1767170.814086841,5911056.675551134,4.573818163
1267,1267,1765394.842358645,5911076.506054027,0.034313726
1268,1268,1766146.702938394,5911068.43828173,1.541641786
1269,1269,1767186.522046384,5911041.410516318,4.515636375
1270,1270,1764934.93004623,5911085.306731591,0.828260864
1271,1271,1765261.81734345,5911079.560699767,1.058437493
1272,1272,1766162.505603967,5911058.054170227,0.921925928
1273,1273,1765298.128493657,5911065.81280346,1.184406792
1274,1274,1765576.214098767,5911053.676091596,0.89813952
1275,1275,1766178.292780865,5911046.906871099,0.689659864
1276,1276,1766201.986700896,5911040.801658168,-0.183625
1277,1277,1767210.417614024,5911026.466600393,2.77252493
1278,1278,1764953.614034497,5911055.180014001,0.626874996
1279,1279,1765329.979768783,5911049.360681849,3.481724143
1280,1280,1766186.33646823,5911031.835393926,2.484242434
1281,1281,1766209.792509418,5911030.678175178,-0.198749997
1282,1282,1765346.14850687,5911038.508082917,2.277931027
1283,1283,1765568.445876376,5911033.615053947,0.820689648
1284,1284,1766217.59881742,5911020.554927524,-0.248481018
1285,1285,1767202.244761587,5911008.55960068,5.868333181
1286,1286,1764961.227822365,5911035.091241716,0.548124989
1287,1287,1765359.494072791,5911025.831761965,2.765499998
1288,1288,1765457.102799866,5911015.47051553,0.052278481
1289,1289,1765376.993987386,5911007.181940933,2.92346154
1290,1290,1765472.91049508,5911005.19198022,0.044
1291,1291,1764977.03635068,5911024.81364648,0.033149999
1292,1292,1765480.717359479,5910995.069261095,0.066
1293,1293,1766640.718787348,5910972.57906071,0.234285714
1294,1294,1765392.937505717,5910987.373148038,3.040596987
1295,1295,1765492.524937015,5910984.868214432,0.058633541
1296,1296,1765507.512865809,5910968.0886783,0.007928995
1297,1297,1765414.315717899,5910964.875005381,2.351666648
1298,1298,1766221.810634729,5910971.517895696,-0.017762836
1299,1299,1765430.962008206,5910936.21643742,4.22775514
1300,1300,1765391.047845659,5910896.720775758,0.927567561
1301,1301,1765383.415302299,5910886.818219295,0.968769212
1302,1302,1764981.020203676,5910886.059130541,0.738841459
1303,1303,1765534.781768982,5910864.399421262,0.545599993
1304,1304,1764961.719512052,5910880.233370299,0.706378829
1305,1305,1765405.636943592,5910847.177160565,0.494821426
1306,1306,1765421.638836734,5910846.865342659,0.784909087
1307,1307,1765388.012777737,5910840.777839295,0.830034481
1308,1308,1765478.100134335,5910827.080338761,4.102777883
1309,1309,1765525.262462246,5910824.904464782,0.757818175
1310,1310,1766893.581471304,5910797.910064526,1.219624971
1311,1311,1765396.718112477,5910817.35080943,1.033773576
1312,1312,1765421.056166272,5910816.96535966,0.527142856
1313,1313,1766861.380867021,5910788.573709747,1.320379731
1314,1314,1765435.000256323,5910796.929244618,0.848780491
1315,1315,1765493.823745009,5910801.743364412,2.003193264
1316,1316,1765521.269836106,5910795.453937727,0.809999988
1317,1317,1765556.82257476,5910794.86754986,2.946600027
1318,1318,1765604.845992557,5910793.239637748,1.201791626
1319,1319,1765628.848699105,5910792.771338419,1.294375034
1320,1320,1766876.833350479,5910768.530092631,1.234259217
1321,1321,1765391.764136208,5910773.486044647,0.772500008
1322,1322,1765500.542795241,5910780.318198491,1.376437499
1323,1323,1765627.357493859,5910773.406654262,1.298793141
1324,1324,1766837.36852009,5910749.656334627,1.166515144
1325,1325,1766806.64718225,5910735.43434273,1.082499981
1326,1326,1765892.289747927,5910747.525436427,0.829459465
1327,1327,1766796.445645409,5910728.763978824,0.878965525
1328,1328,1766900.142691734,5910728.669044604,1.959855038
1329,1329,1765374.728708582,5910744.708921976,0.811111132
1330,1330,1765508.091235933,5910755.305097773,1.096958334
1331,1331,1765884.630130214,5910737.23303029,1.360483859
1332,1332,1766772.38921822,5910718.891990113,0.858888876
1333,1333,1765367.404864591,5910733.396749016,0.870000005
1334,1334,1765619.515628221,5910732.929455062,1.210370408
1335,1335,1766819.863016599,5910712.364743355,1.060434791
1336,1336,1765499.738538127,5910725.238746637,3.00805553
1337,1337,1766752.978578427,5910706.467467916,0.625414019
1338,1338,1766795.610768967,5910700.131497201,1.383374996
1339,1339,1765358.556519607,5910714.640112982,0.811999989
1340,1340,1766811.909806366,5910696.721261832,1.147519985
1341,1341,1765514.750102866,5910711.494313349,1.22529969
1342,1342,1765610.93927052,5910703.587860681,1.20859652
1343,1343,1766827.101101859,5910684.728427334,1.560476168
1344,1344,1765507.834910972,5910690.482204042,1.360813313
1345,1345,1765586.547964778,5910684.12279403,1.20345452
1346,1346,1766550.802558323,5910665.056360842,-0.361937493
1347,1347,1766686.203139697,5910679.694579447,0.217433581
1348,1348,1765551.604356612,5910681.291614717,1.382994673
1349,1349,1766530.605044563,5910655.482037202,-0.511265826
1350,1350,1766578.692420419,5910654.435381026,0.27288889
1351,1351,1765578.356432392,5910666.402875202,1.250540492
1352,1352,1766594.32893243,5910653.08358407,0.336530609
1353,1353,1766624.89236177,5910646.583264842,0.366960003
1354,1354,1765350.036313356,5910673.14455034,1.023478276
1355,1355,1766513.692772217,5910643.350326519,-0.582591468
1356,1356,1765353.905787476,5910648.574918211,1.062278465
1357,1357,1765370.00439008,5910653.246519083,1.095187489
1358,1358,1766490.014913834,5910626.36622887,-0.666375016
1359,1359,1765381.71425055,5910638.06270027,1.170687493
1360,1360,1765360.74066047,5910618.530431064,1.17698113
1361,1361,1765401.702201961,5910613.188212764,1.283255258
1362,1362,1766583.872131957,5910514.849573218,0.959249999
1363,1363,1766627.615604814,5910532.302019903,1.099111598
1364,1364,1766678.706779231,5910519.746512973,1.385328726
1365,1365,1766607.843930732,5910504.609763637,1.033272731
1366,1366,1765287.37664625,5910520.254942034,1.433250022
1367,1367,1765302.832151284,5910500.214292779,1.463750007
1368,1368,1766543.086525359,5910475.76785305,1.137999991
1369,1369,1766523.040192324,5910498.928616838,0.460592512
1370,1370,1766558.892210407,5910465.487180109,1.485512818
1371,1371,1765278.290283053,5910492.578243114,1.751028885
1372,1372,1766580.24036303,5910442.374894204,1.185000017
1373,1373,1766598.199400281,5910426.452076999,2.818928557
1374,1374,1766361.879826601,5910327.011534377,0.50215962
1375,1375,1766271.740218723,5910311.593060064,0.560318468
1376,1376,1766203.351685856,5910292.987331021,0.542083336
1377,1377,1765443.115226931,5910297.870739982,0.075375
1378,1378,1765425.948774417,5910238.382620614,0.212624997
1379,1379,1765421.237554238,5910208.711701612,0.164472048
1380,1380,1766170.092351977,5910284.246485528,0.307528132
1381,1381,1765871.825686771,5910123.914701044,0.119859154
1382,1382,1765895.670394041,5910119.73984094,0.449642855
1383,1383,1765879.790097884,5910109.677308463,0.434285707
1384,1384,1765422.83992056,5910108.827277184,0.081272728
1385,1385,1765839.436472552,5910100.696704996,0.127
1386,1386,1765798.656330472,5910061.611572376,0.275500002
1387,1387,1765406.365536282,5910063.643501983,0.140487807
1388,1388,1765790.461405425,5910051.801187972,0.297749999
1389,1389,1765782.266498893,5910041.990796166,0.325999995
1390,1390,1765406.06298796,5910039.361078238,0.08875
1391,1391,1765774.034454579,5910022.009413168,0.604000002
1392,1392,1765389.285743769,5909999.806262957,0.301749993
1393,1393,1765341.090603511,5909990.774907073,0.678874996
1394,1394,1765285.416535491,5909981.144028262,1.383333305
1395,1395,1765308.910067707,5909982.158385512,1.143124998
1396,1396,1765324.910323393,5909981.8466936,0.954400001
1397,1397,1765277.756209309,5909971.065689046,1.312142832
1398,1398,1765372.702896729,5909970.217775296,0.270624998
1399,1399,1765269.661593028,5909960.862310346,1.331666673
1400,1400,1765292.349860189,5909962.014264164,1.312963002
1401,1401,1765320.834714304,5909952.102237274,4.064705865
1402,1402,1765732.318947941,5909943.261606293,0.491874997
1403,1403,1765261.066013091,5909947.088876043,1.374086048
1404,1404,1765340.337670072,5909941.275215361,1.545205478
1405,1405,1765361.261251375,5909949.552259867,0.431528502
1406,1406,1765348.026956713,5909930.925216471,0.713717935
1407,1407,1765371.186853446,5909922.39478782,0.296701033
1408,1408,1765731.832331344,5909918.344815926,0.394937506
1409,1409,1765355.623994527,5909910.821781057,1.831168842
1410,1410,1767194.988958154,5909823.347541195,2.121428577
1411,1411,1766066.486049687,5909836.863268512,1.227532456
1412,1412,1767187.579909291,5909814.187334651,5.812222216
1413,1413,1767254.809921201,5909814.26968978,1.133738287
1414,1414,1767298.542140376,5909813.024643237,1.019272732
1415,1415,1767346.216829844,5909810.706902625,2.116333359
1416,1416,1765379.257715208,5909878.589962109,0.805687503
1417,1417,1765400.031187012,5909843.946852575,0.305211866
1418,1418,1766090.020404841,5909826.793945725,1.204074102
1419,1419,1767317.740206401,5909803.136427061,0.975504588
1420,1420,1767353.525324486,5909802.633189805,1.414761872
1421,1421,1765386.057691116,5909830.451777572,1.037692305
1422,1422,1766044.257355378,5909825.841077586,1.215822452
1423,1423,1767284.220277874,5909802.238944192,2.851255229
1424,1424,1766116.835492435,5909809.338882918,1.365765311
1425,1425,1767153.591560191,5909784.917302709,1.529843742
1426,1426,1767306.099717361,5909783.199948587,3.456891938
1427,1427,1765393.595125497,5909810.283374493,0.670249985
1428,1428,1767233.013125885,5909775.991916542,1.162000015
1429,1429,1767314.299315719,5909773.853294578,3.341864422
1430,1430,1765400.817393853,5909800.172285694,0.596363628
1431,1431,1766105.240048689,5909786.614021654,2.547636327
1432,1432,1767057.434998239,5909767.67268106,3.588840635
1433,1433,1767339.171440847,5909770.921115124,0.99633888
1434,1434,1765426.192519314,5909807.126779344,0.100017825
1435,1435,1766121.073615697,5909773.230316901,2.408478256
1436,1436,1766224.802199383,5909764.223116352,1.284130433
1437,1437,1767169.055735519,5909748.32053283,1.1075824
1438,1438,1765975.881241791,5909772.711940662,1.276743305
1439,1439,1765400.178542384,5909764.723388692,0.76576577
1440,1440,1765984.774251138,5909749.050133835,1.252948726
1441,1441,1767050.053420889,5909718.284415806,1.298222205
1442,1442,1765992.228233643,5909728.801198162,1.254749992
1443,1443,1767056.411846276,5909703.705101717,2.439375003
1444,1444,1765927.839169286,5909710.119514082,1.281500003
1445,1445,1767064.378559634,5909684.792614145,3.075887094
1446,1446,1765895.725921436,5909690.36153946,1.274861104
1447,1447,1767070.854329163,5909667.753686712,5.710975635
1448,1448,1765330.858974561,5909693.271607699,1.241917007
1449,1449,1765429.071976478,5909701.665234144,0.302557079
1450,1450,1765871.297369916,5909670.98944514,1.097027017
1451,1451,1765430.874785746,5909669.970025337,0.290375008
1452,1452,1765318.525156973,5909662.39070663,1.218888921
1453,1453,1765894.656275533,5909650.218327397,0.809615397
1454,1454,1767047.578946141,5909626.738813339,1.108846144
1455,1455,1765804.419470329,5909655.300816513,0.839670106
1456,1456,1767018.871240284,5909608.516960786,1.274999964
1457,1457,1765294.982012942,5909632.255032867,1.35271189
1458,1458,1766150.545781976,5909618.218412381,1.172790669
1459,1459,1766202.978656373,5909611.650043345,1.23026739
1460,1460,1765287.068334328,5909612.374521991,1.459444448
1461,1461,1766230.0395888,5909595.876837607,1.233050809
1462,1462,1766245.531727115,5909570.019904371,1.429647894
1463,1463,1766965.291433805,5909549.852508243,2.108533292
1464,1464,1765293.199544505,5909583.154158415,1.360508473
1465,1465,1764996.407489267,5909557.092539296,2.29058822
1466,1466,1766260.698371941,5909554.735108771,1.595238081
1467,1467,1766908.439959577,5909511.146323454,2.497837883
1468,1468,1764991.216611958,5909543.109990652,3.913815779
1469,1469,1765685.722151263,5909532.63586717,0.169160702
1470,1470,1767099.929780371,5909497.477188837,1.016181813
1471,1471,1765615.952795454,5909516.802784818,0.130937499
1472,1472,1766836.079576454,5909492.676463913,2.516800033
1473,1473,1767115.912668169,5909488.12008876,1.043333319
1474,1474,1765009.793890209,5909526.402052596,3.856942698
1475,1475,1767131.536062668,5909476.913536314,1.120185179
1476,1476,1766803.558466398,5909472.284863183,1.167419334
1477,1477,1765033.406994484,5909506.18823202,3.290268834
1478,1478,1765584.768783799,5909490.823120636,-0.117172998
1479,1479,1765051.473765159,5909493.528606072,1.350805355
1480,1480,1765571.176576618,5909477.794802176,0.041374999
1481,1481,1767179.110619554,5909446.265796719,1.14849997
1482,1482,1765059.820195537,5909479.669199011,1.724680842
1483,1483,1765294.866042757,5909486.110849252,1.155249986
1484,1484,1765075.235024589,5909468.189069783,1.528970629
1485,1485,1765747.584070931,5909461.018999544,0.715203252
1486,1486,1765083.619384668,5909458.394577628,2.927407364
1487,1487,1765106.457027079,5909457.140322897,0.828363621
1488,1488,1765307.232330562,5909453.601558194,0.974852924
1489,1489,1765554.010484141,5909448.218349002,-0.55191488
1490,1490,1766994.371950984,5909420.1932528,1.163396278
1491,1491,1765313.902618008,5909443.025349135,0.799433962
1492,1492,1765755.12364981,5909441.02393776,0.733135593
1493,1493,1767034.334033017,5909410.781721473,3.41160714
1494,1494,1765098.374909833,5909437.32433103,3.060000001
1495,1495,1765128.157699405,5909443.794086482,0.863990382
1496,1496,1765194.470436989,5909434.945936973,1.383108108
1497,1497,1765186.117139481,5909425.360526508,1.04342105
1498,1498,1765215.367581296,5909425.311258153,2.4010345
1499,1499,1766041.828927264,5909408.97582176,1.216071455
1500,1500,1766618.684654711,5909396.935390657,1.180047816
1501,1501,1766802.04796865,5909398.848703481,0.324625009
1502,1502,1767056.671725588,5909397.156888993,4.325878835
1503,1503,1765105.838794288,5909417.069332277,4.069874963
1504,1504,1765143.768953914,5909423.549350268,0.880817295
1505,1505,1767067.107565946,5909380.401486471,3.805909076
1506,1506,1767233.74762706,5909376.122025747,1.124599984
1507,1507,1765157.64893622,5909406.441061731,1.204403664
1508,1508,1765225.481013406,5909404.971119209,0.850545449
1509,1509,1765778.223469997,5909394.56474861,1.151911764
1510,1510,1767081.547180233,5909368.426453557,1.201139249
1511,1511,1767249.378591025,5909365.317544252,1.133928544
1512,1512,1766733.365554246,5909365.301571355,0.403855802
1513,1513,1767089.354069299,5909358.306471834,1.221265835
1514,1514,1767265.181327501,5909355.03543839,1.039056617
1515,1515,1767317.008196905,5909352.981156163,1.176769224
1516,1516,1765233.092405618,5909384.881981479,0.774181824
1517,1517,1766409.186760632,5909361.695504814,1.758250002
1518,1518,1766544.719026735,5909364.840515964,0.548702886
1519,1519,1767145.622809703,5909349.367688355,2.801707306
1520,1520,1767285.574673754,5909345.045773963,1.066168214
1521,1521,1767360.948909963,5909342.583270631,0.802328753
1522,1522,1765089.625103097,5909376.86149706,3.975535678
1523,1523,1765793.535307118,5909370.222830814,1.759402971
1524,1524,1765791.678422295,5909423.534722885,0.393279009
1525,1525,1766385.129293397,5909351.984219729,3.430983564
1526,1526,1766704.434056724,5909353.438776119,0.359688474
1527,1527,1767169.350046401,5909338.267341968,1.262500026
1528,1528,1765081.643171031,5909366.732735079,1.497499996
1529,1529,1765801.656359397,5909354.669708964,3.028360655
1530,1530,1766368.870845364,5909342.42884712,1.209866665
1531,1531,1766422.96438975,5909347.349007603,0.339400455
1532,1532,1767193.075368036,5909327.151031926,1.193437491
1533,1533,1767374.545581,5909322.765714991,1.005624978
1534,1534,1765341.251451486,5909405.143936474,0.094750859
1535,1535,1765809.642796472,5909345.411597583,2.224693848
1536,1536,1765872.630781871,5909342.290455642,0.351625006
1537,1537,1766352.60361653,5909332.89322254,0.413624992
1538,1538,1766760.580622554,5909324.884535603,0.299624995
1539,1539,1767209.119683678,5909317.840754131,1.409607836
1540,1540,1767300.984275533,5909314.83016767,1.214859791
1541,1541,1765057.50363647,5909350.739730627,1.330753136
1542,1542,1765824.68942496,5909340.083919103,1.367795269
1543,1543,1766328.409607414,5909323.396505347,0.426625004
1544,1544,1766378.455528512,5909324.908667435,0.294353316
1545,1545,1767224.660596183,5909306.14405669,1.20597221
1546,1546,1765113.040020816,5909338.394505094,4.767692236
1547,1547,1765243.245543859,5909349.256806222,0.427882655
1548,1548,1765857.046913381,5909324.0899665,0.462500001
1549,1549,1766120.226305027,5909317.505407929,1.144556955
1550,1550,1766488.204479638,5909310.292509331,0.272898033
1551,1551,1766716.191433039,5909305.815797077,0.311374998
1552,1552,1767232.435378977,5909295.986304052,1.222972962
1553,1553,1765519.049896138,5909320.065465605,0.315454544
1554,1554,1765872.046486285,5909312.390358873,0.398374997
1555,1555,1766336.017989026,5909303.30661414,0.297100836
1556,1556,1766560.004830686,5909298.91289491,0.279208331
