OID,FID_,X,Y,BCE_Peloro
12094,12094,1663652.695071473,5431740.224000578,-0.803193112
12095,12095,1664476.64749105,5431732.969916866,-0.376513045
12096,12096,1664909.34018722,5431745.474063813,-9999.0
12097,12097,1665402.183385105,5431724.710232809,-0.931999981
12098,12098,1666571.104248609,5431758.31550208,-0.796140134
12099,12099,1667247.711482596,5431724.73195724,-9999.0
12100,12100,1663620.787113323,5431733.876996568,-0.85501945
12101,12101,1664491.758522521,5431722.658290678,-0.471792449
12102,12102,1664834.38298553,5431720.399282622,-9999.0
12103,12103,1665048.427644356,5431717.180703835,-0.833999932
12104,12104,1665439.717120187,5431714.399566981,-0.974999934
12105,12105,1666602.681505889,5431704.429186181,-9999.0
12106,12106,1664208.51369538,5431767.92144142,-0.4703035
12107,12107,1664694.535873337,5431711.294160011,-9999.0
12108,12108,1665483.659718965,5431711.701413345,-0.906928527
12109,12109,1668102.189905635,5431681.713687083,-0.582787846
12110,12110,1668413.561525299,5431687.278681347,-0.66859785
12111,12111,1663569.662251563,5431711.030336361,-0.850781273
12112,12112,1663659.002512096,5431722.969863052,0.445612909
12113,12113,1664596.80112671,5431704.724732196,-9999.0
12114,12114,1664716.710819589,5431705.337712412,-9999.0
12115,12115,1665033.206549891,5431698.097545127,-0.828799939
12116,12116,1666274.994085949,5431694.731606099,-0.945102931
12117,12117,1666620.908466634,5431683.734701991,-0.946399977
12118,12118,1668073.167460896,5431670.293726907,0.124074992
12119,12119,1668150.286657213,5431672.541109669,-9999.0
12120,12120,1668391.419503178,5431668.575901031,-0.634409996
12121,12121,1663551.433068314,5431703.677832077,-0.757268903
12122,12122,1665552.362627507,5431688.452603454,-0.725799981
12123,12123,1666364.829228023,5431676.305987135,-9999.0
12124,12124,1667034.672704814,5431669.961483808,-0.981166693
12125,12125,1668204.010646101,5431662.685063248,-9999.0
12126,12126,1664713.633484562,5431681.581328222,-9999.0
12127,12127,1665574.80176823,5431673.290588738,-0.741860445
12128,12128,1666511.954409857,5431668.979834204,-0.9526229
12129,12129,1668254.30866431,5431653.139114957,-9999.0
12130,12130,1668287.896909393,5431650.115429973,-0.248868127
12131,12131,1668323.441906621,5431657.261080221,0.036042511
12132,12132,1663518.437810263,5431684.311161172,-0.708015372
12133,12133,1664746.853566564,5431670.936022073,-9999.0
12134,12134,1666357.272700602,5431656.223873958,-9999.0
12135,12135,1666419.222192704,5431664.216705916,-0.987374999
12136,12136,1664754.589530019,5431660.484922905,-9999.0
12137,12137,1668049.084142611,5431642.249228451,-0.057514028
12138,12138,1665004.804122385,5431655.705463503,-9999.0
12139,12139,1663930.363464703,5431653.017800761,-0.001916666
12140,12140,1665677.202265522,5431633.779088133,-0.676540472
12141,12141,1666330.663800058,5431626.546729718,-0.986391283
12142,12142,1664723.92489426,5431631.24719087,-9999.0
12143,12143,1665732.218608104,5431622.208662814,-0.907027037
12144,12144,1664971.829739835,5431619.682564276,-9999.0
12145,12145,1665690.89339883,5431612.404093822,-0.533613332
12146,12146,1666266.06367901,5431611.607311305,-0.974717372
12147,12147,1666956.88877562,5431605.737767804,-9999.0
12148,12148,1667033.879637837,5431600.360434451,-9999.0
12149,12149,1666281.962979784,5431601.534704244,-0.942460539
12150,12150,1667045.224593149,5431590.078109435,-9999.0
12151,12151,1663858.699315451,5431617.410894253,-0.11479369
12152,12152,1665702.000165205,5431592.357355327,-0.456624998
12153,12153,1666273.712312197,5431586.968140776,-0.928903849
12154,12154,1667056.569516085,5431579.795769638,-9999.0
12155,12155,1667091.605494495,5431583.167331282,-9999.0
12156,12156,1667113.255855898,5431580.058803061,-9999.0
12157,12157,1663767.643124834,5431604.011585725,-0.105817307
12158,12158,1664946.685519761,5431593.181817737,-9999.0
12159,12159,1666830.441350918,5431572.311954969,-9999.0
12160,12160,1664939.06064644,5431582.858293853,-9999.0
12161,12161,1665733.639161336,5431586.131970385,-0.545489564
12162,12162,1666946.969436741,5431572.95457309,-9999.0
12163,12163,1667931.378863064,5431575.307796502,-0.719816631
12164,12164,1666266.026802831,5431556.452846752,-0.977308752
12165,12165,1664043.986488992,5431565.194014625,-0.146773334
12166,12166,1664113.947004755,5431546.888622826,-0.1745283
12167,12167,1665844.275161988,5431531.436416291,-0.857647079
12168,12168,1666574.450664046,5431524.383261172,-0.633865374
12169,12169,1664010.247092032,5431551.611285957,-0.18495238
12170,12170,1664896.245121199,5431529.783386224,-0.864538486
12171,12171,1666265.24631504,5431521.855521801,-9999.0
12172,12172,1666288.129192346,5431517.433133731,-9999.0
12173,12173,1666898.072485627,5431516.632982844,-9999.0
12174,12174,1667850.035280455,5431513.5983679,-0.686558807
12175,12175,1664188.712177511,5431526.283079864,-0.237588235
12176,12176,1664881.112954685,5431519.937498082,-0.907999933
12177,12177,1664053.184048659,5431517.504210575,-0.222884619
12178,12178,1664098.480825698,5431516.900793414,-0.259999992
12179,12179,1664158.215734666,5431520.792787041,-0.24400961
12180,12180,1664199.659016353,5431515.427660737,-0.2659802
12181,12181,1664207.444974122,5431581.222926459,-0.258054989
12182,12182,1664873.499577523,5431510.032171551,-0.775454494
12183,12183,1664086.53469236,5431533.202337017,-0.209227814
12184,12184,1664113.28129097,5431511.923393505,-0.272977577
12185,12185,1666995.06310992,5431471.065419786,-9999.0
12186,12186,1667017.636431818,5431470.857541976,-9999.0
12187,12187,1664837.906673554,5431486.113534787,-9999.0
12188,12188,1666837.261978623,5431462.543388723,-9999.0
12189,12189,1667823.119715543,5431458.202825478,-0.286750006
12190,12190,1664785.689784494,5431475.110371598,-9999.0
12191,12191,1664743.087608666,5431464.080716697,-0.668857099
12192,12192,1665785.560230334,5431514.579880735,-0.556949587
12193,12193,1665843.172307525,5431451.343643693,-0.747685697
12194,12194,1665779.610546908,5431437.071021928,-0.595139998
12195,12195,1667814.958964871,5431418.385714749,-0.2156625
12196,12196,1667807.295165063,5431403.497193277,-0.49185505
12197,12197,1665854.353412567,5431416.756859047,-0.707811896
12198,12198,1666964.322888017,5431401.535501874,-9999.0
12199,12199,1663860.91813321,5431408.619130296,-0.240533972
12200,12200,1665790.491360124,5431392.093078649,-0.385557141
12201,12201,1665854.850336621,5431392.09197015,-0.812564361
12202,12202,1666956.918696257,5431381.657100474,-9999.0
12203,12203,1666983.502312906,5431381.789009116,-9999.0
12204,12204,1663711.323657307,5431413.603778742,-0.211383601
12205,12205,1666945.806739281,5431370.916012124,-9999.0
12206,12206,1665837.225237276,5431359.257326468,-0.723396201
12207,12207,1666919.32708652,5431347.460102187,-9999.0
12208,12208,1667763.056337068,5431345.398194873,-0.607909705
12209,12209,1664704.037280057,5431352.373416844,-0.453714188
12210,12210,1666855.13023552,5431333.103343816,-9999.0
12211,12211,1665876.524717818,5431336.46182327,-0.664670307
12212,12212,1665982.221586489,5431331.098559992,-0.88138983
12213,12213,1667734.209020508,5431321.621224599,-0.32540257
12214,12214,1663623.41936112,5431341.553050702,-0.753812527
12215,12215,1664553.111627861,5431379.658220616,-9999.0
12216,12216,1664950.082991247,5431327.700120553,-0.302395065
12217,12217,1665902.724232955,5431321.264699669,-9999.0
12218,12218,1666173.444330159,5431318.60301217,-0.947920003
12219,12219,1664540.963139494,5431318.511958167,-9999.0
12220,12220,1664962.056812024,5431314.764412141,-0.162099999
12221,12221,1666949.616767418,5431292.494023139,-9999.0
12222,12222,1667715.888840053,5431284.668936105,-0.253550003
12223,12223,1665925.07115212,5431296.12914921,-0.569157479
12224,12224,1666970.653961355,5431271.824694583,-9999.0
12225,12225,1665977.514798741,5431270.72065274,-0.623432273
12226,12226,1667706.19093911,5431257.747829014,-0.236571413
12227,12227,1665999.996999055,5431260.543497826,-0.76489773
12228,12228,1665097.002652338,5431258.705577401,-0.430690909
12229,12229,1666081.669793365,5431252.082207821,-0.581889208
12230,12230,1667689.980352552,5431245.934781455,-0.351659989
12231,12231,1663667.318191025,5431261.383612457,0.031942857
12232,12232,1666045.006475619,5431245.175204565,-0.807743234
12233,12233,1667673.948881122,5431225.219388135,-0.07255881
12234,12234,1666879.595738967,5431227.009898736,-9999.0
12235,12235,1664712.852459329,5431232.417415704,-9999.0
12236,12236,1665164.452477662,5431228.182110669,-0.551791308
12237,12237,1666091.732150184,5431225.469283033,-0.721985406
12238,12238,1667015.248234937,5431211.574432679,-9999.0
12239,12239,1667663.025740589,5431205.37439333,-0.809416694
12240,12240,1663555.855893015,5431222.239859427,-0.094046319
12241,12241,1667662.291616256,5431185.434633401,-0.84204253
12242,12242,1663523.937238213,5431213.489192866,-0.095568627
12243,12243,1666097.177315966,5431400.572890474,-0.678475858
12244,12244,1666154.076950777,5431185.674551322,-0.892394574
12245,12245,1665201.476438346,5431178.1888258,-1.0
12246,12246,1666442.955826479,5431166.957001721,-0.976111084
12247,12247,1667004.054873899,5431162.187741133,-9999.0
12248,12248,1667662.374355035,5431163.305963024,-0.149075175
12249,12249,1666183.52371813,5431169.11710631,-0.605836737
12250,12250,1663629.018874031,5431217.521684481,-0.102815684
12251,12251,1664606.894247733,5431163.546638559,-9999.0
12252,12252,1665230.124365837,5431168.868472618,-0.917585102
12253,12253,1666194.628430041,5431149.069569305,-0.732657138
12254,12254,1663494.203699344,5431189.250768169,-0.118875565
12255,12255,1667645.268436678,5431126.45180607,0.098409094
12256,12256,1663689.084111307,5431151.692642114,-0.122365385
12257,12257,1667638.988848953,5431115.934492646,-0.046999995
12258,12258,1663470.984924427,5431147.87994747,-0.12127273
12259,12259,1663665.379900118,5431153.605778277,-0.201711227
12260,12260,1663711.265286876,5431141.525250883,-0.094803918
12261,12261,1665282.061569998,5431166.895770302,-0.374160547
12262,12262,1666204.831529194,5431121.827316772,-0.840750006
12263,12263,1663750.1499221,5431131.740615424,-0.157626665
12264,12264,1665244.510280379,5431128.687200227,-0.948425165
12265,12265,1665291.378875527,5431117.338691975,-0.390314274
12266,12266,1663512.668990439,5431131.778872553,-0.22457262
12267,12267,1664681.691884005,5431113.015990993,-9999.0
12268,12268,1665260.95373285,5431097.869747633,-0.970038416
12269,12269,1666224.180172596,5431088.96110601,-0.683634943
12270,12270,1667622.206364301,5431091.532247337,0.063127992
12271,12271,1664410.557893664,5431085.092800196,-0.756411784
12272,12272,1666242.808660622,5431068.845006634,-0.726176464
12273,12273,1665164.225148203,5431069.346276972,-9999.0
12274,12274,1665283.407392131,5431067.544087407,-0.757890865
12275,12275,1666673.720077514,5431055.805479133,-0.991388864
12276,12276,1664755.930532982,5431082.929609079,-0.866350274
12277,12277,1664768.326449693,5431062.755769617,-0.891980017
12278,12278,1666865.631906544,5431045.587024035,-9999.0
12279,12279,1665305.646677384,5431047.19350374,-0.950999952
12280,12280,1666878.46298557,5431032.905102696,-9999.0
12281,12281,1664387.636448526,5431045.811940472,-0.93211767
12282,12282,1666263.904314151,5431042.083522271,-0.89257139
12283,12283,1666690.914292271,5431036.483766106,-0.988500014
12284,12284,1665147.468130699,5431029.074280351,-9999.0
12285,12285,1666861.453661249,5431014.189477892,-9999.0
12286,12286,1664752.834666427,5431013.027601404,-0.758378628
12287,12287,1665375.501495113,5431010.669561073,-0.394492126
12288,12288,1666291.078678388,5430998.592538198,-0.958166669
12289,12289,1665305.202760027,5430997.740399233,-9999.0
12290,12290,1666306.035674786,5430988.482975204,-0.887297316
12291,12291,1665357.780682736,5430987.295008428,-0.980878796
12292,12292,1666320.992629931,5430978.373373033,-0.73905262
12293,12293,1664639.709757434,5430984.113968203,-9999.0
12294,12294,1665372.428989877,5430981.404113914,-0.912601935
12295,12295,1667131.933883025,5431006.795257393,-9999.0
12296,12296,1664334.655052448,5430976.468232066,-0.866673084
12297,12297,1666367.253973159,5430955.75825186,-0.9763333
12298,12298,1664357.846002881,5430969.015149887,-0.888821642
12299,12299,1665334.850682558,5430947.608046507,-9999.0
12300,12300,1664371.856157065,5430946.015018551,-0.919024998
12301,12301,1664642.56530297,5430943.819158416,-9999.0
12302,12302,1665282.891145388,5430955.511329615,-9999.0
12303,12303,1665360.96895107,5430942.490705554,-9999.0
12304,12304,1666398.405863353,5430935.713816537,-0.85753127
12305,12305,1667189.591386766,5430925.523374646,-9999.0
12306,12306,1666410.73349211,5430917.715155138,-0.967999935
12307,12307,1665334.080910598,5430927.463961998,-9999.0
12308,12308,1667637.030421712,5430896.443930109,-0.822153811
12309,12309,1665289.349414957,5430908.123619076,-9999.0
12310,12310,1665331.300711984,5430906.87693692,-9999.0
12311,12311,1663425.434296468,5430961.91552868,-0.213910117
12312,12312,1666433.077408027,5430892.577993503,-0.957333287
12313,12313,1667237.560047272,5430889.143780952,-9999.0
12314,12314,1667651.581775184,5430871.375376731,-0.223259617
12315,12315,1666461.595577926,5430866.655088704,-0.620349612
12316,12316,1667282.794388662,5430849.657792702,-9999.0
12317,12317,1666489.096021823,5430847.18652013,-0.66862615
12318,12318,1666734.029602351,5431433.052007954,-0.820734472
12319,12319,1667300.158024488,5430864.221918927,-9999.0
12320,12320,1667344.337637664,5430855.575328951,-9999.0
12321,12321,1666511.576212949,5430837.007755907,-0.626894705
12322,12322,1667665.828319528,5430826.123142415,-0.441533323
12323,12323,1666534.056342233,5430826.828923264,-0.795648635
12324,12324,1664776.840530238,5430812.972976736,-0.84840381
12325,12325,1666551.181117209,5430807.453411032,-0.836364672
12326,12326,1666754.302192527,5430839.579655452,-0.980249956
12327,12327,1663442.808448232,5430856.983774487,-0.264441645
12328,12328,1664453.143322819,5430795.901707388,-9999.0
12329,12329,1664754.09179485,5430793.229071501,-9999.0
12330,12330,1666559.978934488,5430781.712085114,-0.651181818
12331,12331,1667704.405369056,5430775.244085484,-0.875490871
12332,12332,1664525.082071172,5430785.667351311,-9999.0
12333,12333,1664716.534543219,5430783.385542157,-9999.0
12334,12334,1664452.966610664,5430775.956854268,-9999.0
12335,12335,1664475.537683014,5430775.756838335,-9999.0
12336,12336,1664602.978593792,5430782.742414877,-9999.0
12337,12337,1666574.752583364,5430751.657087083,-0.961999953
12338,12338,1663507.24337678,5430768.408986638,-0.172022342
12339,12339,1663469.100385709,5430764.813648214,-0.146874399
12340,12340,1664294.616549757,5430737.465298873,-9999.0
12341,12341,1664445.263840004,5430738.667765659,-9999.0
12342,12342,1664584.82899639,5430735.271086943,-9999.0
12343,12343,1667371.790782314,5430709.617101892,-9999.0
12344,12344,1667778.264731627,5430710.623330018,0.137295298
12345,12345,1664542.952077149,5430724.361217383,-9999.0
12346,12346,1664832.198441566,5430723.181850013,-0.835259597
12347,12347,1667315.823151467,5430700.538529158,-9999.0
12348,12348,1664252.933835023,5430722.97766505,-9999.0
12349,12349,1664294.440268941,5430717.520445074,-9999.0
12350,12350,1667454.998249859,5430693.158839596,-9999.0
12351,12351,1667785.556078067,5430685.622122269,0.310557132
12352,12352,1664324.446600884,5430707.281967419,-9999.0
12353,12353,1664360.586428923,5430707.627825059,-9999.0
12354,12354,1664572.637490004,5430695.109871089,-9999.0
12355,12355,1667778.157566713,5430670.731099857,0.148963967
12356,12356,1664604.860418027,5430684.646017847,-9999.0
12357,12357,1664647.784950885,5430684.469202781,-0.981083314
